run,contract,cohort,element_bytes,path,count,variant,sample,rounds,traces,elapsed_ns,checksum,requests,requested_bytes,peak_bytes
0,normal,0,8,forward-churn,256,whitefoot,8,128,1,98000,15358196597833798381,1,2072,2072
0,normal,0,8,forward-churn,256,loop-c,8,128,1,42000,15358196597833798381,1,2072,2072
0,normal,0,8,forward-churn,256,whitefoot,9,128,1,97000,1967076800236437742,1,2072,2072
0,normal,0,8,forward-churn,256,loop-c,9,128,1,42000,1967076800236437742,1,2072,2072
0,normal,0,8,forward-churn,256,bulk-c,9,128,1,41000,1967076800236437742,1,2072,2072
0,normal,0,8,forward-churn,256,loop-c,10,128,1,42000,7022701076348628719,1,2072,2072
0,normal,0,8,forward-churn,256,bulk-c,10,128,1,42000,7022701076348628719,1,2072,2072
0,normal,0,8,forward-churn,256,whitefoot,10,128,1,98000,7022701076348628719,1,2072,2072
0,normal,0,8,forward-churn,4096,whitefoot,0,8,1,117000,12379265751026460773,1,32792,32792
0,normal,0,8,forward-churn,4096,loop-c,0,8,1,54000,12379265751026460773,1,32792,32792
0,normal,0,8,forward-churn,4096,bulk-c,0,8,1,46000,12379265751026460773,1,32792,32792
0,normal,0,8,forward-churn,4096,loop-c,1,8,1,46000,13646035695416985702,1,32792,32792
0,normal,0,8,forward-churn,4096,bulk-c,1,8,1,46000,13646035695416985702,1,32792,32792
0,normal,0,8,forward-churn,4096,whitefoot,1,8,1,105000,13646035695416985702,1,32792,32792
0,normal,0,8,forward-churn,4096,bulk-c,2,8,1,46000,14912805639807510631,1,32792,32792
0,normal,0,8,forward-churn,4096,whitefoot,2,8,1,105000,14912805639807510631,1,32792,32792
0,normal,0,8,forward-churn,4096,loop-c,2,8,1,46000,14912805639807510631,1,32792,32792
0,normal,0,8,forward-churn,4096,whitefoot,3,8,1,105000,16179575584198035560,1,32792,32792
0,normal,0,8,forward-churn,4096,loop-c,3,8,1,46000,16179575584198035560,1,32792,32792
0,normal,0,8,forward-churn,4096,bulk-c,3,8,1,46000,16179575584198035560,1,32792,32792
0,normal,0,8,forward-churn,4096,loop-c,4,8,1,46000,17446345528588560489,1,32792,32792
0,normal,0,8,forward-churn,4096,bulk-c,4,8,1,46000,17446345528588560489,1,32792,32792
0,normal,0,8,forward-churn,4096,whitefoot,4,8,1,105000,17446345528588560489,1,32792,32792
0,normal,0,8,forward-churn,4096,bulk-c,5,8,1,46000,266371399269533802,1,32792,32792
0,normal,0,8,forward-churn,4096,whitefoot,5,8,1,105000,266371399269533802,1,32792,32792
0,normal,0,8,forward-churn,4096,loop-c,5,8,1,46000,266371399269533802,1,32792,32792
0,normal,0,8,forward-churn,4096,whitefoot,6,8,1,111000,1533141343660058731,1,32792,32792
0,normal,0,8,forward-churn,4096,loop-c,6,8,1,49000,1533141343660058731,1,32792,32792
0,normal,0,8,forward-churn,4096,bulk-c,6,8,1,49000,1533141343660058731,1,32792,32792
0,normal,0,8,forward-churn,4096,loop-c,7,8,1,49000,2799911288050583660,1,32792,32792
0,normal,0,8,forward-churn,4096,bulk-c,7,8,1,46000,2799911288050583660,1,32792,32792
0,normal,0,8,forward-churn,4096,whitefoot,7,8,1,105000,2799911288050583660,1,32792,32792
0,normal,0,8,forward-churn,4096,bulk-c,8,8,1,46000,4066681232441108589,1,32792,32792
0,normal,0,8,forward-churn,4096,whitefoot,8,8,1,105000,4066681232441108589,1,32792,32792
0,normal,0,8,forward-churn,4096,loop-c,8,8,1,46000,4066681232441108589,1,32792,32792
0,normal,0,8,forward-churn,4096,whitefoot,9,8,1,108000,5333451176831633518,1,32792,32792
0,normal,0,8,forward-churn,4096,loop-c,9,8,1,48000,5333451176831633518,1,32792,32792
0,normal,0,8,forward-churn,4096,bulk-c,9,8,1,47000,5333451176831633518,1,32792,32792
0,normal,0,8,forward-churn,4096,loop-c,10,8,1,47000,6600221121222158447,1,32792,32792
0,normal,0,8,forward-churn,4096,bulk-c,10,8,1,48000,6600221121222158447,1,32792,32792
0,normal,0,8,forward-churn,4096,whitefoot,10,8,1,105000,6600221121222158447,1,32792,32792
0,normal,0,8,reverse-churn,16,whitefoot,0,2048,1,110000,2241966675582636589,1,152,152
0,normal,0,8,reverse-churn,16,loop-c,0,2048,1,91000,2241966675582636589,1,152,152
0,normal,0,8,reverse-churn,16,bulk-c,0,2048,1,97000,2241966675582636589,1,152,152
0,normal,0,8,reverse-churn,16,loop-c,1,2048,1,92000,18009472699233218830,1,152,152
0,normal,0,8,reverse-churn,16,bulk-c,1,2048,1,91000,18009472699233218830,1,152,152
0,normal,0,8,reverse-churn,16,whitefoot,1,2048,1,111000,18009472699233218830,1,152,152
0,normal,0,8,reverse-churn,16,bulk-c,2,2048,1,92000,15330234649174249455,1,152,152
0,normal,0,8,reverse-churn,16,whitefoot,2,2048,1,110000,15330234649174249455,1,152,152
0,normal,0,8,reverse-churn,16,loop-c,2,2048,1,91000,15330234649174249455,1,152,152
0,normal,0,8,reverse-churn,16,whitefoot,3,2048,1,117000,12650996599115280080,1,152,152
0,normal,0,8,reverse-churn,16,loop-c,3,2048,1,98000,12650996599115280080,1,152,152
0,normal,0,8,reverse-churn,16,bulk-c,3,2048,1,92000,12650996599115280080,1,152,152
0,normal,0,8,reverse-churn,16,loop-c,4,2048,1,91000,9971758549056310705,1,152,152
0,normal,0,8,reverse-churn,16,bulk-c,4,2048,1,93000,9971758549056310705,1,152,152
0,normal,0,8,reverse-churn,16,whitefoot,4,2048,1,113000,9971758549056310705,1,152,152
0,normal,0,8,reverse-churn,16,bulk-c,5,2048,1,94000,7292520498997341330,1,152,152
0,normal,0,8,reverse-churn,16,whitefoot,5,2048,1,110000,7292520498997341330,1,152,152
0,normal,0,8,reverse-churn,16,loop-c,5,2048,1,91000,7292520498997341330,1,152,152
0,normal,0,8,reverse-churn,16,whitefoot,6,2048,1,111000,4613282448938371955,1,152,152
0,normal,0,8,reverse-churn,16,loop-c,6,2048,1,93000,4613282448938371955,1,152,152
0,normal,0,8,reverse-churn,16,bulk-c,6,2048,1,94000,4613282448938371955,1,152,152
0,normal,0,8,reverse-churn,16,loop-c,7,2048,1,91000,1934044398879402580,1,152,152
0,normal,0,8,reverse-churn,16,bulk-c,7,2048,1,91000,1934044398879402580,1,152,152
0,normal,0,8,reverse-churn,16,whitefoot,7,2048,1,112000,1934044398879402580,1,152,152
0,normal,0,8,reverse-churn,16,bulk-c,8,2048,1,97000,17701550422529984821,1,152,152
0,normal,0,8,reverse-churn,16,whitefoot,8,2048,1,111000,17701550422529984821,1,152,152
0,normal,0,8,reverse-churn,16,loop-c,8,2048,1,93000,17701550422529984821,1,152,152
0,normal,0,8,reverse-churn,16,whitefoot,9,2048,1,110000,15022312372471015446,1,152,152
0,normal,0,8,reverse-churn,16,loop-c,9,2048,1,91000,15022312372471015446,1,152,152
0,normal,0,8,reverse-churn,16,bulk-c,9,2048,1,111000,15022312372471015446,1,152,152
0,normal,0,8,reverse-churn,16,loop-c,10,2048,1,91000,12343074322412046071,1,152,152
0,normal,0,8,reverse-churn,16,bulk-c,10,2048,1,92000,12343074322412046071,1,152,152
0,normal,0,8,reverse-churn,16,whitefoot,10,2048,1,110000,12343074322412046071,1,152,152
0,normal,0,8,reverse-churn,256,whitefoot,0,128,1,113000,2341213601639644389,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,0,128,1,91000,2341213601639644389,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,0,128,1,91000,2341213601639644389,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,1,128,1,91000,7396837877751835366,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,1,128,1,91000,7396837877751835366,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,1,128,1,109000,7396837877751835366,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,2,128,1,92000,12452462153864026343,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,2,128,1,110000,12452462153864026343,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,2,128,1,92000,12452462153864026343,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,3,128,1,110000,17508086429976217320,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,3,128,1,92000,17508086429976217320,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,3,128,1,92000,17508086429976217320,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,4,128,1,92000,4116966632378856681,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,4,128,1,92000,4116966632378856681,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,4,128,1,110000,4116966632378856681,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,5,128,1,91000,9172590908491047658,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,5,128,1,112000,9172590908491047658,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,5,128,1,92000,9172590908491047658,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,6,128,1,110000,14228215184603238635,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,6,128,1,91000,14228215184603238635,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,6,128,1,92000,14228215184603238635,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,7,128,1,92000,837095387005877996,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,7,128,1,92000,837095387005877996,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,7,128,1,110000,837095387005877996,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,8,128,1,91000,5892719663118068973,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,8,128,1,117000,5892719663118068973,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,8,128,1,92000,5892719663118068973,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,9,128,1,113000,10948343939230259950,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,9,128,1,94000,10948343939230259950,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,9,128,1,95000,10948343939230259950,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,10,128,1,95000,16003968215342450927,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,10,128,1,94000,16003968215342450927,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,10,128,1,111000,16003968215342450927,1,2072,2072
0,normal,0,8,reverse-churn,4096,whitefoot,0,8,1,120000,15952687775471437925,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,0,8,1,97000,15952687775471437925,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,0,8,1,98000,15952687775471437925,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,1,8,1,97000,17219457719861962854,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,1,8,1,96000,17219457719861962854,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,1,8,1,117000,17219457719861962854,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,2,8,1,96000,39483590542936167,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,2,8,1,121000,39483590542936167,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,2,8,1,102000,39483590542936167,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,3,8,1,119000,1306253534933461096,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,3,8,1,96000,1306253534933461096,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,3,8,1,96000,1306253534933461096,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,4,8,1,96000,2573023479323986025,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,4,8,1,96000,2573023479323986025,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,4,8,1,118000,2573023479323986025,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,5,8,1,96000,3839793423714510954,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,5,8,1,121000,3839793423714510954,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,5,8,1,96000,3839793423714510954,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,6,8,1,118000,5106563368105035883,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,6,8,1,103000,5106563368105035883,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,6,8,1,118000,5106563368105035883,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,7,8,1,101000,6373333312495560812,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,7,8,1,95000,6373333312495560812,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,7,8,1,117000,6373333312495560812,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,8,8,1,103000,7640103256886085741,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,8,8,1,121000,7640103256886085741,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,8,8,1,96000,7640103256886085741,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,9,8,1,122000,8906873201276610670,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,9,8,1,107000,8906873201276610670,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,9,8,1,95000,8906873201276610670,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,10,8,1,96000,10173643145667135599,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,10,8,1,96000,10173643145667135599,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,10,8,1,117000,10173643145667135599,1,32792,32792
0,normal,0,8,wrapped-rebase,16,whitefoot,0,2048,1,223000,16167958336343696485,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,0,2048,1,143000,16167958336343696485,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,0,2048,1,139000,16167958336343696485,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,1,2048,1,141000,1239412329675746406,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,1,2048,1,138000,1239412329675746406,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,1,2048,1,217000,1239412329675746406,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,2,2048,1,138000,4757610396717347943,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,2,2048,1,218000,4757610396717347943,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,2,2048,1,129000,4757610396717347943,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,3,2048,1,209000,8275808463758949480,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,3,2048,1,131000,8275808463758949480,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,3,2048,1,130000,8275808463758949480,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,4,2048,1,126000,11794006530800551017,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,4,2048,1,125000,11794006530800551017,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,4,2048,1,210000,11794006530800551017,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,5,2048,1,124000,15312204597842152554,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,5,2048,1,208000,15312204597842152554,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,5,2048,1,126000,15312204597842152554,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,6,2048,1,215000,383658591174202475,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,6,2048,1,124000,383658591174202475,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,6,2048,1,120000,383658591174202475,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,7,2048,1,121000,3901856658215804012,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,7,2048,1,120000,3901856658215804012,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,7,2048,1,203000,3901856658215804012,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,8,2048,1,121000,7420054725257405549,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,8,2048,1,203000,7420054725257405549,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,8,2048,1,124000,7420054725257405549,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,9,2048,1,207000,10938252792299007086,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,9,2048,1,124000,10938252792299007086,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,9,2048,1,121000,10938252792299007086,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,10,2048,1,122000,14456450859340608623,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,10,2048,1,121000,14456450859340608623,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,10,2048,1,203000,14456450859340608623,4096,901120,440
0,normal,0,8,wrapped-rebase,256,whitefoot,0,128,1,167000,14110153136066056869,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,0,128,1,85000,14110153136066056869,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,0,128,1,62000,14110153136066056869,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,1,128,1,85000,8080278780419773222,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,1,128,1,62000,8080278780419773222,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,1,128,1,162000,8080278780419773222,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,2,128,1,62000,2050404424773489575,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,2,128,1,161000,2050404424773489575,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,2,128,1,85000,2050404424773489575,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,3,128,1,171000,14467274142836757544,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,3,128,1,88000,14467274142836757544,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,3,128,1,64000,14467274142836757544,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,4,128,1,88000,8437399787190473897,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,4,128,1,63000,8437399787190473897,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,4,128,1,174000,8437399787190473897,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,5,128,1,64000,2407525431544190250,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,5,128,1,163000,2407525431544190250,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,5,128,1,92000,2407525431544190250,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,6,128,1,162000,14824395149607458219,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,6,128,1,86000,14824395149607458219,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,6,128,1,62000,14824395149607458219,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,7,128,1,86000,8794520793961174572,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,7,128,1,62000,8794520793961174572,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,7,128,1,162000,8794520793961174572,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,8,128,1,62000,2764646438314890925,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,8,128,1,168000,2764646438314890925,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,8,128,1,86000,2764646438314890925,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,9,128,1,162000,15181516156378158894,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,9,128,1,87000,15181516156378158894,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,9,128,1,65000,15181516156378158894,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,10,128,1,86000,9151641800731875247,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,10,128,1,62000,9151641800731875247,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,10,128,1,162000,9151641800731875247,256,793600,6200
0,normal,0,8,wrapped-rebase,4096,whitefoot,0,8,1,167000,97664119307120553,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,loop-c,0,8,1,87000,97664119307120553,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,bulk-c,0,8,1,60000,97664119307120553,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,loop-c,1,8,1,87000,10635828338914317234,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,bulk-c,1,8,1,60000,10635828338914317234,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,whitefoot,1,8,1,160000,10635828338914317234,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,bulk-c,2,8,1,60000,2727248484811962299,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,whitefoot,2,8,1,160000,2727248484811962299,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,loop-c,2,8,1,95000,2727248484811962299,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,whitefoot,3,8,1,159000,13265412704419158980,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,loop-c,3,8,1,87000,13265412704419158980,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,bulk-c,3,8,1,60000,13265412704419158980,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,loop-c,4,8,1,87000,5356832850316804045,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,bulk-c,4,8,1,61000,5356832850316804045,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,whitefoot,4,8,1,160000,5356832850316804045,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,bulk-c,5,8,1,60000,15894997069924000726,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,whitefoot,5,8,1,160000,15894997069924000726,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,loop-c,5,8,1,87000,15894997069924000726,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,whitefoot,6,8,1,161000,7986417215821645791,16,786880,98360
