run,contract,cohort,element_bytes,path,count,variant,sample,rounds,traces,elapsed_ns,checksum,requests,requested_bytes,peak_bytes
0,normal,0,8,reverse-churn,256,whitefoot,1,128,1,115000,7396837877751835366,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,2,128,1,97000,12452462153864026343,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,2,128,1,115000,12452462153864026343,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,2,128,1,96000,12452462153864026343,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,3,128,1,114000,17508086429976217320,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,3,128,1,95000,17508086429976217320,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,3,128,1,95000,17508086429976217320,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,4,128,1,96000,4116966632378856681,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,4,128,1,94000,4116966632378856681,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,4,128,1,113000,4116966632378856681,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,5,128,1,94000,9172590908491047658,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,5,128,1,113000,9172590908491047658,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,5,128,1,95000,9172590908491047658,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,6,128,1,115000,14228215184603238635,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,6,128,1,96000,14228215184603238635,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,6,128,1,100000,14228215184603238635,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,7,128,1,100000,837095387005877996,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,7,128,1,119000,837095387005877996,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,7,128,1,118000,837095387005877996,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,8,128,1,99000,5892719663118068973,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,8,128,1,125000,5892719663118068973,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,8,128,1,96000,5892719663118068973,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,9,128,1,118000,10948343939230259950,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,9,128,1,96000,10948343939230259950,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,9,128,1,95000,10948343939230259950,1,2072,2072
0,normal,0,8,reverse-churn,256,loop-c,10,128,1,96000,16003968215342450927,1,2072,2072
0,normal,0,8,reverse-churn,256,bulk-c,10,128,1,98000,16003968215342450927,1,2072,2072
0,normal,0,8,reverse-churn,256,whitefoot,10,128,1,118000,16003968215342450927,1,2072,2072
0,normal,0,8,reverse-churn,4096,whitefoot,0,8,1,137000,15952687775471437925,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,0,8,1,105000,15952687775471437925,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,0,8,1,143000,15952687775471437925,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,1,8,1,100000,17219457719861962854,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,1,8,1,101000,17219457719861962854,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,1,8,1,121000,17219457719861962854,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,2,8,1,100000,39483590542936167,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,2,8,1,121000,39483590542936167,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,2,8,1,101000,39483590542936167,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,3,8,1,122000,1306253534933461096,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,3,8,1,102000,1306253534933461096,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,3,8,1,101000,1306253534933461096,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,4,8,1,102000,2573023479323986025,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,4,8,1,103000,2573023479323986025,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,4,8,1,127000,2573023479323986025,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,5,8,1,104000,3839793423714510954,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,5,8,1,182000,3839793423714510954,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,5,8,1,106000,3839793423714510954,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,6,8,1,123000,5106563368105035883,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,6,8,1,100000,5106563368105035883,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,6,8,1,105000,5106563368105035883,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,7,8,1,99000,6373333312495560812,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,7,8,1,97000,6373333312495560812,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,7,8,1,120000,6373333312495560812,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,8,8,1,101000,7640103256886085741,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,8,8,1,123000,7640103256886085741,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,8,8,1,97000,7640103256886085741,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,9,8,1,117000,8906873201276610670,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,9,8,1,95000,8906873201276610670,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,9,8,1,96000,8906873201276610670,1,32792,32792
0,normal,0,8,reverse-churn,4096,loop-c,10,8,1,99000,10173643145667135599,1,32792,32792
0,normal,0,8,reverse-churn,4096,bulk-c,10,8,1,99000,10173643145667135599,1,32792,32792
0,normal,0,8,reverse-churn,4096,whitefoot,10,8,1,121000,10173643145667135599,1,32792,32792
0,normal,0,8,wrapped-rebase,16,whitefoot,0,2048,1,241000,16167958336343696485,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,0,2048,1,151000,16167958336343696485,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,0,2048,1,148000,16167958336343696485,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,1,2048,1,150000,1239412329675746406,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,1,2048,1,140000,1239412329675746406,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,1,2048,1,219000,1239412329675746406,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,2,2048,1,142000,4757610396717347943,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,2,2048,1,230000,4757610396717347943,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,2,2048,1,123000,4757610396717347943,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,3,2048,1,208000,8275808463758949480,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,3,2048,1,125000,8275808463758949480,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,3,2048,1,123000,8275808463758949480,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,4,2048,1,123000,11794006530800551017,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,4,2048,1,122000,11794006530800551017,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,4,2048,1,203000,11794006530800551017,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,5,2048,1,122000,15312204597842152554,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,5,2048,1,203000,15312204597842152554,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,5,2048,1,122000,15312204597842152554,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,6,2048,1,203000,383658591174202475,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,6,2048,1,123000,383658591174202475,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,6,2048,1,123000,383658591174202475,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,7,2048,1,125000,3901856658215804012,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,7,2048,1,122000,3901856658215804012,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,7,2048,1,206000,3901856658215804012,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,8,2048,1,122000,7420054725257405549,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,8,2048,1,204000,7420054725257405549,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,8,2048,1,126000,7420054725257405549,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,9,2048,1,206000,10938252792299007086,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,9,2048,1,124000,10938252792299007086,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,9,2048,1,122000,10938252792299007086,4096,901120,440
0,normal,0,8,wrapped-rebase,16,loop-c,10,2048,1,123000,14456450859340608623,4096,901120,440
0,normal,0,8,wrapped-rebase,16,bulk-c,10,2048,1,122000,14456450859340608623,4096,901120,440
0,normal,0,8,wrapped-rebase,16,whitefoot,10,2048,1,203000,14456450859340608623,4096,901120,440
0,normal,0,8,wrapped-rebase,256,whitefoot,0,128,1,175000,14110153136066056869,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,0,128,1,88000,14110153136066056869,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,0,128,1,63000,14110153136066056869,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,1,128,1,86000,8080278780419773222,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,1,128,1,62000,8080278780419773222,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,1,128,1,166000,8080278780419773222,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,2,128,1,64000,2050404424773489575,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,2,128,1,171000,2050404424773489575,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,2,128,1,93000,2050404424773489575,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,3,128,1,182000,14467274142836757544,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,3,128,1,91000,14467274142836757544,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,3,128,1,66000,14467274142836757544,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,4,128,1,88000,8437399787190473897,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,4,128,1,63000,8437399787190473897,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,4,128,1,163000,8437399787190473897,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,5,128,1,64000,2407525431544190250,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,5,128,1,163000,2407525431544190250,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,5,128,1,86000,2407525431544190250,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,6,128,1,207000,14824395149607458219,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,6,128,1,88000,14824395149607458219,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,6,128,1,64000,14824395149607458219,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,7,128,1,90000,8794520793961174572,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,7,128,1,66000,8794520793961174572,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,7,128,1,168000,8794520793961174572,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,8,128,1,64000,2764646438314890925,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,8,128,1,167000,2764646438314890925,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,8,128,1,88000,2764646438314890925,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,9,128,1,194000,15181516156378158894,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,9,128,1,94000,15181516156378158894,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,9,128,1,66000,15181516156378158894,256,793600,6200
0,normal,0,8,wrapped-rebase,256,loop-c,10,128,1,92000,9151641800731875247,256,793600,6200
0,normal,0,8,wrapped-rebase,256,bulk-c,10,128,1,66000,9151641800731875247,256,793600,6200
0,normal,0,8,wrapped-rebase,256,whitefoot,10,128,1,172000,9151641800731875247,256,793600,6200
0,normal,0,8,wrapped-rebase,4096,whitefoot,0,8,1,180000,97664119307120553,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,loop-c,0,8,1,90000,97664119307120553,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,bulk-c,0,8,1,62000,97664119307120553,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,loop-c,1,8,1,93000,10635828338914317234,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,bulk-c,1,8,1,63000,10635828338914317234,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,whitefoot,1,8,1,166000,10635828338914317234,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,bulk-c,2,8,1,64000,2727248484811962299,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,whitefoot,2,8,1,165000,2727248484811962299,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,loop-c,2,8,1,90000,2727248484811962299,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,whitefoot,3,8,1,188000,13265412704419158980,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,loop-c,3,8,1,90000,13265412704419158980,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,bulk-c,3,8,1,61000,13265412704419158980,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,loop-c,4,8,1,87000,5356832850316804045,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,bulk-c,4,8,1,61000,5356832850316804045,16,786880,98360
0,normal,0,8,wrapped-rebase,4096,whitefoot,4,8,1,160000,5356832850316804045,16,786880,98360
