# driver=stencil form=wf grain=compiler-chosen width=1 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	parlay	2	0	3	warm	10923250	21489000	2097152	0
stencil	parlay	2	0	4	warm	10947208	21532000	2097152	0
stencil	parlay	2	0	5	warm	14238125	26990000	2097152	0
# batch form=parlay width=2 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=1 shutdown_ns=59125
# driver=stencil form=rayon-join grain=rayon 1.12.0 join, bisect the chunk range to one callback, right-offer fork width=2 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	rayon-join	2	0	0	first	13219625	25373000	2097152	0
stencil	rayon-join	2	0	1	warm	11326125	21616000	2097152	0
stencil	rayon-join	2	0	2	warm	14630083	24876000	2097152	0
stencil	rayon-join	2	0	3	warm	14574708	24791000	2097152	0
stencil	rayon-join	2	0	4	warm	14617542	24878000	2097152	0
stencil	rayon-join	2	0	5	warm	12966709	23233000	2097152	0
# batch form=rayon-join width=2 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=250
# driver=stencil form=rayon-iter grain=rayon 1.12.0 parallel iterator, its own adaptive splitting width=2 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	rayon-iter	2	0	0	first	15032208	24880000	2097152	0
stencil	rayon-iter	2	0	1	warm	14994750	24866000	2097152	0
stencil	rayon-iter	2	0	2	warm	11920833	21728000	2097152	0
stencil	rayon-iter	2	0	3	warm	11746125	21522000	2097152	0
stencil	rayon-iter	2	0	4	warm	13892958	23284000	2097152	0
stencil	rayon-iter	2	0	5	warm	10391833	19418000	2097152	0
# batch form=rayon-iter width=2 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=416
# driver=stencil form=wf grain=compiler-chosen width=4 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	wf	4	0	0	first	9522208	20272000	2097152	26
stencil	wf	4	0	1	warm	6962708	14241000	2097152	28
stencil	wf	4	0	2	warm	6729250	14489000	2097152	32
stencil	wf	4	0	3	warm	6732292	13837000	2097152	20
stencil	wf	4	0	4	warm	6684333	10817000	2097152	25
stencil	wf	4	0	5	warm	6634125	11117000	2097152	24
# batch form=wf width=4 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=84
# driver=stencil form=static grain=equal contiguous partition, persistent helpers, no stealing: a regular-work reference, not a dynamic-scheduling ceiling for skew width=4 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note=excursions retained chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	static	4	0	0	first	9124708	9097000	2097152	0
stencil	static	4	0	1	warm	9119625	39093000	2097152	0
stencil	static	4	0	2	warm	6430667	36429000	2097152	0
stencil	static	4	0	3	warm	6358792	12490000	2097152	0
stencil	static	4	0	4	warm	9705333	39175000	2097152	0
stencil	static	4	0	5	warm	9418583	19636000	2097152	0
# batch form=static width=4 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=1 shutdown_ns=33834
# driver=stencil form=tbb grain=oneTBB v2023.1.0 parallel_for, auto_partitioner, range grain 1 width=4 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	tbb	4	0	0	first	6771792	23130000	2097152	0
stencil	tbb	4	0	1	warm	6596208	15948000	2097152	0
stencil	tbb	4	0	2	warm	6139750	8996000	2097152	0
stencil	tbb	4	0	3	warm	6281583	12704000	2097152	0
stencil	tbb	4	0	4	warm	6377625	19434000	2097152	0
stencil	tbb	4	0	5	warm	9671958	25115000	2097152	0
# batch form=tbb width=4 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=125
# driver=stencil form=parlay grain=ParlayLib native scheduler, parallel_for granularity 1, right-offer fork width=4 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	parlay	4	0	0	first	10591000	28815000	2097152	0
stencil	parlay	4	0	1	warm	10058750	31188000	2097152	0
stencil	parlay	4	0	2	warm	6649833	25101000	2097152	0
stencil	parlay	4	0	3	warm	6617875	24846000	2097152	0
stencil	parlay	4	0	4	warm	7009916	26579000	2097152	0
stencil	parlay	4	0	5	warm	6651959	19541000	2097152	0
# batch form=parlay width=4 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=1 shutdown_ns=60084
# driver=stencil form=rayon-join grain=rayon 1.12.0 join, bisect the chunk range to one callback, right-offer fork width=4 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	rayon-join	4	0	0	first	10488625	29695000	2097152	0
stencil	rayon-join	4	0	1	warm	7690125	27221000	2097152	0
stencil	rayon-join	4	0	2	warm	7177417	25397000	2097152	0
stencil	rayon-join	4	0	3	warm	7100083	24967000	2097152	0
stencil	rayon-join	4	0	4	warm	7111000	25039000	2097152	0
stencil	rayon-join	4	0	5	warm	7093541	24790000	2097152	0
# batch form=rayon-join width=4 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=375
# driver=stencil form=rayon-iter grain=rayon 1.12.0 parallel iterator, its own adaptive splitting width=4 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	rayon-iter	4	0	0	first	6529958	22784000	2097152	0
stencil	rayon-iter	4	0	1	warm	9622459	25391000	2097152	0
stencil	rayon-iter	4	0	2	warm	9507834	24534000	2097152	0
stencil	rayon-iter	4	0	3	warm	9391584	24400000	2097152	0
stencil	rayon-iter	4	0	4	warm	9494958	24635000	2097152	0
stencil	rayon-iter	4	0	5	warm	9442500	24579000	2097152	0
# batch form=rayon-iter width=4 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=292
# driver=stencil form=wf grain=compiler-chosen width=8 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	wf	8	0	0	first	9301750	20230000	2097152	44
stencil	wf	8	0	1	warm	9047958	11410000	2097152	50
stencil	wf	8	0	2	warm	8980208	19805000	2097152	44
stencil	wf	8	0	3	warm	6532625	9830000	2097152	42
stencil	wf	8	0	4	warm	6677084	9732000	2097152	37
stencil	wf	8	0	5	warm	7484708	13639000	2097152	51
# batch form=wf width=8 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=42
# driver=stencil form=static grain=equal contiguous partition, persistent helpers, no stealing: a regular-work reference, not a dynamic-scheduling ceiling for skew width=8 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note=excursions retained chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	static	8	0	0	first	15817458	84836000	2097152	0
stencil	static	8	0	1	warm	11953459	89997000	2097152	0
stencil	static	8	0	2	warm	12212166	93473000	2097152	0
stencil	static	8	0	3	warm	13873458	92462000	2097152	0
stencil	static	8	0	4	warm	10804209	91107000	2097152	0
stencil	static	8	0	5	warm	12628250	88834000	2097152	0
# batch form=static width=8 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=1 shutdown_ns=69500
# driver=stencil form=tbb grain=oneTBB v2023.1.0 parallel_for, auto_partitioner, range grain 1 width=8 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	tbb	8	0	0	first	5324042	28501000	2097152	0
stencil	tbb	8	0	1	warm	8394834	12272000	2097152	0
stencil	tbb	8	0	2	warm	8484417	9643000	2097152	0
stencil	tbb	8	0	3	warm	5097292	12327000	2097152	0
stencil	tbb	8	0	4	warm	8394416	24199000	2097152	0
stencil	tbb	8	0	5	warm	5292417	21720000	2097152	0
# batch form=tbb width=8 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=333
# driver=stencil form=parlay grain=ParlayLib native scheduler, parallel_for granularity 1, right-offer fork width=8 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	parlay	8	0	0	first	8193292	28538000	2097152	0
stencil	parlay	8	0	1	warm	5845875	33833000	2097152	0
stencil	parlay	8	0	2	warm	6465000	24592000	2097152	0
stencil	parlay	8	0	3	warm	5448292	35200000	2097152	0
stencil	parlay	8	0	4	warm	5928709	38836000	2097152	0
stencil	parlay	8	0	5	warm	5359416	20484000	2097152	0
# batch form=parlay width=8 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=1 shutdown_ns=91125
# driver=stencil form=rayon-join grain=rayon 1.12.0 join, bisect the chunk range to one callback, right-offer fork width=8 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	rayon-join	8	0	0	first	8118167	40261000	2097152	0
stencil	rayon-join	8	0	1	warm	9940791	40627000	2097152	0
stencil	rayon-join	8	0	2	warm	6737333	38337000	2097152	0
stencil	rayon-join	8	0	3	warm	6658083	37536000	2097152	0
stencil	rayon-join	8	0	4	warm	6134209	37001000	2097152	0
stencil	rayon-join	8	0	5	warm	13151250	41927000	2097152	0
# batch form=rayon-join width=8 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=125
# driver=stencil form=rayon-iter grain=rayon 1.12.0 parallel iterator, its own adaptive splitting width=8 cpus=8 oversubscribed=0 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	rayon-iter	8	0	0	first	8365667	36747000	2097152	0
stencil	rayon-iter	8	0	1	warm	6216666	33179000	2097152	0
stencil	rayon-iter	8	0	2	warm	5873250	32717000	2097152	0
stencil	rayon-iter	8	0	3	warm	6185208	33137000	2097152	0
stencil	rayon-iter	8	0	4	warm	5944041	31868000	2097152	0
stencil	rayon-iter	8	0	5	warm	6988542	33334000	2097152	0
# batch form=rayon-iter width=8 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=459
# driver=stencil form=wf grain=compiler-chosen width=16 cpus=8 oversubscribed=1 gap_us=0 calls=5 pass=0 workload=width=1024 height=2048 steps=16 initial=squared-position clock=CLOCK_MONOTONIC_RAW clock_floor_ns=0 cpu_clock=task_info note= chunks=na
# columns=kernel form width pass call phase wall_ns cpu_ns outputs steals
stencil	wf	16	0	0	first	9909875	16476000	2097152	65
stencil	wf	16	0	1	warm	7978958	18616000	2097152	45
stencil	wf	16	0	2	warm	9756458	17564000	2097152	39
stencil	wf	16	0	3	warm	9287333	12382000	2097152	42
stencil	wf	16	0	4	warm	9301958	12783000	2097152	60
stencil	wf	16	0	5	warm	9303667	12942000	2097152	52
# batch form=wf width=16 calls=5 gap_us=0 outputs=12582912 compared=12582912 explicit_shutdown=0 shutdown_ns=42
