cohort,implementation,contract,variant,operation,capacity,sample,repetitions,operations,elapsed_ns,checksum,digest,requests,peak_bytes
0,owning-growth,inlined,interleaved,insert,256,3,64,8192,18747,0,16848939090334181552,8256,11264
0,owning-growth,inlined,split,insert,256,3,64,8192,19080,0,16848939090334181552,8256,9472
0,owning-growth,inlined,whitefoot,insert,256,4,64,8192,34750,0,16286268131356312368,8256,13312
0,owning-growth,inlined,interleaved,insert,256,4,64,8192,18580,0,16286268131356312368,8256,11264
0,owning-growth,inlined,split,insert,256,4,64,8192,18871,0,16286268131356312368,8256,9472
0,owning-growth,inlined,whitefoot,insert,256,5,64,8192,35076,0,9120727054633088000,8256,13312
0,owning-growth,inlined,interleaved,insert,256,5,64,8192,18793,0,9120727054633088000,8256,11264
0,owning-growth,inlined,split,insert,256,5,64,8192,19583,0,9120727054633088000,8256,9472
0,owning-growth,inlined,whitefoot,insert,256,6,64,8192,35330,0,5762771361541884512,8256,13312
0,owning-growth,inlined,interleaved,insert,256,6,64,8192,18798,0,5762771361541884512,8256,11264
0,owning-growth,inlined,split,insert,256,6,64,8192,20829,0,5762771361541884512,8256,9472
0,owning-growth,inlined,whitefoot,insert,256,7,64,8192,39957,0,1624341757828425648,8256,13312
0,owning-growth,inlined,interleaved,insert,256,7,64,8192,18586,0,1624341757828425648,8256,11264
0,owning-growth,inlined,split,insert,256,7,64,8192,19161,0,1624341757828425648,8256,9472
0,owning-growth,inlined,whitefoot,insert,256,8,64,8192,39205,0,12269272641764206400,8256,13312
0,owning-growth,inlined,interleaved,insert,256,8,64,8192,19207,0,12269272641764206400,8256,11264
0,owning-growth,inlined,split,insert,256,8,64,8192,19038,0,12269272641764206400,8256,9472
0,owning-growth,inlined,whitefoot,insert,256,9,64,8192,35503,0,5992509345126799584,8256,13312
0,owning-growth,inlined,interleaved,insert,256,9,64,8192,18714,0,5992509345126799584,8256,11264
0,owning-growth,inlined,split,insert,256,9,64,8192,19502,0,5992509345126799584,8256,9472
0,owning-growth,inlined,whitefoot,insert,256,10,64,8192,36621,0,18073023074693822304,8256,13312
0,owning-growth,inlined,interleaved,insert,256,10,64,8192,18498,0,18073023074693822304,8256,11264
0,owning-growth,inlined,split,insert,256,10,64,8192,19253,0,18073023074693822304,8256,9472
0,owning-growth,inlined,whitefoot,insert,256,11,64,8192,38252,0,4901604239908314144,8256,13312
0,owning-growth,inlined,interleaved,insert,256,11,64,8192,19751,0,4901604239908314144,8256,11264
0,owning-growth,inlined,split,insert,256,11,64,8192,19460,0,4901604239908314144,8256,9472
0,owning-growth,inlined,whitefoot,insert,256,12,64,8192,36081,0,4218347057476397696,8256,13312
0,owning-growth,inlined,interleaved,insert,256,12,64,8192,18545,0,4218347057476397696,8256,11264
0,owning-growth,inlined,split,insert,256,12,64,8192,19296,0,4218347057476397696,8256,9472
0,owning-growth,inlined,whitefoot,insert,256,13,64,8192,34204,0,5237384556868179408,8256,13312
0,owning-growth,inlined,interleaved,insert,256,13,64,8192,18958,0,5237384556868179408,8256,11264
0,owning-growth,inlined,split,insert,256,13,64,8192,19169,0,5237384556868179408,8256,9472
0,owning-growth,inlined,whitefoot,rehash,256,0,64,64,56707,1849948637904797696,5116650466399058720,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,0,64,64,37788,1849948637904797696,5116650466399058720,8320,23552
0,owning-growth,inlined,split,rehash,256,0,64,64,31708,1849948637904797696,5116650466399058720,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,1,64,64,55163,1849948637904797696,2345175331444990928,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,1,64,64,39880,1849948637904797696,2345175331444990928,8320,23552
0,owning-growth,inlined,split,rehash,256,1,64,64,31541,1849948637904797696,2345175331444990928,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,2,64,64,54997,1849948637904797696,9167743694309703168,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,2,64,64,36120,1849948637904797696,9167743694309703168,8320,23552
0,owning-growth,inlined,split,rehash,256,2,64,64,34457,1849948637904797696,9167743694309703168,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,3,64,64,55459,1849948637904797696,2261161121994670040,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,3,64,64,36624,1849948637904797696,2261161121994670040,8320,23552
0,owning-growth,inlined,split,rehash,256,3,64,64,31748,1849948637904797696,2261161121994670040,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,4,64,64,55165,1849948637904797696,5701732356075431008,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,4,64,64,36334,1849948637904797696,5701732356075431008,8320,23552
0,owning-growth,inlined,split,rehash,256,4,64,64,31707,1849948637904797696,5701732356075431008,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,5,64,64,55164,1849948637904797696,6599659187284699208,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,5,64,64,36216,1849948637904797696,6599659187284699208,8320,23552
0,owning-growth,inlined,split,rehash,256,5,64,64,31417,1849948637904797696,6599659187284699208,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,6,64,64,57128,1849948637904797696,7026256584100517184,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,6,64,64,36380,1849948637904797696,7026256584100517184,8320,23552
0,owning-growth,inlined,split,rehash,256,6,64,64,31665,1849948637904797696,7026256584100517184,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,7,64,64,55626,1849948637904797696,2398031619502997424,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,7,64,64,39710,1849948637904797696,2398031619502997424,8320,23552
0,owning-growth,inlined,split,rehash,256,7,64,64,33335,1849948637904797696,2398031619502997424,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,8,64,64,54952,1849948637904797696,2136864517181178400,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,8,64,64,36378,1849948637904797696,2136864517181178400,8320,23552
0,owning-growth,inlined,split,rehash,256,8,64,64,34915,1849948637904797696,2136864517181178400,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,9,64,64,54879,1849948637904797696,1818022764526631496,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,9,64,64,36123,1849948637904797696,1818022764526631496,8320,23552
0,owning-growth,inlined,split,rehash,256,9,64,64,31914,1849948637904797696,1818022764526631496,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,10,64,64,55414,1849948637904797696,14795153613927278256,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,10,64,64,36880,1849948637904797696,14795153613927278256,8320,23552
0,owning-growth,inlined,split,rehash,256,10,64,64,31833,1849948637904797696,14795153613927278256,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,11,64,64,55208,1849948637904797696,1188486088324579704,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,11,64,64,36332,1849948637904797696,1188486088324579704,8320,23552
0,owning-growth,inlined,split,rehash,256,11,64,64,31750,1849948637904797696,1188486088324579704,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,12,64,64,55039,1849948637904797696,11172147813737468064,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,12,64,64,36581,1849948637904797696,11172147813737468064,8320,23552
0,owning-growth,inlined,split,rehash,256,12,64,64,31544,1849948637904797696,11172147813737468064,8320,18176
0,owning-growth,inlined,whitefoot,rehash,256,13,64,64,55416,1849948637904797696,15843050885541994000,8320,29696
0,owning-growth,inlined,interleaved,rehash,256,13,64,64,36377,1849948637904797696,15843050885541994000,8320,23552
0,owning-growth,inlined,split,rehash,256,13,64,64,31956,1849948637904797696,15843050885541994000,8320,18176
0,owning-growth,inlined,whitefoot,lookup,4096,0,4,262144,662458,9962801879973888,1837996882287840280,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,0,4,262144,567334,9962801879973888,1837996882287840280,8196,180224
0,owning-growth,inlined,split,lookup,4096,0,4,262144,564124,9962801879973888,1837996882287840280,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,1,4,262144,664624,9962801879973888,17130842932224972264,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,1,4,262144,565085,9962801879973888,17130842932224972264,8196,180224
0,owning-growth,inlined,split,lookup,4096,1,4,262144,564541,9962801879973888,17130842932224972264,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,2,4,262144,660667,9962801879973888,7748136960903208664,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,2,4,262144,582125,9962801879973888,7748136960903208664,8196,180224
0,owning-growth,inlined,split,lookup,4096,2,4,262144,566667,9962801879973888,7748136960903208664,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,3,4,262144,658584,9962801879973888,9072104606401219352,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,3,4,262144,566374,9962801879973888,9072104606401219352,8196,180224
0,owning-growth,inlined,split,lookup,4096,3,4,262144,564834,9962801879973888,9072104606401219352,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,4,4,262144,665792,9962801879973888,13239724372104250040,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,4,4,262144,565458,9962801879973888,13239724372104250040,8196,180224
0,owning-growth,inlined,split,lookup,4096,4,4,262144,564709,9962801879973888,13239724372104250040,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,5,4,262144,662960,9962801879973888,3801496594800721496,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,5,4,262144,565666,9962801879973888,3801496594800721496,8196,180224
0,owning-growth,inlined,split,lookup,4096,5,4,262144,566457,9962801879973888,3801496594800721496,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,6,4,262144,661083,9962801879973888,7352625120983369704,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,6,4,262144,567960,9962801879973888,7352625120983369704,8196,180224
0,owning-growth,inlined,split,lookup,4096,6,4,262144,568293,9962801879973888,7352625120983369704,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,7,4,262144,661125,9962801879973888,17960812127515588248,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,7,4,262144,571083,9962801879973888,17960812127515588248,8196,180224
0,owning-growth,inlined,split,lookup,4096,7,4,262144,566833,9962801879973888,17960812127515588248,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,8,4,262144,659167,9962801879973888,2615156060198523864,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,8,4,262144,567749,9962801879973888,2615156060198523864,8196,180224
0,owning-growth,inlined,split,lookup,4096,8,4,262144,566917,9962801879973888,2615156060198523864,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,9,4,262144,658168,9962801879973888,1726498032405399000,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,9,4,262144,565251,9962801879973888,1726498032405399000,8196,180224
0,owning-growth,inlined,split,lookup,4096,9,4,262144,566626,9962801879973888,1726498032405399000,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,10,4,262144,660374,9962801879973888,4534567279263349320,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,10,4,262144,561710,9962801879973888,4534567279263349320,8196,180224
0,owning-growth,inlined,split,lookup,4096,10,4,262144,564332,9962801879973888,4534567279263349320,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,11,4,262144,660292,9962801879973888,6412549644183669048,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,11,4,262144,564624,9962801879973888,6412549644183669048,8196,180224
0,owning-growth,inlined,split,lookup,4096,11,4,262144,566792,9962801879973888,6412549644183669048,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,12,4,262144,659375,9962801879973888,8054235486273026056,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,12,4,262144,569917,9962801879973888,8054235486273026056,8196,180224
0,owning-growth,inlined,split,lookup,4096,12,4,262144,565041,9962801879973888,8054235486273026056,8196,151552
0,owning-growth,inlined,whitefoot,lookup,4096,13,4,262144,662457,9962801879973888,12270942348091423640,8196,212992
0,owning-growth,inlined,interleaved,lookup,4096,13,4,262144,568918,9962801879973888,12270942348091423640,8196,180224
0,owning-growth,inlined,split,lookup,4096,13,4,262144,563750,9962801879973888,12270942348091423640,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,0,4,8192,30751,0,1837996882287840280,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,0,4,8192,17917,0,1837996882287840280,8196,180224
0,owning-growth,inlined,split,insert,4096,0,4,8192,19623,0,1837996882287840280,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,1,4,8192,30708,0,17130842932224972264,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,1,4,8192,17916,0,17130842932224972264,8196,180224
0,owning-growth,inlined,split,insert,4096,1,4,8192,19875,0,17130842932224972264,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,2,4,8192,30668,0,7748136960903208664,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,2,4,8192,17834,0,7748136960903208664,8196,180224
0,owning-growth,inlined,split,insert,4096,2,4,8192,19834,0,7748136960903208664,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,3,4,8192,30665,0,9072104606401219352,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,3,4,8192,18250,0,9072104606401219352,8196,180224
0,owning-growth,inlined,split,insert,4096,3,4,8192,20083,0,9072104606401219352,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,4,4,8192,30708,0,13239724372104250040,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,4,4,8192,17750,0,13239724372104250040,8196,180224
0,owning-growth,inlined,split,insert,4096,4,4,8192,19876,0,13239724372104250040,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,5,4,8192,30624,0,3801496594800721496,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,5,4,8192,17874,0,3801496594800721496,8196,180224
0,owning-growth,inlined,split,insert,4096,5,4,8192,19875,0,3801496594800721496,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,6,4,8192,30707,0,7352625120983369704,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,6,4,8192,17834,0,7352625120983369704,8196,180224
0,owning-growth,inlined,split,insert,4096,6,4,8192,19499,0,7352625120983369704,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,7,4,8192,30709,0,17960812127515588248,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,7,4,8192,17875,0,17960812127515588248,8196,180224
0,owning-growth,inlined,split,insert,4096,7,4,8192,19707,0,17960812127515588248,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,8,4,8192,30706,0,2615156060198523864,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,8,4,8192,17876,0,2615156060198523864,8196,180224
0,owning-growth,inlined,split,insert,4096,8,4,8192,19791,0,2615156060198523864,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,9,4,8192,31001,0,1726498032405399000,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,9,4,8192,17917,0,1726498032405399000,8196,180224
0,owning-growth,inlined,split,insert,4096,9,4,8192,19624,0,1726498032405399000,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,10,4,8192,30707,0,4534567279263349320,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,10,4,8192,17916,0,4534567279263349320,8196,180224
0,owning-growth,inlined,split,insert,4096,10,4,8192,20251,0,4534567279263349320,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,11,4,8192,30708,0,6412549644183669048,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,11,4,8192,17916,0,6412549644183669048,8196,180224
0,owning-growth,inlined,split,insert,4096,11,4,8192,27584,0,6412549644183669048,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,12,4,8192,30833,0,8054235486273026056,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,12,4,8192,17875,0,8054235486273026056,8196,180224
0,owning-growth,inlined,split,insert,4096,12,4,8192,19749,0,8054235486273026056,8196,151552
0,owning-growth,inlined,whitefoot,insert,4096,13,4,8192,31000,0,12270942348091423640,8196,212992
0,owning-growth,inlined,interleaved,insert,4096,13,4,8192,17876,0,12270942348091423640,8196,180224
0,owning-growth,inlined,split,insert,4096,13,4,8192,19917,0,12270942348091423640,8196,151552
0,owning-growth,inlined,whitefoot,rehash,4096,0,4,4,51625,1827965534208,16755485260950900696,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,0,4,4,44209,1827965534208,16755485260950900696,8200,376832
0,owning-growth,inlined,split,rehash,4096,0,4,4,28000,1827965534208,16755485260950900696,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,1,4,4,51835,1827965534208,11397508409219617008,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,1,4,4,37083,1827965534208,11397508409219617008,8200,376832
0,owning-growth,inlined,split,rehash,4096,1,4,4,28042,1827965534208,11397508409219617008,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,2,4,4,51541,1827965534208,2291712753279154904,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,2,4,4,36291,1827965534208,2291712753279154904,8200,376832
0,owning-growth,inlined,split,rehash,4096,2,4,4,28040,1827965534208,2291712753279154904,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,3,4,4,51834,1827965534208,13715796755296672336,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,3,4,4,36501,1827965534208,13715796755296672336,8200,376832
0,owning-growth,inlined,split,rehash,4096,3,4,4,28000,1827965534208,13715796755296672336,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,4,4,4,51667,1827965534208,11472147109226316488,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,4,4,4,36334,1827965534208,11472147109226316488,8200,376832
0,owning-growth,inlined,split,rehash,4096,4,4,4,28000,1827965534208,11472147109226316488,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,5,4,4,51875,1827965534208,17478255965976599768,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,5,4,4,36375,1827965534208,17478255965976599768,8200,376832
0,owning-growth,inlined,split,rehash,4096,5,4,4,28000,1827965534208,17478255965976599768,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,6,4,4,51793,1827965534208,9565289437605259256,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,6,4,4,36333,1827965534208,9565289437605259256,8200,376832
0,owning-growth,inlined,split,rehash,4096,6,4,4,28125,1827965534208,9565289437605259256,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,7,4,4,51584,1827965534208,5938984280190480528,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,7,4,4,36334,1827965534208,5938984280190480528,8200,376832
0,owning-growth,inlined,split,rehash,4096,7,4,4,28000,1827965534208,5938984280190480528,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,8,4,4,51250,1827965534208,7753566762732457912,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,8,4,4,36209,1827965534208,7753566762732457912,8200,376832
0,owning-growth,inlined,split,rehash,4096,8,4,4,27958,1827965534208,7753566762732457912,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,9,4,4,51708,1827965534208,13780301973079490048,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,9,4,4,36457,1827965534208,13780301973079490048,8200,376832
0,owning-growth,inlined,split,rehash,4096,9,4,4,27958,1827965534208,13780301973079490048,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,10,4,4,51583,1827965534208,15143009266973162248,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,10,4,4,36542,1827965534208,15143009266973162248,8200,376832
0,owning-growth,inlined,split,rehash,4096,10,4,4,28000,1827965534208,15143009266973162248,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,11,4,4,51500,1827965534208,16669691421769542776,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,11,4,4,36417,1827965534208,16669691421769542776,8200,376832
0,owning-growth,inlined,split,rehash,4096,11,4,4,27918,1827965534208,16669691421769542776,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,12,4,4,51874,1827965534208,12295864366953237120,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,12,4,4,36500,1827965534208,12295864366953237120,8200,376832
0,owning-growth,inlined,split,rehash,4096,12,4,4,27958,1827965534208,12295864366953237120,8200,290816
0,owning-growth,inlined,whitefoot,rehash,4096,13,4,4,51915,1827965534208,9430538475723708128,8200,475136
0,owning-growth,inlined,interleaved,rehash,4096,13,4,4,36292,1827965534208,9430538475723708128,8200,376832
0,owning-growth,inlined,split,rehash,4096,13,4,4,28000,1827965534208,9430538475723708128,8200,290816
0,owning-growth,inlined,whitefoot,lookup,16384,0,4,1048576,2804208,159344702076223488,10909911768892883176,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,0,4,1048576,2363959,159344702076223488,10909911768892883176,32772,720896
0,owning-growth,inlined,split,lookup,16384,0,4,1048576,2578459,159344702076223488,10909911768892883176,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,1,4,1048576,2802543,159344702076223488,13502755409350941448,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,1,4,1048576,2469374,159344702076223488,13502755409350941448,32772,720896
0,owning-growth,inlined,split,lookup,16384,1,4,1048576,2584999,159344702076223488,13502755409350941448,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,2,4,1048576,2931125,159344702076223488,14940797459546303912,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,2,4,1048576,2470165,159344702076223488,14940797459546303912,32772,720896
0,owning-growth,inlined,split,lookup,16384,2,4,1048576,2750916,159344702076223488,14940797459546303912,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,3,4,1048576,2951125,159344702076223488,7567640889831038072,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,3,4,1048576,2462750,159344702076223488,7567640889831038072,32772,720896
0,owning-growth,inlined,split,lookup,16384,3,4,1048576,2670042,159344702076223488,7567640889831038072,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,4,4,1048576,2913041,159344702076223488,11576670716104284088,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,4,4,1048576,2451666,159344702076223488,11576670716104284088,32772,720896
0,owning-growth,inlined,split,lookup,16384,4,4,1048576,2683918,159344702076223488,11576670716104284088,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,5,4,1048576,2988541,159344702076223488,18226598782554959048,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,5,4,1048576,2484708,159344702076223488,18226598782554959048,32772,720896
0,owning-growth,inlined,split,lookup,16384,5,4,1048576,2630750,159344702076223488,18226598782554959048,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,6,4,1048576,2812416,159344702076223488,8952695809931110936,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,6,4,1048576,2361959,159344702076223488,8952695809931110936,32772,720896
0,owning-growth,inlined,split,lookup,16384,6,4,1048576,2578584,159344702076223488,8952695809931110936,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,7,4,1048576,2798375,159344702076223488,7818766382147352904,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,7,4,1048576,2385582,159344702076223488,7818766382147352904,32772,720896
0,owning-growth,inlined,split,lookup,16384,7,4,1048576,2576960,159344702076223488,7818766382147352904,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,8,4,1048576,2873917,159344702076223488,16149779501894872504,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,8,4,1048576,2373706,159344702076223488,16149779501894872504,32772,720896
0,owning-growth,inlined,split,lookup,16384,8,4,1048576,2588834,159344702076223488,16149779501894872504,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,9,4,1048576,2823667,159344702076223488,2356081379217275400,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,9,4,1048576,2360959,159344702076223488,2356081379217275400,32772,720896
0,owning-growth,inlined,split,lookup,16384,9,4,1048576,2593459,159344702076223488,2356081379217275400,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,10,4,1048576,2821792,159344702076223488,15550830537941824056,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,10,4,1048576,2364458,159344702076223488,15550830537941824056,32772,720896
0,owning-growth,inlined,split,lookup,16384,10,4,1048576,2576332,159344702076223488,15550830537941824056,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,11,4,1048576,2796375,159344702076223488,10293427524117068264,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,11,4,1048576,2371083,159344702076223488,10293427524117068264,32772,720896
0,owning-growth,inlined,split,lookup,16384,11,4,1048576,2578875,159344702076223488,10293427524117068264,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,12,4,1048576,2806625,159344702076223488,5521175825229903656,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,12,4,1048576,2361667,159344702076223488,5521175825229903656,32772,720896
0,owning-growth,inlined,split,lookup,16384,12,4,1048576,2575917,159344702076223488,5521175825229903656,32772,606208
0,owning-growth,inlined,whitefoot,lookup,16384,13,4,1048576,2826334,159344702076223488,5725350131714615384,32772,851968
0,owning-growth,inlined,interleaved,lookup,16384,13,4,1048576,2386208,159344702076223488,5725350131714615384,32772,720896
0,owning-growth,inlined,split,lookup,16384,13,4,1048576,2614291,159344702076223488,5725350131714615384,32772,606208
0,owning-growth,inlined,whitefoot,insert,16384,0,4,32768,128459,0,10909911768892883176,32772,851968
0,owning-growth,inlined,interleaved,insert,16384,0,4,32768,72332,0,10909911768892883176,32772,720896
0,owning-growth,inlined,split,insert,16384,0,4,32768,79125,0,10909911768892883176,32772,606208
0,owning-growth,inlined,whitefoot,insert,16384,1,4,32768,128707,0,13502755409350941448,32772,851968
0,owning-growth,inlined,interleaved,insert,16384,1,4,32768,72210,0,13502755409350941448,32772,720896
0,owning-growth,inlined,split,insert,16384,1,4,32768,79000,0,13502755409350941448,32772,606208
0,owning-growth,inlined,whitefoot,insert,16384,2,4,32768,128459,0,14940797459546303912,32772,851968
0,owning-growth,inlined,interleaved,insert,16384,2,4,32768,72249,0,14940797459546303912,32772,720896
0,owning-growth,inlined,split,insert,16384,2,4,32768,81416,0,14940797459546303912,32772,606208
0,owning-growth,inlined,whitefoot,insert,16384,3,4,32768,128542,0,7567640889831038072,32772,851968
0,owning-growth,inlined,interleaved,insert,16384,3,4,32768,105000,0,7567640889831038072,32772,720896
0,owning-growth,inlined,split,insert,16384,3,4,32768,79043,0,7567640889831038072,32772,606208
0,owning-growth,inlined,whitefoot,insert,16384,4,4,32768,128458,0,11576670716104284088,32772,851968
0,owning-growth,inlined,interleaved,insert,16384,4,4,32768,72624,0,11576670716104284088,32772,720896
0,owning-growth,inlined,split,insert,16384,4,4,32768,79958,0,11576670716104284088,32772,606208
0,owning-growth,inlined,whitefoot,insert,16384,5,4,32768,128417,0,18226598782554959048,32772,851968
0,owning-growth,inlined,interleaved,insert,16384,5,4,32768,72832,0,18226598782554959048,32772,720896
0,owning-growth,inlined,split,insert,16384,5,4,32768,90958,0,18226598782554959048,32772,606208
0,owning-growth,inlined,whitefoot,insert,16384,6,4,32768,128459,0,8952695809931110936,32772,851968
0,owning-growth,inlined,interleaved,insert,16384,6,4,32768,72209,0,8952695809931110936,32772,720896
0,owning-growth,inlined,split,insert,16384,6,4,32768,78917,0,8952695809931110936,32772,606208
0,owning-growth,inlined,whitefoot,insert,16384,7,4,32768,128417,0,7818766382147352904,32772,851968
0,owning-growth,inlined,interleaved,insert,16384,7,4,32768,72626,0,7818766382147352904,32772,720896
0,owning-growth,inlined,split,insert,16384,7,4,32768,78917,0,7818766382147352904,32772,606208
0,owning-growth,inlined,whitefoot,insert,16384,8,4,32768,128249,0,16149779501894872504,32772,851968
0,owning-growth,inlined,interleaved,insert,16384,8,4,32768,72751,0,16149779501894872504,32772,720896
0,owning-growth,inlined,split,insert,16384,8,4,32768,79083,0,16149779501894872504,32772,606208
