cohort,implementation,contract,variant,operation,capacity,sample,repetitions,operations,elapsed_ns,checksum,digest,requests,peak_bytes
0,owning-behavior,retained,split,rehash,256,0,64,64,42712,1849948637904797696,5116650466399058720,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,1,64,64,67205,1849948637904797696,2345175331444990928,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,1,64,64,49003,1849948637904797696,2345175331444990928,8320,23552
0,owning-behavior,retained,split,rehash,256,1,64,64,42416,1849948637904797696,2345175331444990928,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,2,64,64,65706,1849948637904797696,9167743694309703168,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,2,64,64,48961,1849948637904797696,9167743694309703168,8320,23552
0,owning-behavior,retained,split,rehash,256,2,64,64,42417,1849948637904797696,9167743694309703168,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,3,64,64,66045,1849948637904797696,2261161121994670040,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,3,64,64,48789,1849948637904797696,2261161121994670040,8320,23552
0,owning-behavior,retained,split,rehash,256,3,64,64,42618,1849948637904797696,2261161121994670040,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,4,64,64,68621,1849948637904797696,5701732356075431008,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,4,64,64,51502,1849948637904797696,5701732356075431008,8320,23552
0,owning-behavior,retained,split,rehash,256,4,64,64,42627,1849948637904797696,5701732356075431008,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,5,64,64,65208,1849948637904797696,6599659187284699208,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,5,64,64,48956,1849948637904797696,6599659187284699208,8320,23552
0,owning-behavior,retained,split,rehash,256,5,64,64,42584,1849948637904797696,6599659187284699208,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,6,64,64,66499,1849948637904797696,7026256584100517184,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,6,64,64,49248,1849948637904797696,7026256584100517184,8320,23552
0,owning-behavior,retained,split,rehash,256,6,64,64,42375,1849948637904797696,7026256584100517184,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,7,64,64,65456,1849948637904797696,2398031619502997424,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,7,64,64,48876,1849948637904797696,2398031619502997424,8320,23552
0,owning-behavior,retained,split,rehash,256,7,64,64,42540,1849948637904797696,2398031619502997424,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,8,64,64,65627,1849948637904797696,2136864517181178400,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,8,64,64,48749,1849948637904797696,2136864517181178400,8320,23552
0,owning-behavior,retained,split,rehash,256,8,64,64,42548,1849948637904797696,2136864517181178400,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,9,64,64,65877,1849948637904797696,1818022764526631496,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,9,64,64,48333,1849948637904797696,1818022764526631496,8320,23552
0,owning-behavior,retained,split,rehash,256,9,64,64,42956,1849948637904797696,1818022764526631496,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,10,64,64,65541,1849948637904797696,14795153613927278256,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,10,64,64,48623,1849948637904797696,14795153613927278256,8320,23552
0,owning-behavior,retained,split,rehash,256,10,64,64,42580,1849948637904797696,14795153613927278256,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,11,64,64,65207,1849948637904797696,1188486088324579704,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,11,64,64,48917,1849948637904797696,1188486088324579704,8320,23552
0,owning-behavior,retained,split,rehash,256,11,64,64,42331,1849948637904797696,1188486088324579704,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,12,64,64,66253,1849948637904797696,11172147813737468064,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,12,64,64,48416,1849948637904797696,11172147813737468064,8320,23552
0,owning-behavior,retained,split,rehash,256,12,64,64,42624,1849948637904797696,11172147813737468064,8320,18176
0,owning-behavior,retained,whitefoot,rehash,256,13,64,64,65374,1849948637904797696,15843050885541994000,8320,29696
0,owning-behavior,retained,interleaved,rehash,256,13,64,64,48874,1849948637904797696,15843050885541994000,8320,23552
0,owning-behavior,retained,split,rehash,256,13,64,64,42877,1849948637904797696,15843050885541994000,8320,18176
0,owning-behavior,retained,whitefoot,lookup,4096,0,4,262144,829500,9962801879973888,1837996882287840280,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,0,4,262144,704417,9962801879973888,1837996882287840280,8196,180224
0,owning-behavior,retained,split,lookup,4096,0,4,262144,816376,9962801879973888,1837996882287840280,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,1,4,262144,848916,9962801879973888,17130842932224972264,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,1,4,262144,700000,9962801879973888,17130842932224972264,8196,180224
0,owning-behavior,retained,split,lookup,4096,1,4,262144,712458,9962801879973888,17130842932224972264,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,2,4,262144,835042,9962801879973888,7748136960903208664,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,2,4,262144,703500,9962801879973888,7748136960903208664,8196,180224
0,owning-behavior,retained,split,lookup,4096,2,4,262144,712541,9962801879973888,7748136960903208664,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,3,4,262144,828166,9962801879973888,9072104606401219352,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,3,4,262144,699667,9962801879973888,9072104606401219352,8196,180224
0,owning-behavior,retained,split,lookup,4096,3,4,262144,722833,9962801879973888,9072104606401219352,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,4,4,262144,839375,9962801879973888,13239724372104250040,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,4,4,262144,700749,9962801879973888,13239724372104250040,8196,180224
0,owning-behavior,retained,split,lookup,4096,4,4,262144,713459,9962801879973888,13239724372104250040,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,5,4,262144,833459,9962801879973888,3801496594800721496,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,5,4,262144,702125,9962801879973888,3801496594800721496,8196,180224
0,owning-behavior,retained,split,lookup,4096,5,4,262144,844832,9962801879973888,3801496594800721496,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,6,4,262144,835166,9962801879973888,7352625120983369704,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,6,4,262144,708749,9962801879973888,7352625120983369704,8196,180224
0,owning-behavior,retained,split,lookup,4096,6,4,262144,728999,9962801879973888,7352625120983369704,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,7,4,262144,891167,9962801879973888,17960812127515588248,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,7,4,262144,716292,9962801879973888,17960812127515588248,8196,180224
0,owning-behavior,retained,split,lookup,4096,7,4,262144,721792,9962801879973888,17960812127515588248,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,8,4,262144,833625,9962801879973888,2615156060198523864,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,8,4,262144,702833,9962801879973888,2615156060198523864,8196,180224
0,owning-behavior,retained,split,lookup,4096,8,4,262144,715376,9962801879973888,2615156060198523864,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,9,4,262144,827916,9962801879973888,1726498032405399000,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,9,4,262144,701709,9962801879973888,1726498032405399000,8196,180224
0,owning-behavior,retained,split,lookup,4096,9,4,262144,713041,9962801879973888,1726498032405399000,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,10,4,262144,837041,9962801879973888,4534567279263349320,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,10,4,262144,701375,9962801879973888,4534567279263349320,8196,180224
0,owning-behavior,retained,split,lookup,4096,10,4,262144,712375,9962801879973888,4534567279263349320,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,11,4,262144,834167,9962801879973888,6412549644183669048,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,11,4,262144,701334,9962801879973888,6412549644183669048,8196,180224
0,owning-behavior,retained,split,lookup,4096,11,4,262144,820958,9962801879973888,6412549644183669048,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,12,4,262144,835418,9962801879973888,8054235486273026056,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,12,4,262144,726292,9962801879973888,8054235486273026056,8196,180224
0,owning-behavior,retained,split,lookup,4096,12,4,262144,739792,9962801879973888,8054235486273026056,8196,151552
0,owning-behavior,retained,whitefoot,lookup,4096,13,4,262144,833750,9962801879973888,12270942348091423640,8196,212992
0,owning-behavior,retained,interleaved,lookup,4096,13,4,262144,704666,9962801879973888,12270942348091423640,8196,180224
0,owning-behavior,retained,split,lookup,4096,13,4,262144,720165,9962801879973888,12270942348091423640,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,0,4,8192,37999,0,1837996882287840280,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,0,4,8192,23375,0,1837996882287840280,8196,180224
0,owning-behavior,retained,split,insert,4096,0,4,8192,25124,0,1837996882287840280,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,1,4,8192,40041,0,17130842932224972264,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,1,4,8192,23416,0,17130842932224972264,8196,180224
0,owning-behavior,retained,split,insert,4096,1,4,8192,26417,0,17130842932224972264,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,2,4,8192,37209,0,7748136960903208664,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,2,4,8192,23208,0,7748136960903208664,8196,180224
0,owning-behavior,retained,split,insert,4096,2,4,8192,24583,0,7748136960903208664,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,3,4,8192,37415,0,9072104606401219352,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,3,4,8192,23376,0,9072104606401219352,8196,180224
0,owning-behavior,retained,split,insert,4096,3,4,8192,24459,0,9072104606401219352,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,4,4,8192,37250,0,13239724372104250040,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,4,4,8192,23251,0,13239724372104250040,8196,180224
0,owning-behavior,retained,split,insert,4096,4,4,8192,24582,0,13239724372104250040,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,5,4,8192,37335,0,3801496594800721496,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,5,4,8192,23375,0,3801496594800721496,8196,180224
0,owning-behavior,retained,split,insert,4096,5,4,8192,24667,0,3801496594800721496,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,6,4,8192,37291,0,7352625120983369704,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,6,4,8192,23291,0,7352625120983369704,8196,180224
0,owning-behavior,retained,split,insert,4096,6,4,8192,24582,0,7352625120983369704,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,7,4,8192,37708,0,17960812127515588248,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,7,4,8192,23292,0,17960812127515588248,8196,180224
0,owning-behavior,retained,split,insert,4096,7,4,8192,24875,0,17960812127515588248,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,8,4,8192,37501,0,2615156060198523864,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,8,4,8192,23375,0,2615156060198523864,8196,180224
0,owning-behavior,retained,split,insert,4096,8,4,8192,24792,0,2615156060198523864,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,9,4,8192,37250,0,1726498032405399000,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,9,4,8192,23333,0,1726498032405399000,8196,180224
0,owning-behavior,retained,split,insert,4096,9,4,8192,24542,0,1726498032405399000,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,10,4,8192,37417,0,4534567279263349320,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,10,4,8192,23166,0,4534567279263349320,8196,180224
0,owning-behavior,retained,split,insert,4096,10,4,8192,24501,0,4534567279263349320,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,11,4,8192,37291,0,6412549644183669048,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,11,4,8192,23249,0,6412549644183669048,8196,180224
0,owning-behavior,retained,split,insert,4096,11,4,8192,24793,0,6412549644183669048,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,12,4,8192,37833,0,8054235486273026056,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,12,4,8192,23250,0,8054235486273026056,8196,180224
0,owning-behavior,retained,split,insert,4096,12,4,8192,24416,0,8054235486273026056,8196,151552
0,owning-behavior,retained,whitefoot,insert,4096,13,4,8192,37248,0,12270942348091423640,8196,212992
0,owning-behavior,retained,interleaved,insert,4096,13,4,8192,40085,0,12270942348091423640,8196,180224
0,owning-behavior,retained,split,insert,4096,13,4,8192,24708,0,12270942348091423640,8196,151552
0,owning-behavior,retained,whitefoot,rehash,4096,0,4,4,62958,1827965534208,16755485260950900696,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,0,4,4,54250,1827965534208,16755485260950900696,8200,376832
0,owning-behavior,retained,split,rehash,4096,0,4,4,39959,1827965534208,16755485260950900696,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,1,4,4,62416,1827965534208,11397508409219617008,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,1,4,4,54125,1827965534208,11397508409219617008,8200,376832
0,owning-behavior,retained,split,rehash,4096,1,4,4,39958,1827965534208,11397508409219617008,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,2,4,4,70167,1827965534208,2291712753279154904,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,2,4,4,53875,1827965534208,2291712753279154904,8200,376832
0,owning-behavior,retained,split,rehash,4096,2,4,4,39832,1827965534208,2291712753279154904,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,3,4,4,62333,1827965534208,13715796755296672336,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,3,4,4,54334,1827965534208,13715796755296672336,8200,376832
0,owning-behavior,retained,split,rehash,4096,3,4,4,39666,1827965534208,13715796755296672336,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,4,4,4,86501,1827965534208,11472147109226316488,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,4,4,4,54417,1827965534208,11472147109226316488,8200,376832
0,owning-behavior,retained,split,rehash,4096,4,4,4,39707,1827965534208,11472147109226316488,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,5,4,4,62581,1827965534208,17478255965976599768,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,5,4,4,53708,1827965534208,17478255965976599768,8200,376832
0,owning-behavior,retained,split,rehash,4096,5,4,4,39708,1827965534208,17478255965976599768,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,6,4,4,62416,1827965534208,9565289437605259256,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,6,4,4,53709,1827965534208,9565289437605259256,8200,376832
0,owning-behavior,retained,split,rehash,4096,6,4,4,40082,1827965534208,9565289437605259256,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,7,4,4,62875,1827965534208,5938984280190480528,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,7,4,4,53833,1827965534208,5938984280190480528,8200,376832
0,owning-behavior,retained,split,rehash,4096,7,4,4,39960,1827965534208,5938984280190480528,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,8,4,4,62957,1827965534208,7753566762732457912,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,8,4,4,53792,1827965534208,7753566762732457912,8200,376832
0,owning-behavior,retained,split,rehash,4096,8,4,4,39833,1827965534208,7753566762732457912,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,9,4,4,63165,1827965534208,13780301973079490048,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,9,4,4,53582,1827965534208,13780301973079490048,8200,376832
0,owning-behavior,retained,split,rehash,4096,9,4,4,39709,1827965534208,13780301973079490048,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,10,4,4,62709,1827965534208,15143009266973162248,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,10,4,4,53665,1827965534208,15143009266973162248,8200,376832
0,owning-behavior,retained,split,rehash,4096,10,4,4,39585,1827965534208,15143009266973162248,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,11,4,4,63332,1827965534208,16669691421769542776,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,11,4,4,53542,1827965534208,16669691421769542776,8200,376832
0,owning-behavior,retained,split,rehash,4096,11,4,4,39667,1827965534208,16669691421769542776,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,12,4,4,62958,1827965534208,12295864366953237120,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,12,4,4,53667,1827965534208,12295864366953237120,8200,376832
0,owning-behavior,retained,split,rehash,4096,12,4,4,39793,1827965534208,12295864366953237120,8200,290816
0,owning-behavior,retained,whitefoot,rehash,4096,13,4,4,63957,1827965534208,9430538475723708128,8200,475136
0,owning-behavior,retained,interleaved,rehash,4096,13,4,4,53666,1827965534208,9430538475723708128,8200,376832
0,owning-behavior,retained,split,rehash,4096,13,4,4,39624,1827965534208,9430538475723708128,8200,290816
0,owning-behavior,retained,whitefoot,lookup,16384,0,4,1048576,3524334,159344702076223488,10909911768892883176,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,0,4,1048576,2948958,159344702076223488,10909911768892883176,32772,720896
0,owning-behavior,retained,split,lookup,16384,0,4,1048576,3102834,159344702076223488,10909911768892883176,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,1,4,1048576,3528541,159344702076223488,13502755409350941448,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,1,4,1048576,2934834,159344702076223488,13502755409350941448,32772,720896
0,owning-behavior,retained,split,lookup,16384,1,4,1048576,3142125,159344702076223488,13502755409350941448,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,2,4,1048576,3523750,159344702076223488,14940797459546303912,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,2,4,1048576,2996792,159344702076223488,14940797459546303912,32772,720896
0,owning-behavior,retained,split,lookup,16384,2,4,1048576,3101416,159344702076223488,14940797459546303912,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,3,4,1048576,3935708,159344702076223488,7567640889831038072,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,3,4,1048576,2925293,159344702076223488,7567640889831038072,32772,720896
0,owning-behavior,retained,split,lookup,16384,3,4,1048576,3088542,159344702076223488,7567640889831038072,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,4,4,1048576,3732709,159344702076223488,11576670716104284088,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,4,4,1048576,2965917,159344702076223488,11576670716104284088,32772,720896
0,owning-behavior,retained,split,lookup,16384,4,4,1048576,3086542,159344702076223488,11576670716104284088,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,5,4,1048576,3535875,159344702076223488,18226598782554959048,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,5,4,1048576,2936084,159344702076223488,18226598782554959048,32772,720896
0,owning-behavior,retained,split,lookup,16384,5,4,1048576,3097041,159344702076223488,18226598782554959048,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,6,4,1048576,3527625,159344702076223488,8952695809931110936,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,6,4,1048576,3003626,159344702076223488,8952695809931110936,32772,720896
0,owning-behavior,retained,split,lookup,16384,6,4,1048576,3098584,159344702076223488,8952695809931110936,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,7,4,1048576,3564833,159344702076223488,7818766382147352904,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,7,4,1048576,2924500,159344702076223488,7818766382147352904,32772,720896
0,owning-behavior,retained,split,lookup,16384,7,4,1048576,3095292,159344702076223488,7818766382147352904,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,8,4,1048576,3521000,159344702076223488,16149779501894872504,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,8,4,1048576,3116001,159344702076223488,16149779501894872504,32772,720896
0,owning-behavior,retained,split,lookup,16384,8,4,1048576,3096085,159344702076223488,16149779501894872504,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,9,4,1048576,3634084,159344702076223488,2356081379217275400,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,9,4,1048576,3034542,159344702076223488,2356081379217275400,32772,720896
0,owning-behavior,retained,split,lookup,16384,9,4,1048576,3104581,159344702076223488,2356081379217275400,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,10,4,1048576,3540209,159344702076223488,15550830537941824056,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,10,4,1048576,3155500,159344702076223488,15550830537941824056,32772,720896
0,owning-behavior,retained,split,lookup,16384,10,4,1048576,3099749,159344702076223488,15550830537941824056,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,11,4,1048576,3548084,159344702076223488,10293427524117068264,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,11,4,1048576,3026585,159344702076223488,10293427524117068264,32772,720896
0,owning-behavior,retained,split,lookup,16384,11,4,1048576,3095459,159344702076223488,10293427524117068264,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,12,4,1048576,3516126,159344702076223488,5521175825229903656,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,12,4,1048576,2950792,159344702076223488,5521175825229903656,32772,720896
0,owning-behavior,retained,split,lookup,16384,12,4,1048576,3113958,159344702076223488,5521175825229903656,32772,606208
0,owning-behavior,retained,whitefoot,lookup,16384,13,4,1048576,3556249,159344702076223488,5725350131714615384,32772,851968
0,owning-behavior,retained,interleaved,lookup,16384,13,4,1048576,2923874,159344702076223488,5725350131714615384,32772,720896
0,owning-behavior,retained,split,lookup,16384,13,4,1048576,3105416,159344702076223488,5725350131714615384,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,0,4,32768,167916,0,10909911768892883176,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,0,4,32768,92876,0,10909911768892883176,32772,720896
0,owning-behavior,retained,split,insert,16384,0,4,32768,97542,0,10909911768892883176,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,1,4,32768,168501,0,13502755409350941448,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,1,4,32768,92875,0,13502755409350941448,32772,720896
0,owning-behavior,retained,split,insert,16384,1,4,32768,96291,0,13502755409350941448,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,2,4,32768,170084,0,14940797459546303912,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,2,4,32768,93000,0,14940797459546303912,32772,720896
0,owning-behavior,retained,split,insert,16384,2,4,32768,116334,0,14940797459546303912,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,3,4,32768,167916,0,7567640889831038072,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,3,4,32768,92957,0,7567640889831038072,32772,720896
0,owning-behavior,retained,split,insert,16384,3,4,32768,99000,0,7567640889831038072,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,4,4,32768,168375,0,11576670716104284088,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,4,4,32768,94543,0,11576670716104284088,32772,720896
0,owning-behavior,retained,split,insert,16384,4,4,32768,97833,0,11576670716104284088,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,5,4,32768,168833,0,18226598782554959048,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,5,4,32768,94167,0,18226598782554959048,32772,720896
0,owning-behavior,retained,split,insert,16384,5,4,32768,105708,0,18226598782554959048,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,6,4,32768,169125,0,8952695809931110936,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,6,4,32768,96000,0,8952695809931110936,32772,720896
0,owning-behavior,retained,split,insert,16384,6,4,32768,97916,0,8952695809931110936,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,7,4,32768,169250,0,7818766382147352904,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,7,4,32768,93250,0,7818766382147352904,32772,720896
0,owning-behavior,retained,split,insert,16384,7,4,32768,96416,0,7818766382147352904,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,8,4,32768,172792,0,16149779501894872504,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,8,4,32768,93458,0,16149779501894872504,32772,720896
0,owning-behavior,retained,split,insert,16384,8,4,32768,96665,0,16149779501894872504,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,9,4,32768,170709,0,2356081379217275400,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,9,4,32768,93166,0,2356081379217275400,32772,720896
0,owning-behavior,retained,split,insert,16384,9,4,32768,96332,0,2356081379217275400,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,10,4,32768,168916,0,15550830537941824056,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,10,4,32768,94291,0,15550830537941824056,32772,720896
0,owning-behavior,retained,split,insert,16384,10,4,32768,105334,0,15550830537941824056,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,11,4,32768,169918,0,10293427524117068264,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,11,4,32768,98001,0,10293427524117068264,32772,720896
0,owning-behavior,retained,split,insert,16384,11,4,32768,103417,0,10293427524117068264,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,12,4,32768,170582,0,5521175825229903656,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,12,4,32768,96166,0,5521175825229903656,32772,720896
0,owning-behavior,retained,split,insert,16384,12,4,32768,102500,0,5521175825229903656,32772,606208
0,owning-behavior,retained,whitefoot,insert,16384,13,4,32768,232583,0,5725350131714615384,32772,851968
0,owning-behavior,retained,interleaved,insert,16384,13,4,32768,93250,0,5725350131714615384,32772,720896
0,owning-behavior,retained,split,insert,16384,13,4,32768,99292,0,5725350131714615384,32772,606208
0,owning-behavior,retained,whitefoot,rehash,16384,0,4,4,265125,7311862136832,11734543581844066032,32776,1900544
0,owning-behavior,retained,interleaved,rehash,16384,0,4,4,221917,7311862136832,11734543581844066032,32776,1507328
0,owning-behavior,retained,split,rehash,16384,0,4,4,164791,7311862136832,11734543581844066032,32776,1163264
0,owning-behavior,retained,whitefoot,rehash,16384,1,4,4,258375,7311862136832,9106608044878866272,32776,1900544
0,owning-behavior,retained,interleaved,rehash,16384,1,4,4,221625,7311862136832,9106608044878866272,32776,1507328
0,owning-behavior,retained,split,rehash,16384,1,4,4,162334,7311862136832,9106608044878866272,32776,1163264
0,owning-behavior,retained,whitefoot,rehash,16384,2,4,4,262376,7311862136832,7309884484771575248,32776,1900544
0,owning-behavior,retained,interleaved,rehash,16384,2,4,4,222250,7311862136832,7309884484771575248,32776,1507328
0,owning-behavior,retained,split,rehash,16384,2,4,4,162043,7311862136832,7309884484771575248,32776,1163264
0,owning-behavior,retained,whitefoot,rehash,16384,3,4,4,267042,7311862136832,9388458061057511456,32776,1900544
0,owning-behavior,retained,interleaved,rehash,16384,3,4,4,222709,7311862136832,9388458061057511456,32776,1507328
0,owning-behavior,retained,split,rehash,16384,3,4,4,164458,7311862136832,9388458061057511456,32776,1163264
0,owning-behavior,retained,whitefoot,rehash,16384,4,4,4,258958,7311862136832,11073332935378422512,32776,1900544
0,owning-behavior,retained,interleaved,rehash,16384,4,4,4,214501,7311862136832,11073332935378422512,32776,1507328
0,owning-behavior,retained,split,rehash,16384,4,4,4,172584,7311862136832,11073332935378422512,32776,1163264
0,owning-behavior,retained,whitefoot,rehash,16384,5,4,4,243291,7311862136832,12626423576593689920,32776,1900544
