cohort,contract,variant,rounds,sample,calls,elapsed_ns,checksum
1,borrowed,whitefoot,16,6,4096,17906000,7666817075468251504
1,borrowed,c_heap_boundary,16,6,4096,18351000,7666817075468251504
1,placed,whitefoot,1,0,4096,1417000,8241301767429094575
1,placed,c_heap_boundary,1,0,4096,1153000,8241301767429094575
1,placed,c_heap_boundary,1,1,4096,1126000,8241301767429094575
1,placed,whitefoot,1,1,4096,1483000,8241301767429094575
1,placed,whitefoot,1,2,4096,1576000,8241301767429094575
1,placed,c_heap_boundary,1,2,4096,1146000,8241301767429094575
1,placed,c_heap_boundary,1,3,4096,1179000,8241301767429094575
1,placed,whitefoot,1,3,4096,1731000,8241301767429094575
1,placed,whitefoot,1,4,4096,1503000,8241301767429094575
1,placed,c_heap_boundary,1,4,4096,1333000,8241301767429094575
1,placed,c_heap_boundary,1,5,4096,1729000,8241301767429094575
1,placed,whitefoot,1,5,4096,2010000,8241301767429094575
1,placed,whitefoot,1,6,4096,1545000,8241301767429094575
1,placed,c_heap_boundary,1,6,4096,1138000,8241301767429094575
1,placed,whitefoot,16,0,4096,22368000,7666817075468251504
1,placed,c_heap_boundary,16,0,4096,18098000,7666817075468251504
1,placed,c_heap_boundary,16,1,4096,18087000,7666817075468251504
1,placed,whitefoot,16,1,4096,22533000,7666817075468251504
1,placed,whitefoot,16,2,4096,22626000,7666817075468251504
1,placed,c_heap_boundary,16,2,4096,18305000,7666817075468251504
1,placed,c_heap_boundary,16,3,4096,18566000,7666817075468251504
1,placed,whitefoot,16,3,4096,22945000,7666817075468251504
1,placed,whitefoot,16,4,4096,22417000,7666817075468251504
1,placed,c_heap_boundary,16,4,4096,18395000,7666817075468251504
1,placed,c_heap_boundary,16,5,4096,18352000,7666817075468251504
1,placed,whitefoot,16,5,4096,22755000,7666817075468251504
1,placed,whitefoot,16,6,4096,22843000,7666817075468251504
1,placed,c_heap_boundary,16,6,4096,18163000,7666817075468251504
1,retained,whitefoot,1,0,4096,3334000,8241301767429094575
1,retained,c_heap_boundary,1,0,4096,1154000,8241301767429094575
1,retained,c_heap_boundary,1,1,4096,1128000,8241301767429094575
1,retained,whitefoot,1,1,4096,3228000,8241301767429094575
1,retained,whitefoot,1,2,4096,3209000,8241301767429094575
1,retained,c_heap_boundary,1,2,4096,1142000,8241301767429094575
1,retained,c_heap_boundary,1,3,4096,1153000,8241301767429094575
1,retained,whitefoot,1,3,4096,3341000,8241301767429094575
1,retained,whitefoot,1,4,4096,3311000,8241301767429094575
1,retained,c_heap_boundary,1,4,4096,1187000,8241301767429094575
1,retained,c_heap_boundary,1,5,4096,1156000,8241301767429094575
1,retained,whitefoot,1,5,4096,3336000,8241301767429094575
1,retained,whitefoot,1,6,4096,3319000,8241301767429094575
1,retained,c_heap_boundary,1,6,4096,1174000,8241301767429094575
1,retained,whitefoot,16,0,4096,52855000,7666817075468251504
1,retained,c_heap_boundary,16,0,4096,18246000,7666817075468251504
1,retained,c_heap_boundary,16,1,4096,18372000,7666817075468251504
1,retained,whitefoot,16,1,4096,53036000,7666817075468251504
1,retained,whitefoot,16,2,4096,52313000,7666817075468251504
1,retained,c_heap_boundary,16,2,4096,18229000,7666817075468251504
1,retained,c_heap_boundary,16,3,4096,18502000,7666817075468251504
1,retained,whitefoot,16,3,4096,52285000,7666817075468251504
1,retained,whitefoot,16,4,4096,52970000,7666817075468251504
1,retained,c_heap_boundary,16,4,4096,18589000,7666817075468251504
1,retained,c_heap_boundary,16,5,4096,18065000,7666817075468251504
1,retained,whitefoot,16,5,4096,53178000,7666817075468251504
1,retained,whitefoot,16,6,4096,52274000,7666817075468251504
1,retained,c_heap_boundary,16,6,4096,18398000,7666817075468251504
1,original,whitefoot,1,0,4096,3305000,8241301767429094575
1,original,c_heap,1,0,4096,1138000,8241301767429094575
1,original,c_heap,1,1,4096,1123000,8241301767429094575
1,original,whitefoot,1,1,4096,3332000,8241301767429094575
1,original,whitefoot,1,2,4096,3260000,8241301767429094575
1,original,c_heap,1,2,4096,1150000,8241301767429094575
1,original,c_heap,1,3,4096,1138000,8241301767429094575
1,original,whitefoot,1,3,4096,3341000,8241301767429094575
1,original,whitefoot,1,4,4096,3248000,8241301767429094575
1,original,c_heap,1,4,4096,1146000,8241301767429094575
1,original,c_heap,1,5,4096,1110000,8241301767429094575
1,original,whitefoot,1,5,4096,3321000,8241301767429094575
1,original,whitefoot,1,6,4096,3289000,8241301767429094575
1,original,c_heap,1,6,4096,1122000,8241301767429094575
1,original,whitefoot,16,0,4096,52671000,7666817075468251504
1,original,c_heap,16,0,4096,17949000,7666817075468251504
1,original,c_heap,16,1,4096,18077000,7666817075468251504
1,original,whitefoot,16,1,4096,51704000,7666817075468251504
1,original,whitefoot,16,2,4096,52044000,7666817075468251504
1,original,c_heap,16,2,4096,18523000,7666817075468251504
1,original,c_heap,16,3,4096,18569000,7666817075468251504
1,original,whitefoot,16,3,4096,52053000,7666817075468251504
1,original,whitefoot,16,4,4096,52721000,7666817075468251504
1,original,c_heap,16,4,4096,18102000,7666817075468251504
1,original,c_heap,16,5,4096,18173000,7666817075468251504
1,original,whitefoot,16,5,4096,53136000,7666817075468251504
1,original,whitefoot,16,6,4096,51929000,7666817075468251504
1,original,c_heap,16,6,4096,18706000,7666817075468251504
