round	shape	depth	words	reps	impl	threads	seconds	exit	output
17	bal	12	192	700	rs_cut	8	0.140099	0	42143db997dbfda3
17	skew	16	16	14000	wf_seq	0	0.661631	0	41b6e2d19d086103
17	skew	16	16	14000	wf_par	1	0.583275	0	41b6e2d19d086103
17	skew	16	16	14000	wf_par	2	0.320014	0	41b6e2d19d086103
17	skew	16	16	14000	wf_par	4	0.190315	0	41b6e2d19d086103
17	skew	16	16	14000	wf_par	8	0.229105	0	41b6e2d19d086103
17	skew	16	16	14000	wf_par	default	0.242765	0	41b6e2d19d086103
17	skew	16	16	14000	rs_seq	0	0.604827	0	41b6e2d19d086103
17	skew	16	16	14000	rs_rayon	2	0.380304	0	41b6e2d19d086103
17	skew	16	16	14000	rs_rayon	4	0.247946	0	41b6e2d19d086103
17	skew	16	16	14000	rs_rayon	8	0.350646	0	41b6e2d19d086103
17	skew	16	16	14000	rs_rayon	default	0.570773	0	41b6e2d19d086103
17	skew	16	16	14000	rs_cut	2	0.358820	0	41b6e2d19d086103
17	skew	16	16	14000	rs_cut	4	0.212855	0	41b6e2d19d086103
17	skew	16	16	14000	rs_cut	8	0.349920	0	41b6e2d19d086103
17	skew	16	64	4500	wf_seq	0	0.656652	0	41e556a6323abc33
17	skew	16	64	4500	wf_par	1	0.503422	0	41e556a6323abc33
17	skew	16	64	4500	wf_par	2	0.279921	0	41e556a6323abc33
17	skew	16	64	4500	wf_par	4	0.149767	0	41e556a6323abc33
17	skew	16	64	4500	wf_par	8	0.142883	0	41e556a6323abc33
17	skew	16	64	4500	wf_par	default	0.144833	0	41e556a6323abc33
17	skew	16	64	4500	rs_seq	0	0.525197	0	41e556a6323abc33
17	skew	16	64	4500	rs_rayon	2	0.282604	0	41e556a6323abc33
