cell_id	cell_role	operation_gate_id	performance_unit_id	contract_id	member_contract_id	outcome_id	policy_variant_id	derivation_reason_sha256	shape_id	payload_id	payload_code	target_id	layout_id	owner_branch_ids	algorithm_id	rust_reference_route_id	rust_floor_upper_ratio	initial_len	initial_capacity	request_count	operation_count	logical_bytes	allocator_id	growth_policy_id	failure_policy_id	primary_endpoint_id	descriptive_endpoint_ids	structural_gate_ids	counter_policy_id	warmup_id	repetition_id	facts_policy_id	generator_id	trace_sha256	oracle_sha256	status	blocker_ids	candidate_execution_authorized
DPERF-00496748C41E9AC41BCE	PRIMARY_OPERATION	OPG-F00F52BC159D18993665	PERFUNIT-5F07555673B07215A976	DENSE-RESIZE-WITH::SEQ-RESIZE-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-RESIZE-WITH	DENSE-RESIZE-WITH.SEQ-RESIZE-01.OUT.SUCCESS_GROW	OD-1-RESERVE-FIRST	72cf72dc2527919bf028ee677f3e52d2500f3289b8a049ed8250f4aee9855796	BASE	P-AFFINE64	AFFINE64	TARGET-X86_64-LINUX	LAYOUT-X86_64-LINUX	BR-5C63B0CE9B194885,BR-9A46C31C18321FC1	ALG-F00F52BC159D18993665	REF-RUST-VEC	1.02	64	64	1	1	4096	ALLOC-COMMON-COUNTED-SYSTEM-V1	GROW-RUST-1.97	FP-NORMAL	END-RAW-TRACE-NS	END-TRACE-LATENCY-P50,END-TRACE-LATENCY-P95,END-TRACE-LATENCY-P99,END-OP-LATENCY-P50,END-OP-LATENCY-P95,END-OP-LATENCY-P99,END-HARDWARE-COUNTERS,END-PEAK-ACQUIRED-BYTES,END-CODE-UNION-BYTES,END-STRUCTURAL-COUNTERS	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-OPERATION-RUST-FLOOR,SG-CODE-UNION,SG-COMMON-SUBSTRATE,SG-FACTS,SG-ALLOCATION	COUNTERS-X86_64-LINUX	WARMUP-NONE-FRESH	REP-WILLIAMS-POWER	FACTS-PRIMARY-6-DIAGNOSTIC-OFF	GEN-DENSE-PLAN-V3	124da6e93885131f985f99faceb2ad068496750cff26c29e117cc1d407a336ee	bebc089065eada87bb24ed2288e70294eca0b1c2301d4eceeb124b95f3c015c0	PENDING_EXTERNAL	PENDING_EXTERNAL_ALLOCATOR_ADAPTER,PENDING_EXTERNAL_CANDIDATE_AUTHOR_IDENTITIES,PENDING_EXTERNAL_CANDIDATE_BUILDS,PENDING_EXTERNAL_COMMON_SUBSTRATE_ARTIFACTS,PENDING_EXTERNAL_CONSTRUCTION_BUDGET,PENDING_EXTERNAL_DISCLOSURE_AUTHORITY,PENDING_EXTERNAL_FACT_REPORTS,PENDING_EXTERNAL_FEEDBACK_PROTOCOL,PENDING_EXTERNAL_HARNESS,PENDING_EXTERNAL_OWNER_AUTHORIZATION,PENDING_EXTERNAL_OWNER_BRANCH_SELECTION,PENDING_EXTERNAL_POWER_ENGINE_RESOURCE_PROTOCOL,PENDING_EXTERNAL_RANDOMIZATION_CUSTODY,PENDING_EXTERNAL_REFERENCE_PILOT,PENDING_EXTERNAL_REPOSITORY_BASELINE,PENDING_EXTERNAL_SERVICE_SNAPSHOTS,PENDING_EXTERNAL_X86_COUNTER_PROTOCOL,PENDING_EXTERNAL_X86_RUNNER	NO
DPERF-00B49D9986DA308406FF	PRIMARY_OPERATION	OPG-FED8ACCF4513AF9A3750	PERFUNIT-A02C3B7414F292835BE9	DENSE-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::SUCCESS	DENSE-REMOVE	DENSE-REMOVE.SEQ-REMOVE-01.OUT.SUCCESS	COMMON-NON-OD1	24ac675b0763a159917f2311809d998d60641be0d9c50327db54e788b6c38ec6	EDIT-FRONT	P-AFFINE64	AFFINE64	TARGET-X86_64-LINUX	LAYOUT-X86_64-LINUX	BR-1F2E3A424DFC99BF,BR-5763A8AA9FEA660C,BR-5C63B0CE9B194885,BR-9A46C31C18321FC1	ALG-FED8ACCF4513AF9A3750	REF-RUST-VEC	1.02	64	128	8	1	4096	ALLOC-COMMON-COUNTED-SYSTEM-V1	GROW-NONE	FP-NORMAL	END-RAW-TRACE-NS	END-TRACE-LATENCY-P50,END-TRACE-LATENCY-P95,END-TRACE-LATENCY-P99,END-OP-LATENCY-P50,END-OP-LATENCY-P95,END-OP-LATENCY-P99,END-HARDWARE-COUNTERS,END-PEAK-ACQUIRED-BYTES,END-CODE-UNION-BYTES,END-STRUCTURAL-COUNTERS	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-OPERATION-RUST-FLOOR,SG-CODE-UNION,SG-COMMON-SUBSTRATE,SG-FACTS,SG-ALLOCATION	COUNTERS-X86_64-LINUX	WARMUP-EXACT-3	REP-WILLIAMS-POWER	FACTS-PRIMARY-6-DIAGNOSTIC-OFF	GEN-DENSE-PLAN-V3	14ddf9086ba03ad128676e7badf6b9b7d0f1544c2d698d37305a973ad5045f07	cf7c383b061b78e93ac320271d2011527e055d9aad12ec47133bb6163a7a3322	PENDING_EXTERNAL	PENDING_EXTERNAL_ALLOCATOR_ADAPTER,PENDING_EXTERNAL_CANDIDATE_AUTHOR_IDENTITIES,PENDING_EXTERNAL_CANDIDATE_BUILDS,PENDING_EXTERNAL_COMMON_SUBSTRATE_ARTIFACTS,PENDING_EXTERNAL_CONSTRUCTION_BUDGET,PENDING_EXTERNAL_DISCLOSURE_AUTHORITY,PENDING_EXTERNAL_FACT_REPORTS,PENDING_EXTERNAL_FEEDBACK_PROTOCOL,PENDING_EXTERNAL_HARNESS,PENDING_EXTERNAL_OWNER_AUTHORIZATION,PENDING_EXTERNAL_OWNER_BRANCH_SELECTION,PENDING_EXTERNAL_POWER_ENGINE_RESOURCE_PROTOCOL,PENDING_EXTERNAL_RANDOMIZATION_CUSTODY,PENDING_EXTERNAL_REFERENCE_PILOT,PENDING_EXTERNAL_REPOSITORY_BASELINE,PENDING_EXTERNAL_SERVICE_SNAPSHOTS,PENDING_EXTERNAL_X86_COUNTER_PROTOCOL,PENDING_EXTERNAL_X86_RUNNER	NO
DPERF-0159E4E588EC4E79D0FD	PRIMARY_OPERATION	OPG-F3936247B06AAC3423AC	PERFUNIT-B998E0ADE54026FF88B1	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-EAGER-SPLICE	DENSE-EAGER-SPLICE.SEQ-SPLICE-01.OUT.SUCCESS_NO_GROW	OD-1-RESERVE-FIRST	491c4965b984f52bc8217a9ec768e9558e3fb56fcc5ba222bc391f5238b7e639	SPLICE-MIDDLE-REPL-SHORTER	P-AFFINE64	AFFINE64	TARGET-X86_64-LINUX	LAYOUT-X86_64-LINUX	BR-5C63B0CE9B194885,BR-9A46C31C18321FC1	ALG-F3936247B06AAC3423AC	REF-RUST-SPLICE	1.02	64	128	8	1	4096	ALLOC-COMMON-COUNTED-SYSTEM-V1	GROW-NONE	FP-NORMAL	END-RAW-TRACE-NS	END-TRACE-LATENCY-P50,END-TRACE-LATENCY-P95,END-TRACE-LATENCY-P99,END-OP-LATENCY-P50,END-OP-LATENCY-P95,END-OP-LATENCY-P99,END-HARDWARE-COUNTERS,END-PEAK-ACQUIRED-BYTES,END-CODE-UNION-BYTES,END-STRUCTURAL-COUNTERS	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-OPERATION-RUST-FLOOR,SG-CODE-UNION,SG-COMMON-SUBSTRATE,SG-FACTS,SG-ALLOCATION	COUNTERS-X86_64-LINUX	WARMUP-EXACT-3	REP-WILLIAMS-POWER	FACTS-PRIMARY-6-DIAGNOSTIC-OFF	GEN-DENSE-PLAN-V3	05cbbdfaccdbd7ddba5559f67b25df0b356d56925161fbfd476268e45e261348	72ad9cfbe29de7255ed1ec86a0f6c0306bb2a6d2e17661939c633ab2963bfbcf	PENDING_EXTERNAL	PENDING_EXTERNAL_ALLOCATOR_ADAPTER,PENDING_EXTERNAL_CANDIDATE_AUTHOR_IDENTITIES,PENDING_EXTERNAL_CANDIDATE_BUILDS,PENDING_EXTERNAL_COMMON_SUBSTRATE_ARTIFACTS,PENDING_EXTERNAL_CONSTRUCTION_BUDGET,PENDING_EXTERNAL_DISCLOSURE_AUTHORITY,PENDING_EXTERNAL_FACT_REPORTS,PENDING_EXTERNAL_FEEDBACK_PROTOCOL,PENDING_EXTERNAL_HARNESS,PENDING_EXTERNAL_OWNER_AUTHORIZATION,PENDING_EXTERNAL_OWNER_BRANCH_SELECTION,PENDING_EXTERNAL_POWER_ENGINE_RESOURCE_PROTOCOL,PENDING_EXTERNAL_RANDOMIZATION_CUSTODY,PENDING_EXTERNAL_REFERENCE_PILOT,PENDING_EXTERNAL_REPOSITORY_BASELINE,PENDING_EXTERNAL_SERVICE_SNAPSHOTS,PENDING_EXTERNAL_X86_COUNTER_PROTOCOL,PENDING_EXTERNAL_X86_RUNNER	NO
DPERF-01E78578B35D4F7D172E	PRIMARY_OPERATION	OPG-D97C20DC7EEC157A91E8	PERFUNIT-88CC93DC0B10F1EF5BFE	DENSE-VIEW-END-CHUNK::VIEW-END-CHUNK-01::COMMON-NON-OD1::PRESENT	DENSE-VIEW-END-CHUNK	DENSE-VIEW-END-CHUNK.VIEW-END-CHUNK-01.OUT.PRESENT	COMMON-NON-OD1	7d71664cbc1194b04b66ad4af8a84c6a83e432fbe1b7cbf393c30d6b06c80e2e	BASE	P-ROW24	ROW24	TARGET-AARCH64-DARWIN	LAYOUT-AARCH64-DARWIN	BR-10D27FE63C5C5515,BR-1F2E3A424DFC99BF,BR-22071B1BB582DA76,BR-5763A8AA9FEA660C,BR-5C63B0CE9B194885,BR-9A46C31C18321FC1,BR-BD18D637F8A1DE55,BR-F2D97300E0802252	ALG-D97C20DC7EEC157A91E8	REF-RUST-VEC	1.02	170	340	21	1	4080	ALLOC-COMMON-COUNTED-SYSTEM-V1	GROW-NONE	FP-NORMAL	END-RAW-TRACE-NS	END-TRACE-LATENCY-P50,END-TRACE-LATENCY-P95,END-TRACE-LATENCY-P99,END-OP-LATENCY-P50,END-OP-LATENCY-P95,END-OP-LATENCY-P99,END-HARDWARE-COUNTERS,END-PEAK-ACQUIRED-BYTES,END-CODE-UNION-BYTES,END-STRUCTURAL-COUNTERS	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-OPERATION-RUST-FLOOR,SG-CODE-UNION,SG-COMMON-SUBSTRATE,SG-FACTS,SG-ALLOCATION	COUNTERS-AARCH64-DARWIN	WARMUP-EXACT-3	REP-WILLIAMS-POWER	FACTS-PRIMARY-6-DIAGNOSTIC-OFF	GEN-DENSE-PLAN-V3	cd2989386f97d848f335fe3745bd87d41a56402fb1d42cc440d640c8f267082b	77a17f9ef261ff4236a19830cecacef6ed060c183ed31d0ffe14daacf8484d17	PENDING_EXTERNAL	PENDING_EXTERNAL_AARCH64_CANDIDATE_MODULES,PENDING_EXTERNAL_AARCH64_COUNTER_PROTOCOL,PENDING_EXTERNAL_AARCH64_ENVIRONMENT,PENDING_EXTERNAL_ALLOCATOR_ADAPTER,PENDING_EXTERNAL_CANDIDATE_AUTHOR_IDENTITIES,PENDING_EXTERNAL_CANDIDATE_BUILDS,PENDING_EXTERNAL_COMMON_SUBSTRATE_ARTIFACTS,PENDING_EXTERNAL_CONSTRUCTION_BUDGET,PENDING_EXTERNAL_DISCLOSURE_AUTHORITY,PENDING_EXTERNAL_FACT_REPORTS,PENDING_EXTERNAL_FEEDBACK_PROTOCOL,PENDING_EXTERNAL_HARNESS,PENDING_EXTERNAL_OWNER_AUTHORIZATION,PENDING_EXTERNAL_OWNER_BRANCH_SELECTION,PENDING_EXTERNAL_POWER_ENGINE_RESOURCE_PROTOCOL,PENDING_EXTERNAL_RANDOMIZATION_CUSTODY,PENDING_EXTERNAL_REFERENCE_PILOT,PENDING_EXTERNAL_REPOSITORY_BASELINE,PENDING_EXTERNAL_SERVICE_SNAPSHOTS	NO
DPERF-02443E2E3CD3A4241606	PRIMARY_OPERATION	OPG-CE8D5987EBEA1163124A	PERFUNIT-FF726D88B1589881A7EA	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-EXTEND-CLONE	DENSE-EXTEND-CLONE.SEQ-EXTEND-COPY-01.OUT.SUCCESS_NO_GROW	OD-1-RECOVERABLE-MUTATORS	150b8793b930376d730953a76b32139189f487664334e63d9facae279a4a3f87	BASE	P-AFFINE64	AFFINE64	TARGET-X86_64-LINUX	LAYOUT-X86_64-LINUX	BR-1F2E3A424DFC99BF,BR-5763A8AA9FEA660C	ALG-CE8D5987EBEA1163124A	REF-RUST-VEC	1.02	64	128	8	1	4096	ALLOC-COMMON-COUNTED-SYSTEM-V1	GROW-NONE	FP-NORMAL	END-RAW-TRACE-NS	END-TRACE-LATENCY-P50,END-TRACE-LATENCY-P95,END-TRACE-LATENCY-P99,END-OP-LATENCY-P50,END-OP-LATENCY-P95,END-OP-LATENCY-P99,END-HARDWARE-COUNTERS,END-PEAK-ACQUIRED-BYTES,END-CODE-UNION-BYTES,END-STRUCTURAL-COUNTERS	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-OPERATION-RUST-FLOOR,SG-CODE-UNION,SG-COMMON-SUBSTRATE,SG-FACTS,SG-ALLOCATION	COUNTERS-X86_64-LINUX	WARMUP-EXACT-3	REP-WILLIAMS-POWER	FACTS-PRIMARY-6-DIAGNOSTIC-OFF	GEN-DENSE-PLAN-V3	236f33fd6c7252d7fdbab3c9f5eb010d1def70f0f0bc819c2df6325c100f778a	a76e90346c7c99b049934e3f7842d4d2795554d4e54cb9abe958ed71bb87b224	PENDING_EXTERNAL	PENDING_EXTERNAL_ALLOCATOR_ADAPTER,PENDING_EXTERNAL_CANDIDATE_AUTHOR_IDENTITIES,PENDING_EXTERNAL_CANDIDATE_BUILDS,PENDING_EXTERNAL_COMMON_SUBSTRATE_ARTIFACTS,PENDING_EXTERNAL_CONSTRUCTION_BUDGET,PENDING_EXTERNAL_DISCLOSURE_AUTHORITY,PENDING_EXTERNAL_FACT_REPORTS,PENDING_EXTERNAL_FEEDBACK_PROTOCOL,PENDING_EXTERNAL_HARNESS,PENDING_EXTERNAL_OWNER_AUTHORIZATION,PENDING_EXTERNAL_OWNER_BRANCH_SELECTION,PENDING_EXTERNAL_POWER_ENGINE_RESOURCE_PROTOCOL,PENDING_EXTERNAL_RANDOMIZATION_CUSTODY,PENDING_EXTERNAL_REFERENCE_PILOT,PENDING_EXTERNAL_REPOSITORY_BASELINE,PENDING_EXTERNAL_SERVICE_SNAPSHOTS,PENDING_EXTERNAL_X86_COUNTER_PROTOCOL,PENDING_EXTERNAL_X86_RUNNER	NO
DPERF-026E92AAB514E85069C8	PROTECTED_STRUCTURAL	CONTROL-B-P2	NOT_APPLICABLE_CONTROL	NOT_APPLICABLE_CONTROL	B-P2	STRUCTURAL_IDENTITY	COMMON_ALL_BRANCHES	fa5b41537819dd3f85f7bee3f3a8720de7e09c90393a93baae88bdbeea18b644	PROTECTED-B-P2	P-U8	U8	TARGET-AARCH64-DARWIN	LAYOUT-AARCH64-DARWIN	BR-10D27FE63C5C5515,BR-1F2E3A424DFC99BF,BR-22071B1BB582DA76,BR-5763A8AA9FEA660C,BR-5C63B0CE9B194885,BR-9A46C31C18321FC1,BR-BD18D637F8A1DE55,BR-F2D97300E0802252	ALG-CONTROL-B-P2	REF-PROTECTED-BASELINE	EXACT_STRUCTURAL_EQUALITY	0	0	0	1	0	ALLOC-PROTECTED-HISTORICAL	GROW-NONE	FP-PROTECTED-IDENTITY	NONE	END-CODE-UNION-BYTES,END-STRUCTURAL-COUNTERS	SG-B-P2	COUNTERS-AARCH64-DARWIN	WARMUP-NONE-STRUCTURAL	REP-STRUCTURAL-2	FACTS-STRUCTURAL	GEN-PROTECTED-V3	7cd6466b8e18aec052f3119c5a5a7dd3b1dc9bf865dd53cf14a0059ba663a0a7	c0101dfb8810de55bad42c8760f99003dfab0351dfb0be1fb867433742d66be8	PENDING_EXTERNAL	PENDING_EXTERNAL_AARCH64_CANDIDATE_MODULES,PENDING_EXTERNAL_AARCH64_ENVIRONMENT,PENDING_EXTERNAL_CANDIDATE_BUILDS,PENDING_EXTERNAL_OWNER_AUTHORIZATION,PENDING_EXTERNAL_REPOSITORY_BASELINE	NO
DPERF-039A9039673527321C49	PRIMARY_OPERATION	OPG-BEF5A39FF136D0D7C4E0	PERFUNIT-2CB4E5A86D66719B38DB	DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::SUCCESS	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.TRAIT-CLONE-01.OUT.SUCCESS	COMMON-NON-OD1	d3485f6bf08cbdf600efbe40cc959b613f99ab65f3ee98d254c670670a18331a	BASE	P-BEHAVIOR	BEHAVIOR	TARGET-X86_64-LINUX	LAYOUT-X86_64-LINUX	BR-1F2E3A424DFC99BF,BR-5763A8AA9FEA660C,BR-5C63B0CE9B194885,BR-9A46C31C18321FC1	ALG-BEF5A39FF136D0D7C4E0	REF-RUST-VEC	1.02	170	340	21	1	4080	ALLOC-COMMON-COUNTED-SYSTEM-V1	GROW-NONE	FP-NORMAL	END-RAW-TRACE-NS	END-TRACE-LATENCY-P50,END-TRACE-LATENCY-P95,END-TRACE-LATENCY-P99,END-OP-LATENCY-P50,END-OP-LATENCY-P95,END-OP-LATENCY-P99,END-HARDWARE-COUNTERS,END-PEAK-ACQUIRED-BYTES,END-CODE-UNION-BYTES,END-STRUCTURAL-COUNTERS	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-OPERATION-RUST-FLOOR,SG-CODE-UNION,SG-COMMON-SUBSTRATE,SG-FACTS,SG-ALLOCATION	COUNTERS-X86_64-LINUX	WARMUP-EXACT-3	REP-WILLIAMS-POWER	FACTS-PRIMARY-6-DIAGNOSTIC-OFF	GEN-DENSE-PLAN-V3	63f46300e108da9bada100a3aff7de187c491a797181bdab60f201bb6bb7676e	f4606f5c55d12fe2b8ac6ff2b302fba0d3cc4b798d2122773299f666248fdf46	PENDING_EXTERNAL	PENDING_EXTERNAL_ALLOCATOR_ADAPTER,PENDING_EXTERNAL_CANDIDATE_AUTHOR_IDENTITIES,PENDING_EXTERNAL_CANDIDATE_BUILDS,PENDING_EXTERNAL_COMMON_SUBSTRATE_ARTIFACTS,PENDING_EXTERNAL_CONSTRUCTION_BUDGET,PENDING_EXTERNAL_DISCLOSURE_AUTHORITY,PENDING_EXTERNAL_FACT_REPORTS,PENDING_EXTERNAL_FEEDBACK_PROTOCOL,PENDING_EXTERNAL_HARNESS,PENDING_EXTERNAL_OWNER_AUTHORIZATION,PENDING_EXTERNAL_OWNER_BRANCH_SELECTION,PENDING_EXTERNAL_POWER_ENGINE_RESOURCE_PROTOCOL,PENDING_EXTERNAL_RANDOMIZATION_CUSTODY,PENDING_EXTERNAL_REFERENCE_PILOT,PENDING_EXTERNAL_REPOSITORY_BASELINE,PENDING_EXTERNAL_SERVICE_SNAPSHOTS,PENDING_EXTERNAL_X86_COUNTER_PROTOCOL,PENDING_EXTERNAL_X86_RUNNER	NO
DPERF-03B38E302911DBE77841	PRIMARY_OPERATION	OPG-CE8D5987EBEA1163124A	PERFUNIT-E50662D99A9241375169	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	DENSE-EXTEND-CLONE	DENSE-EXTEND-CLONE.SEQ-EXTEND-COPY-01.OUT.SUCCESS_GROW	OD-1-RECOVERABLE-MUTATORS	a4a258318bbd25d05f8c3125e37d4af59d19979d06a306ef1a11670281b1d629	BASE	P-AFFINE64	AFFINE64	TARGET-X86_64-LINUX	LAYOUT-X86_64-LINUX	BR-1F2E3A424DFC99BF,BR-5763A8AA9FEA660C	ALG-CE8D5987EBEA1163124A	REF-RUST-VEC	1.02	64	64	1	1	4096	ALLOC-COMMON-COUNTED-SYSTEM-V1	GROW-RUST-1.97	FP-NORMAL	END-RAW-TRACE-NS	END-TRACE-LATENCY-P50,END-TRACE-LATENCY-P95,END-TRACE-LATENCY-P99,END-OP-LATENCY-P50,END-OP-LATENCY-P95,END-OP-LATENCY-P99,END-HARDWARE-COUNTERS,END-PEAK-ACQUIRED-BYTES,END-CODE-UNION-BYTES,END-STRUCTURAL-COUNTERS	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-OPERATION-RUST-FLOOR,SG-CODE-UNION,SG-COMMON-SUBSTRATE,SG-FACTS,SG-ALLOCATION	COUNTERS-X86_64-LINUX	WARMUP-NONE-FRESH	REP-WILLIAMS-POWER	FACTS-PRIMARY-6-DIAGNOSTIC-OFF	GEN-DENSE-PLAN-V3	462b5ef54991d6d0d689361ce11b448b3233af229b19d4ff4738e0d716649f51	c233c73eb0a4287d180eb819886bb6a4c9e2ee245575c915109692bf75faacf3	PENDING_EXTERNAL	PENDING_EXTERNAL_ALLOCATOR_ADAPTER,PENDING_EXTERNAL_CANDIDATE_AUTHOR_IDENTITIES,PENDING_EXTERNAL_CANDIDATE_BUILDS,PENDING_EXTERNAL_COMMON_SUBSTRATE_ARTIFACTS,PENDING_EXTERNAL_CONSTRUCTION_BUDGET,PENDING_EXTERNAL_DISCLOSURE_AUTHORITY,PENDING_EXTERNAL_FACT_REPORTS,PENDING_EXTERNAL_FEEDBACK_PROTOCOL,PENDING_EXTERNAL_HARNESS,PENDING_EXTERNAL_OWNER_AUTHORIZATION,PENDING_EXTERNAL_OWNER_BRANCH_SELECTION,PENDING_EXTERNAL_POWER_ENGINE_RESOURCE_PROTOCOL,PENDING_EXTERNAL_RANDOMIZATION_CUSTODY,PENDING_EXTERNAL_REFERENCE_PILOT,PENDING_EXTERNAL_REPOSITORY_BASELINE,PENDING_EXTERNAL_SERVICE_SNAPSHOTS,PENDING_EXTERNAL_X86_COUNTER_PROTOCOL,PENDING_EXTERNAL_X86_RUNNER	NO
DPERF-04256AB15EFC751E4056	PRIMARY_OPERATION	OPG-82E80D0EF9FA7A7EA908	PERFUNIT-96EE350026F6424ACB83	DENSE-SORT-STABLE::VIEW-SORT-01::COMMON-NON-OD1::SUCCESS	DENSE-SORT-STABLE	DENSE-SORT-STABLE.VIEW-SORT-01.OUT.SUCCESS	COMMON-NON-OD1	91b15737f1579a77925f8fa3cb98c53b13b160c80f52aa6ed679458994e5899e	SORT-RANDOM	P-BEHAVIOR	BEHAVIOR	TARGET-AARCH64-DARWIN	LAYOUT-AARCH64-DARWIN	BR-10D27FE63C5C5515,BR-1F2E3A424DFC99BF,BR-22071B1BB582DA76,BR-5763A8AA9FEA660C,BR-5C63B0CE9B194885,BR-9A46C31C18321FC1,BR-BD18D637F8A1DE55,BR-F2D97300E0802252	ALG-82E80D0EF9FA7A7EA908	REF-RUST-SORT-STABLE	1.02	170	340	21	1	4080	ALLOC-COMMON-COUNTED-SYSTEM-V1	GROW-NONE	FP-NORMAL	END-RAW-TRACE-NS	END-TRACE-LATENCY-P50,END-TRACE-LATENCY-P95,END-TRACE-LATENCY-P99,END-OP-LATENCY-P50,END-OP-LATENCY-P95,END-OP-LATENCY-P99,END-HARDWARE-COUNTERS,END-PEAK-ACQUIRED-BYTES,END-CODE-UNION-BYTES,END-STRUCTURAL-COUNTERS	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-OPERATION-RUST-FLOOR,SG-CODE-UNION,SG-COMMON-SUBSTRATE,SG-FACTS,SG-ALLOCATION	COUNTERS-AARCH64-DARWIN	WARMUP-NONE-FRESH	REP-WILLIAMS-POWER	FACTS-PRIMARY-6-DIAGNOSTIC-OFF	GEN-DENSE-PLAN-V3	568469d8b9ff130d9dd5fcfb82549bed659698aba6334ad3d7404fcba5c417fe	a7a52f30005263940eb136e5aa5424c03fab7a422c51e0ac78ad90f56af017df	PENDING_EXTERNAL	PENDING_EXTERNAL_AARCH64_CANDIDATE_MODULES,PENDING_EXTERNAL_AARCH64_COUNTER_PROTOCOL,PENDING_EXTERNAL_AARCH64_ENVIRONMENT,PENDING_EXTERNAL_ALLOCATOR_ADAPTER,PENDING_EXTERNAL_CANDIDATE_AUTHOR_IDENTITIES,PENDING_EXTERNAL_CANDIDATE_BUILDS,PENDING_EXTERNAL_COMMON_SUBSTRATE_ARTIFACTS,PENDING_EXTERNAL_CONSTRUCTION_BUDGET,PENDING_EXTERNAL_DISCLOSURE_AUTHORITY,PENDING_EXTERNAL_FACT_REPORTS,PENDING_EXTERNAL_FEEDBACK_PROTOCOL,PENDING_EXTERNAL_HARNESS,PENDING_EXTERNAL_OWNER_AUTHORIZATION,PENDING_EXTERNAL_OWNER_BRANCH_SELECTION,PENDING_EXTERNAL_POWER_ENGINE_RESOURCE_PROTOCOL,PENDING_EXTERNAL_RANDOMIZATION_CUSTODY,PENDING_EXTERNAL_REFERENCE_PILOT,PENDING_EXTERNAL_REPOSITORY_BASELINE,PENDING_EXTERNAL_SERVICE_SNAPSHOTS	NO
