round	shape	depth	words	reps	impl	threads	seconds	exit	output
1	bal	8	192	11500	wf_par	4	0.168596	0	41d434bad9dda9b2
1	bal	8	192	11500	wf_par	8	0.163322	0	41d434bad9dda9b2
1	bal	8	192	11500	wf_par	default	0.162458	0	41d434bad9dda9b2
1	bal	8	192	11500	rs_seq	0	0.602096	0	41d434bad9dda9b2
1	bal	8	192	11500	rs_rayon	2	0.324984	0	41d434bad9dda9b2
1	bal	8	192	11500	rs_rayon	4	0.191960	0	41d434bad9dda9b2
1	bal	8	192	11500	rs_rayon	8	0.229295	0	41d434bad9dda9b2
1	bal	8	192	11500	rs_rayon	default	0.415473	0	41d434bad9dda9b2
1	bal	8	192	11500	rs_cut	2	0.334260	0	41d434bad9dda9b2
1	bal	8	192	11500	rs_cut	4	0.191131	0	41d434bad9dda9b2
1	bal	8	192	11500	rs_cut	8	0.212510	0	41d434bad9dda9b2
1	bal	10	16	25000	wf_seq	0	0.568452	0	41a97eb56fcb8a7e
1	bal	10	16	25000	wf_par	1	0.651348	0	41a97eb56fcb8a7e
1	bal	10	16	25000	wf_par	2	0.319493	0	41a97eb56fcb8a7e
1	bal	10	16	25000	wf_par	4	0.176872	0	41a97eb56fcb8a7e
1	bal	10	16	25000	wf_par	8	0.242855	0	41a97eb56fcb8a7e
1	bal	10	16	25000	wf_par	default	0.252670	0	41a97eb56fcb8a7e
1	bal	10	16	25000	rs_seq	0	0.568303	0	41a97eb56fcb8a7e
1	bal	10	16	25000	rs_rayon	2	0.375066	0	41a97eb56fcb8a7e
1	bal	10	16	25000	rs_rayon	4	0.247254	0	41a97eb56fcb8a7e
1	bal	10	16	25000	rs_rayon	8	0.437686	0	41a97eb56fcb8a7e
1	bal	10	16	25000	rs_rayon	default	0.770300	0	41a97eb56fcb8a7e
1	bal	10	16	25000	rs_cut	2	0.300144	0	41a97eb56fcb8a7e
1	bal	10	16	25000	rs_cut	4	0.179216	0	41a97eb56fcb8a7e
1	bal	10	16	25000	rs_cut	8	0.255606	0	41a97eb56fcb8a7e
1	bal	10	64	8000	wf_seq	0	0.495780	0	41d7c539f8109d29
1	bal	10	64	8000	wf_par	1	0.607932	0	41d7c539f8109d29
1	bal	10	64	8000	wf_par	2	0.265090	0	41d7c539f8109d29
1	bal	10	64	8000	wf_par	4	0.141272	0	41d7c539f8109d29
1	bal	10	64	8000	wf_par	8	0.144891	0	41d7c539f8109d29
1	bal	10	64	8000	wf_par	default	0.142853	0	41d7c539f8109d29
1	bal	10	64	8000	rs_seq	0	0.495293	0	41d7c539f8109d29
1	bal	10	64	8000	rs_rayon	2	0.280617	0	41d7c539f8109d29
1	bal	10	64	8000	rs_rayon	4	0.207747	0	41d7c539f8109d29
1	bal	10	64	8000	rs_rayon	8	0.231805	0	41d7c539f8109d29
1	bal	10	64	8000	rs_rayon	default	0.307960	0	41d7c539f8109d29
1	bal	10	64	8000	rs_cut	2	0.260219	0	41d7c539f8109d29
1	bal	10	64	8000	rs_cut	4	0.147408	0	41d7c539f8109d29
1	bal	10	64	8000	rs_cut	8	0.218926	0	41d7c539f8109d29
1	bal	10	192	2850	wf_seq	0	0.604082	0	41f43bcaafe3d6ba
1	bal	10	192	2850	wf_par	1	0.778688	0	41f43bcaafe3d6ba
1	bal	10	192	2850	wf_par	2	0.313927	0	41f43bcaafe3d6ba
1	bal	10	192	2850	wf_par	4	0.161220	0	41f43bcaafe3d6ba
1	bal	10	192	2850	wf_par	8	0.171062	0	41f43bcaafe3d6ba
1	bal	10	192	2850	wf_par	default	0.161294	0	41f43bcaafe3d6ba
1	bal	10	192	2850	rs_seq	0	0.598962	0	41f43bcaafe3d6ba
1	bal	10	192	2850	rs_rayon	2	0.319106	0	41f43bcaafe3d6ba
1	bal	10	192	2850	rs_rayon	4	0.172255	0	41f43bcaafe3d6ba
1	bal	10	192	2850	rs_rayon	8	0.160323	0	41f43bcaafe3d6ba
1	bal	10	192	2850	rs_rayon	default	0.200277	0	41f43bcaafe3d6ba
1	bal	10	192	2850	rs_cut	2	0.311022	0	41f43bcaafe3d6ba
1	bal	10	192	2850	rs_cut	4	0.166539	0	41f43bcaafe3d6ba
1	bal	10	192	2850	rs_cut	8	0.148720	0	41f43bcaafe3d6ba
1	bal	12	16	6300	wf_seq	0	0.592747	0	41c980c678512691
1	bal	12	16	6300	wf_par	1	0.662704	0	41c980c678512691
1	bal	12	16	6300	wf_par	2	0.324152	0	41c980c678512691
1	bal	12	16	6300	wf_par	4	0.170805	0	41c980c678512691
1	bal	12	16	6300	wf_par	8	0.166749	0	41c980c678512691
1	bal	12	16	6300	wf_par	default	0.166079	0	41c980c678512691
1	bal	12	16	6300	rs_seq	0	0.579089	0	41c980c678512691
1	bal	12	16	6300	rs_rayon	2	0.373468	0	41c980c678512691
1	bal	12	16	6300	rs_rayon	4	0.238097	0	41c980c678512691
1	bal	12	16	6300	rs_rayon	8	0.262225	0	41c980c678512691
1	bal	12	16	6300	rs_rayon	default	0.415802	0	41c980c678512691
1	bal	12	16	6300	rs_cut	2	0.306112	0	41c980c678512691
1	bal	12	16	6300	rs_cut	4	0.228691	0	41c980c678512691
1	bal	12	16	6300	rs_cut	8	0.257655	0	41c980c678512691
1	bal	12	64	2000	wf_seq	0	0.510260	0	41f7c761152494df
1	bal	12	64	2000	wf_par	1	0.648688	0	41f7c761152494df
1	bal	12	64	2000	wf_par	2	0.284327	0	41f7c761152494df
1	bal	12	64	2000	wf_par	4	0.175853	0	41f7c761152494df
1	bal	12	64	2000	wf_par	8	0.134171	0	41f7c761152494df
1	bal	12	64	2000	wf_par	default	0.118214	0	41f7c761152494df
1	bal	12	64	2000	rs_seq	0	0.512239	0	41f7c761152494df
1	bal	12	64	2000	rs_rayon	2	0.350252	0	41f7c761152494df
1	bal	12	64	2000	rs_rayon	4	0.245514	0	41f7c761152494df
1	bal	12	64	2000	rs_rayon	8	0.167420	0	41f7c761152494df
1	bal	12	64	2000	rs_rayon	default	0.178324	0	41f7c761152494df
1	bal	12	64	2000	rs_cut	2	0.260368	0	41f7c761152494df
1	bal	12	64	2000	rs_cut	4	0.138298	0	41f7c761152494df
1	bal	12	64	2000	rs_cut	8	0.121525	0	41f7c761152494df
1	bal	12	192	700	wf_seq	0	0.602407	0	42143db997dbfda3
1	bal	12	192	700	wf_par	1	0.797120	0	42143db997dbfda3
1	bal	12	192	700	wf_par	2	0.311943	0	42143db997dbfda3
1	bal	12	192	700	wf_par	4	0.163806	0	42143db997dbfda3
1	bal	12	192	700	wf_par	8	0.123484	0	42143db997dbfda3
1	bal	12	192	700	wf_par	default	0.122506	0	42143db997dbfda3
1	bal	12	192	700	rs_seq	0	0.595669	0	42143db997dbfda3
1	bal	12	192	700	rs_rayon	2	0.607952	0	42143db997dbfda3
1	bal	12	192	700	rs_rayon	4	0.266974	0	42143db997dbfda3
1	bal	12	192	700	rs_rayon	8	0.264126	0	42143db997dbfda3
1	bal	12	192	700	rs_rayon	default	0.336377	0	42143db997dbfda3
1	bal	12	192	700	rs_cut	2	0.313160	0	42143db997dbfda3
1	bal	12	192	700	rs_cut	4	0.210801	0	42143db997dbfda3
1	bal	12	192	700	rs_cut	8	0.178057	0	42143db997dbfda3
1	skew	16	16	14000	wf_seq	0	0.680920	0	41b6e2d19d086103
1	skew	16	16	14000	wf_par	1	0.593285	0	41b6e2d19d086103
1	skew	16	16	14000	wf_par	2	0.337682	0	41b6e2d19d086103
1	skew	16	16	14000	wf_par	4	0.243141	0	41b6e2d19d086103
1	skew	16	16	14000	wf_par	8	0.239669	0	41b6e2d19d086103
1	skew	16	16	14000	wf_par	default	0.254824	0	41b6e2d19d086103
1	skew	16	16	14000	rs_seq	0	0.599283	0	41b6e2d19d086103
1	skew	16	16	14000	rs_rayon	2	0.402233	0	41b6e2d19d086103
1	skew	16	16	14000	rs_rayon	4	0.324794	0	41b6e2d19d086103
1	skew	16	16	14000	rs_rayon	8	0.395875	0	41b6e2d19d086103
1	skew	16	16	14000	rs_rayon	default	0.569022	0	41b6e2d19d086103
1	skew	16	16	14000	rs_cut	2	0.335297	0	41b6e2d19d086103
1	skew	16	16	14000	rs_cut	4	0.258665	0	41b6e2d19d086103
1	skew	16	16	14000	rs_cut	8	0.356979	0	41b6e2d19d086103
1	skew	16	64	4500	wf_seq	0	0.640648	0	41e556a6323abc33
1	skew	16	64	4500	wf_par	1	0.522245	0	41e556a6323abc33
1	skew	16	64	4500	wf_par	2	0.293218	0	41e556a6323abc33
1	skew	16	64	4500	wf_par	4	0.184646	0	41e556a6323abc33
1	skew	16	64	4500	wf_par	8	0.154505	0	41e556a6323abc33
1	skew	16	64	4500	wf_par	default	0.159441	0	41e556a6323abc33
1	skew	16	64	4500	rs_seq	0	0.525459	0	41e556a6323abc33
1	skew	16	64	4500	rs_rayon	2	0.289973	0	41e556a6323abc33
1	skew	16	64	4500	rs_rayon	4	0.197430	0	41e556a6323abc33
1	skew	16	64	4500	rs_rayon	8	0.192146	0	41e556a6323abc33
1	skew	16	64	4500	rs_rayon	default	0.262018	0	41e556a6323abc33
1	skew	16	64	4500	rs_cut	2	0.286154	0	41e556a6323abc33
1	skew	16	64	4500	rs_cut	4	0.205657	0	41e556a6323abc33
1	skew	16	64	4500	rs_cut	8	0.318967	0	41e556a6323abc33
1	skew	16	192	1600	wf_seq	0	0.811695	0	420229e929506cdd
1	skew	16	192	1600	wf_par	1	0.627063	0	420229e929506cdd
1	skew	16	192	1600	wf_par	2	0.324578	0	420229e929506cdd
1	skew	16	192	1600	wf_par	4	0.199015	0	420229e929506cdd
1	skew	16	192	1600	wf_par	8	0.144576	0	420229e929506cdd
1	skew	16	192	1600	wf_par	default	0.140753	0	420229e929506cdd
1	skew	16	192	1600	rs_seq	0	0.632806	0	420229e929506cdd
1	skew	16	192	1600	rs_rayon	2	0.326713	0	420229e929506cdd
1	skew	16	192	1600	rs_rayon	4	0.201745	0	420229e929506cdd
1	skew	16	192	1600	rs_rayon	8	0.152956	0	420229e929506cdd
1	skew	16	192	1600	rs_rayon	default	0.195910	0	420229e929506cdd
1	skew	16	192	1600	rs_cut	2	0.346479	0	420229e929506cdd
1	skew	16	192	1600	rs_cut	4	0.231211	0	420229e929506cdd
1	skew	16	192	1600	rs_cut	8	0.272965	0	420229e929506cdd
1	grid	21	256	2	wf_seq	0	0.541978	0	000000000033517d
1	grid	21	256	2	wf_par	1	0.526519	0	000000000033517d
1	grid	21	256	2	wf_par	2	0.277366	0	000000000033517d
1	grid	21	256	2	wf_par	4	0.158466	0	000000000033517d
1	grid	21	256	2	wf_par	8	0.093675	0	000000000033517d
1	grid	21	256	2	wf_par	default	0.086015	0	000000000033517d
1	grid	21	256	2	rs_seq	0	0.485632	0	000000000033517d
1	grid	21	256	2	rs_rayon	2	0.267576	0	000000000033517d
1	grid	21	256	2	rs_rayon	4	0.147242	0	000000000033517d
1	grid	21	256	2	rs_rayon	8	0.096149	0	000000000033517d
1	grid	21	256	2	rs_rayon	default	0.093525	0	000000000033517d
1	grid	21	256	2	rs_cut	2	0.251346	0	000000000033517d
1	grid	21	256	2	rs_cut	4	0.154742	0	000000000033517d
1	grid	21	256	2	rs_cut	8	0.102190	0	000000000033517d
2	bal	8	16	100000	wf_seq	0	0.578912	0	418978c4dfc3adcb
2	bal	8	16	100000	wf_par	1	0.650987	0	418978c4dfc3adcb
2	bal	8	16	100000	wf_par	2	0.342352	0	418978c4dfc3adcb
2	bal	8	16	100000	wf_par	4	0.224244	0	418978c4dfc3adcb
2	bal	8	16	100000	wf_par	8	0.469389	0	418978c4dfc3adcb
2	bal	8	16	100000	wf_par	default	0.507034	0	418978c4dfc3adcb
2	bal	8	16	100000	rs_seq	0	0.574868	0	418978c4dfc3adcb
2	bal	8	16	100000	rs_rayon	2	0.411959	0	418978c4dfc3adcb
2	bal	8	16	100000	rs_rayon	4	0.389509	0	418978c4dfc3adcb
2	bal	8	16	100000	rs_rayon	8	1.049249	0	418978c4dfc3adcb
2	bal	8	16	100000	rs_rayon	default	2.694515	0	418978c4dfc3adcb
2	bal	8	16	100000	rs_cut	2	0.337899	0	418978c4dfc3adcb
2	bal	8	16	100000	rs_cut	4	0.264354	0	418978c4dfc3adcb
2	bal	8	16	100000	rs_cut	8	0.623405	0	418978c4dfc3adcb
2	bal	8	64	32000	wf_seq	0	0.492457	0	41b7bde1c5b8515c
2	bal	8	64	32000	wf_par	1	0.599203	0	41b7bde1c5b8515c
2	bal	8	64	32000	wf_par	2	0.267657	0	41b7bde1c5b8515c
2	bal	8	64	32000	wf_par	4	0.151714	0	41b7bde1c5b8515c
2	bal	8	64	32000	wf_par	8	0.218838	0	41b7bde1c5b8515c
2	bal	8	64	32000	wf_par	default	0.234306	0	41b7bde1c5b8515c
2	bal	8	64	32000	rs_seq	0	0.507067	0	41b7bde1c5b8515c
2	bal	8	64	32000	rs_rayon	2	0.296829	0	41b7bde1c5b8515c
2	bal	8	64	32000	rs_rayon	4	0.345003	0	41b7bde1c5b8515c
2	bal	8	64	32000	rs_rayon	8	0.434958	0	41b7bde1c5b8515c
2	bal	8	64	32000	rs_rayon	default	0.925343	0	41b7bde1c5b8515c
2	bal	8	64	32000	rs_cut	2	0.275498	0	41b7bde1c5b8515c
2	bal	8	64	32000	rs_cut	4	0.199717	0	41b7bde1c5b8515c
2	bal	8	64	32000	rs_cut	8	0.294562	0	41b7bde1c5b8515c
2	bal	8	192	11500	wf_seq	0	0.600012	0	41d434bad9dda9b2
2	bal	8	192	11500	wf_par	1	0.779843	0	41d434bad9dda9b2
2	bal	8	192	11500	wf_par	2	0.317529	0	41d434bad9dda9b2
2	bal	8	192	11500	wf_par	4	0.166224	0	41d434bad9dda9b2
2	bal	8	192	11500	wf_par	8	0.163179	0	41d434bad9dda9b2
2	bal	8	192	11500	wf_par	default	0.164464	0	41d434bad9dda9b2
2	bal	8	192	11500	rs_seq	0	0.613452	0	41d434bad9dda9b2
2	bal	8	192	11500	rs_rayon	2	0.327505	0	41d434bad9dda9b2
2	bal	8	192	11500	rs_rayon	4	0.208900	0	41d434bad9dda9b2
2	bal	8	192	11500	rs_rayon	8	0.252237	0	41d434bad9dda9b2
2	bal	8	192	11500	rs_rayon	default	0.454646	0	41d434bad9dda9b2
2	bal	8	192	11500	rs_cut	2	0.325671	0	41d434bad9dda9b2
2	bal	8	192	11500	rs_cut	4	0.211745	0	41d434bad9dda9b2
2	bal	8	192	11500	rs_cut	8	0.312845	0	41d434bad9dda9b2
2	bal	10	16	25000	wf_seq	0	0.591231	0	41a97eb56fcb8a7e
2	bal	10	16	25000	wf_par	1	0.658851	0	41a97eb56fcb8a7e
2	bal	10	16	25000	wf_par	2	0.319340	0	41a97eb56fcb8a7e
2	bal	10	16	25000	wf_par	4	0.179468	0	41a97eb56fcb8a7e
2	bal	10	16	25000	wf_par	8	0.240094	0	41a97eb56fcb8a7e
2	bal	10	16	25000	wf_par	default	0.250593	0	41a97eb56fcb8a7e
2	bal	10	16	25000	rs_seq	0	0.568115	0	41a97eb56fcb8a7e
2	bal	10	16	25000	rs_rayon	2	0.371718	0	41a97eb56fcb8a7e
2	bal	10	16	25000	rs_rayon	4	0.261268	0	41a97eb56fcb8a7e
2	bal	10	16	25000	rs_rayon	8	0.435434	0	41a97eb56fcb8a7e
2	bal	10	16	25000	rs_rayon	default	0.769782	0	41a97eb56fcb8a7e
2	bal	10	16	25000	rs_cut	2	0.299832	0	41a97eb56fcb8a7e
2	bal	10	16	25000	rs_cut	4	0.178821	0	41a97eb56fcb8a7e
2	bal	10	16	25000	rs_cut	8	0.252824	0	41a97eb56fcb8a7e
2	bal	10	64	8000	wf_seq	0	0.501296	0	41d7c539f8109d29
2	bal	10	64	8000	wf_par	1	0.608703	0	41d7c539f8109d29
2	bal	10	64	8000	wf_par	2	0.265894	0	41d7c539f8109d29
2	bal	10	64	8000	wf_par	4	0.141873	0	41d7c539f8109d29
2	bal	10	64	8000	wf_par	8	0.145580	0	41d7c539f8109d29
2	bal	10	64	8000	wf_par	default	0.156913	0	41d7c539f8109d29
2	bal	10	64	8000	rs_seq	0	0.500791	0	41d7c539f8109d29
2	bal	10	64	8000	rs_rayon	2	0.304891	0	41d7c539f8109d29
2	bal	10	64	8000	rs_rayon	4	0.231875	0	41d7c539f8109d29
2	bal	10	64	8000	rs_rayon	8	0.248803	0	41d7c539f8109d29
2	bal	10	64	8000	rs_rayon	default	0.305889	0	41d7c539f8109d29
2	bal	10	64	8000	rs_cut	2	0.262406	0	41d7c539f8109d29
2	bal	10	64	8000	rs_cut	4	0.152369	0	41d7c539f8109d29
2	bal	10	64	8000	rs_cut	8	0.164682	0	41d7c539f8109d29
2	bal	10	192	2850	wf_seq	0	0.614313	0	41f43bcaafe3d6ba
2	bal	10	192	2850	wf_par	1	0.781371	0	41f43bcaafe3d6ba
2	bal	10	192	2850	wf_par	2	0.315640	0	41f43bcaafe3d6ba
2	bal	10	192	2850	wf_par	4	0.165093	0	41f43bcaafe3d6ba
2	bal	10	192	2850	wf_par	8	0.182400	0	41f43bcaafe3d6ba
2	bal	10	192	2850	wf_par	default	0.137871	0	41f43bcaafe3d6ba
2	bal	10	192	2850	rs_seq	0	0.612591	0	41f43bcaafe3d6ba
2	bal	10	192	2850	rs_rayon	2	0.320719	0	41f43bcaafe3d6ba
2	bal	10	192	2850	rs_rayon	4	0.171158	0	41f43bcaafe3d6ba
2	bal	10	192	2850	rs_rayon	8	0.170712	0	41f43bcaafe3d6ba
2	bal	10	192	2850	rs_rayon	default	0.202531	0	41f43bcaafe3d6ba
2	bal	10	192	2850	rs_cut	2	0.310602	0	41f43bcaafe3d6ba
2	bal	10	192	2850	rs_cut	4	0.169119	0	41f43bcaafe3d6ba
2	bal	10	192	2850	rs_cut	8	0.157350	0	41f43bcaafe3d6ba
2	bal	12	16	6300	wf_seq	0	0.578139	0	41c980c678512691
2	bal	12	16	6300	wf_par	1	0.661556	0	41c980c678512691
2	bal	12	16	6300	wf_par	2	0.324775	0	41c980c678512691
2	bal	12	16	6300	wf_par	4	0.174443	0	41c980c678512691
2	bal	12	16	6300	wf_par	8	0.183510	0	41c980c678512691
2	bal	12	16	6300	wf_par	default	0.194327	0	41c980c678512691
2	bal	12	16	6300	rs_seq	0	0.578502	0	41c980c678512691
2	bal	12	16	6300	rs_rayon	2	0.369101	0	41c980c678512691
2	bal	12	16	6300	rs_rayon	4	0.210931	0	41c980c678512691
2	bal	12	16	6300	rs_rayon	8	0.253530	0	41c980c678512691
2	bal	12	16	6300	rs_rayon	default	0.352685	0	41c980c678512691
2	bal	12	16	6300	rs_cut	2	0.298317	0	41c980c678512691
2	bal	12	16	6300	rs_cut	4	0.162888	0	41c980c678512691
2	bal	12	16	6300	rs_cut	8	0.157613	0	41c980c678512691
2	bal	12	64	2000	wf_seq	0	0.495439	0	41f7c761152494df
2	bal	12	64	2000	wf_par	1	0.605413	0	41f7c761152494df
2	bal	12	64	2000	wf_par	2	0.270996	0	41f7c761152494df
2	bal	12	64	2000	wf_par	4	0.141573	0	41f7c761152494df
2	bal	12	64	2000	wf_par	8	0.121394	0	41f7c761152494df
2	bal	12	64	2000	wf_par	default	0.117222	0	41f7c761152494df
2	bal	12	64	2000	rs_seq	0	0.499203	0	41f7c761152494df
2	bal	12	64	2000	rs_rayon	2	0.276874	0	41f7c761152494df
2	bal	12	64	2000	rs_rayon	4	0.150760	0	41f7c761152494df
2	bal	12	64	2000	rs_rayon	8	0.146229	0	41f7c761152494df
2	bal	12	64	2000	rs_rayon	default	0.206887	0	41f7c761152494df
2	bal	12	64	2000	rs_cut	2	0.258236	0	41f7c761152494df
2	bal	12	64	2000	rs_cut	4	0.136834	0	41f7c761152494df
2	bal	12	64	2000	rs_cut	8	0.124876	0	41f7c761152494df
2	bal	12	192	700	wf_seq	0	0.593356	0	42143db997dbfda3
2	bal	12	192	700	wf_par	1	0.765929	0	42143db997dbfda3
2	bal	12	192	700	wf_par	2	0.313166	0	42143db997dbfda3
2	bal	12	192	700	wf_par	4	0.166584	0	42143db997dbfda3
2	bal	12	192	700	wf_par	8	0.124420	0	42143db997dbfda3
2	bal	12	192	700	wf_par	default	0.115606	0	42143db997dbfda3
2	bal	12	192	700	rs_seq	0	0.594256	0	42143db997dbfda3
2	bal	12	192	700	rs_rayon	2	0.316186	0	42143db997dbfda3
2	bal	12	192	700	rs_rayon	4	0.163735	0	42143db997dbfda3
2	bal	12	192	700	rs_rayon	8	0.132349	0	42143db997dbfda3
2	bal	12	192	700	rs_rayon	default	0.128006	0	42143db997dbfda3
2	bal	12	192	700	rs_cut	2	0.320626	0	42143db997dbfda3
2	bal	12	192	700	rs_cut	4	0.162569	0	42143db997dbfda3
2	bal	12	192	700	rs_cut	8	0.162000	0	42143db997dbfda3
2	skew	16	16	14000	wf_seq	0	0.667350	0	41b6e2d19d086103
2	skew	16	16	14000	wf_par	1	0.587522	0	41b6e2d19d086103
2	skew	16	16	14000	wf_par	2	0.322412	0	41b6e2d19d086103
2	skew	16	16	14000	wf_par	4	0.191540	0	41b6e2d19d086103
2	skew	16	16	14000	wf_par	8	0.224833	0	41b6e2d19d086103
2	skew	16	16	14000	wf_par	default	0.246752	0	41b6e2d19d086103
2	skew	16	16	14000	rs_seq	0	0.588613	0	41b6e2d19d086103
2	skew	16	16	14000	rs_rayon	2	0.384619	0	41b6e2d19d086103
2	skew	16	16	14000	rs_rayon	4	0.246029	0	41b6e2d19d086103
2	skew	16	16	14000	rs_rayon	8	0.327310	0	41b6e2d19d086103
2	skew	16	16	14000	rs_rayon	default	0.499633	0	41b6e2d19d086103
2	skew	16	16	14000	rs_cut	2	0.313579	0	41b6e2d19d086103
2	skew	16	16	14000	rs_cut	4	0.188969	0	41b6e2d19d086103
2	skew	16	16	14000	rs_cut	8	0.344702	0	41b6e2d19d086103
2	skew	16	64	4500	wf_seq	0	0.618058	0	41e556a6323abc33
2	skew	16	64	4500	wf_par	1	0.502334	0	41e556a6323abc33
2	skew	16	64	4500	wf_par	2	0.280014	0	41e556a6323abc33
2	skew	16	64	4500	wf_par	4	0.149499	0	41e556a6323abc33
2	skew	16	64	4500	wf_par	8	0.142155	0	41e556a6323abc33
2	skew	16	64	4500	wf_par	default	0.140425	0	41e556a6323abc33
2	skew	16	64	4500	rs_seq	0	0.510472	0	41e556a6323abc33
2	skew	16	64	4500	rs_rayon	2	0.282462	0	41e556a6323abc33
2	skew	16	64	4500	rs_rayon	4	0.251582	0	41e556a6323abc33
2	skew	16	64	4500	rs_rayon	8	0.171679	0	41e556a6323abc33
2	skew	16	64	4500	rs_rayon	default	0.240619	0	41e556a6323abc33
2	skew	16	64	4500	rs_cut	2	0.268386	0	41e556a6323abc33
2	skew	16	64	4500	rs_cut	4	0.182996	0	41e556a6323abc33
2	skew	16	64	4500	rs_cut	8	0.291448	0	41e556a6323abc33
2	skew	16	192	1600	wf_seq	0	0.784135	0	420229e929506cdd
2	skew	16	192	1600	wf_par	1	0.608635	0	420229e929506cdd
2	skew	16	192	1600	wf_par	2	0.321178	0	420229e929506cdd
2	skew	16	192	1600	wf_par	4	0.167644	0	420229e929506cdd
2	skew	16	192	1600	wf_par	8	0.133685	0	420229e929506cdd
2	skew	16	192	1600	wf_par	default	0.124612	0	420229e929506cdd
2	skew	16	192	1600	rs_seq	0	0.610281	0	420229e929506cdd
2	skew	16	192	1600	rs_rayon	2	0.321123	0	420229e929506cdd
2	skew	16	192	1600	rs_rayon	4	0.172127	0	420229e929506cdd
2	skew	16	192	1600	rs_rayon	8	0.143096	0	420229e929506cdd
2	skew	16	192	1600	rs_rayon	default	0.156266	0	420229e929506cdd
2	skew	16	192	1600	rs_cut	2	0.329390	0	420229e929506cdd
2	skew	16	192	1600	rs_cut	4	0.195438	0	420229e929506cdd
2	skew	16	192	1600	rs_cut	8	0.240022	0	420229e929506cdd
2	grid	21	256	2	wf_seq	0	0.518882	0	000000000033517d
2	grid	21	256	2	wf_par	1	0.517726	0	000000000033517d
2	grid	21	256	2	wf_par	2	0.272474	0	000000000033517d
2	grid	21	256	2	wf_par	4	0.139285	0	000000000033517d
2	grid	21	256	2	wf_par	8	0.092796	0	000000000033517d
2	grid	21	256	2	wf_par	default	0.079899	0	000000000033517d
2	grid	21	256	2	rs_seq	0	0.479026	0	000000000033517d
2	grid	21	256	2	rs_rayon	2	0.260648	0	000000000033517d
2	grid	21	256	2	rs_rayon	4	0.137238	0	000000000033517d
2	grid	21	256	2	rs_rayon	8	0.089449	0	000000000033517d
2	grid	21	256	2	rs_rayon	default	0.077453	0	000000000033517d
2	grid	21	256	2	rs_cut	2	0.248126	0	000000000033517d
2	grid	21	256	2	rs_cut	4	0.134561	0	000000000033517d
2	grid	21	256	2	rs_cut	8	0.095670	0	000000000033517d
3	bal	8	16	100000	wf_seq	0	0.574601	0	418978c4dfc3adcb
3	bal	8	16	100000	wf_par	1	0.649283	0	418978c4dfc3adcb
3	bal	8	16	100000	wf_par	2	0.342772	0	418978c4dfc3adcb
3	bal	8	16	100000	wf_par	4	0.225594	0	418978c4dfc3adcb
3	bal	8	16	100000	wf_par	8	0.467625	0	418978c4dfc3adcb
3	bal	8	16	100000	wf_par	default	0.522354	0	418978c4dfc3adcb
3	bal	8	16	100000	rs_seq	0	0.573942	0	418978c4dfc3adcb
