round	shape	depth	words	reps	impl	threads	seconds	exit	output
3	bal	12	16	6300	rs_seq	0	0.728349	0	41c980c678512691
3	bal	12	16	6300	rs_rayon	2	0.485250	0	41c980c678512691
3	bal	12	16	6300	rs_rayon	4	0.395822	0	41c980c678512691
3	bal	12	16	6300	rs_rayon	8	0.369721	0	41c980c678512691
3	bal	12	16	6300	rs_cut	2	0.465091	0	41c980c678512691
3	bal	12	16	6300	rs_cut	4	0.309993	0	41c980c678512691
3	bal	12	16	6300	rs_cut	8	0.246874	0	41c980c678512691
3	bal	12	64	2000	wf_seq	0	0.660466	0	41f7c761152494df
3	bal	12	64	2000	wf_par	1	0.590435	0	41f7c761152494df
3	bal	12	64	2000	wf_par	2	0.333087	0	41f7c761152494df
3	bal	12	64	2000	wf_par	4	0.407014	0	41f7c761152494df
3	bal	12	64	2000	wf_par	8	0.671591	0	41f7c761152494df
3	bal	12	64	2000	rs_seq	0	0.637161	0	41f7c761152494df
3	bal	12	64	2000	rs_rayon	2	0.354516	0	41f7c761152494df
3	bal	12	64	2000	rs_rayon	4	0.251693	0	41f7c761152494df
3	bal	12	64	2000	rs_rayon	8	0.207790	0	41f7c761152494df
3	bal	12	64	2000	rs_cut	2	0.378316	0	41f7c761152494df
3	bal	12	64	2000	rs_cut	4	0.286582	0	41f7c761152494df
3	bal	12	64	2000	rs_cut	8	0.188160	0	41f7c761152494df
3	bal	12	192	700	wf_seq	0	0.775674	0	42143db997dbfda3
3	bal	12	192	700	wf_par	1	0.712669	0	42143db997dbfda3
3	bal	12	192	700	wf_par	2	0.401129	0	42143db997dbfda3
3	bal	12	192	700	wf_par	4	0.372058	0	42143db997dbfda3
3	bal	12	192	700	wf_par	8	0.486338	0	42143db997dbfda3
3	bal	12	192	700	rs_seq	0	0.744151	0	42143db997dbfda3
3	bal	12	192	700	rs_rayon	2	0.390017	0	42143db997dbfda3
3	bal	12	192	700	rs_rayon	4	0.242337	0	42143db997dbfda3
3	bal	12	192	700	rs_rayon	8	0.179687	0	42143db997dbfda3
3	bal	12	192	700	rs_cut	2	0.419983	0	42143db997dbfda3
3	bal	12	192	700	rs_cut	4	0.270853	0	42143db997dbfda3
3	bal	12	192	700	rs_cut	8	0.197089	0	42143db997dbfda3
3	skew	16	16	14000	wf_seq	0	0.842526	0	41b6e2d19d086103
3	skew	16	16	14000	wf_par	1	0.653057	0	41b6e2d19d086103
3	skew	16	16	14000	wf_par	2	1.071434	0	41b6e2d19d086103
3	skew	16	16	14000	wf_par	4	2.203711	0	41b6e2d19d086103
3	skew	16	16	14000	wf_par	8	3.601594	0	41b6e2d19d086103
3	skew	16	16	14000	rs_seq	0	0.743753	0	41b6e2d19d086103
3	skew	16	16	14000	rs_rayon	2	0.514095	0	41b6e2d19d086103
3	skew	16	16	14000	rs_rayon	4	0.460307	0	41b6e2d19d086103
3	skew	16	16	14000	rs_rayon	8	0.492040	0	41b6e2d19d086103
3	skew	16	16	14000	rs_cut	2	0.489160	0	41b6e2d19d086103
3	skew	16	16	14000	rs_cut	4	0.348970	0	41b6e2d19d086103
3	skew	16	16	14000	rs_cut	8	0.416892	0	41b6e2d19d086103
3	skew	16	64	4500	wf_seq	0	0.794240	0	41e556a6323abc33
3	skew	16	64	4500	wf_par	1	0.602583	0	41e556a6323abc33
3	skew	16	64	4500	wf_par	2	0.513449	0	41e556a6323abc33
3	skew	16	64	4500	wf_par	4	0.770755	0	41e556a6323abc33
3	skew	16	64	4500	wf_par	8	1.145992	0	41e556a6323abc33
3	skew	16	64	4500	rs_seq	0	0.641719	0	41e556a6323abc33
3	skew	16	64	4500	rs_rayon	2	0.362761	0	41e556a6323abc33
3	skew	16	64	4500	rs_rayon	4	0.280927	0	41e556a6323abc33
3	skew	16	64	4500	rs_rayon	8	0.311039	0	41e556a6323abc33
3	skew	16	64	4500	rs_cut	2	0.428266	0	41e556a6323abc33
3	skew	16	64	4500	rs_cut	4	0.268020	0	41e556a6323abc33
3	skew	16	64	4500	rs_cut	8	0.330003	0	41e556a6323abc33
3	skew	16	192	1600	wf_seq	0	1.054671	0	420229e929506cdd
3	skew	16	192	1600	wf_par	1	0.865224	0	420229e929506cdd
3	skew	16	192	1600	wf_par	2	0.719625	0	420229e929506cdd
3	skew	16	192	1600	wf_par	4	0.681971	0	420229e929506cdd
3	skew	16	192	1600	wf_par	8	0.740939	0	420229e929506cdd
3	skew	16	192	1600	rs_seq	0	0.753238	0	420229e929506cdd
3	skew	16	192	1600	rs_rayon	2	0.388698	0	420229e929506cdd
3	skew	16	192	1600	rs_rayon	4	0.257895	0	420229e929506cdd
3	skew	16	192	1600	rs_rayon	8	0.193851	0	420229e929506cdd
3	skew	16	192	1600	rs_cut	2	0.445629	0	420229e929506cdd
3	skew	16	192	1600	rs_cut	4	0.333784	0	420229e929506cdd
3	skew	16	192	1600	rs_cut	8	0.310668	0	420229e929506cdd
4	bal	8	16	100000	wf_seq	0	0.733019	0	418978c4dfc3adcb
4	bal	8	16	100000	wf_par	1	0.665852	0	418978c4dfc3adcb
4	bal	8	16	100000	wf_par	2	1.276618	0	418978c4dfc3adcb
4	bal	8	16	100000	wf_par	4	3.005591	0	418978c4dfc3adcb
4	bal	8	16	100000	wf_par	8	5.696652	0	418978c4dfc3adcb
4	bal	8	16	100000	rs_seq	0	0.714740	0	418978c4dfc3adcb
4	bal	8	16	100000	rs_rayon	2	0.548144	0	418978c4dfc3adcb
4	bal	8	16	100000	rs_rayon	4	1.008707	0	418978c4dfc3adcb
4	bal	8	16	100000	rs_rayon	8	1.354786	0	418978c4dfc3adcb
4	bal	8	16	100000	rs_cut	2	0.518427	0	418978c4dfc3adcb
4	bal	8	16	100000	rs_cut	4	0.785242	0	418978c4dfc3adcb
4	bal	8	16	100000	rs_cut	8	1.013405	0	418978c4dfc3adcb
4	bal	8	64	32000	wf_seq	0	0.676607	0	41b7bde1c5b8515c
4	bal	8	64	32000	wf_par	1	0.609328	0	41b7bde1c5b8515c
4	bal	8	64	32000	wf_par	2	0.512533	0	41b7bde1c5b8515c
4	bal	8	64	32000	wf_par	4	0.871407	0	41b7bde1c5b8515c
4	bal	8	64	32000	wf_par	8	1.898433	0	41b7bde1c5b8515c
4	bal	8	64	32000	rs_seq	0	0.628688	0	41b7bde1c5b8515c
4	bal	8	64	32000	rs_rayon	2	0.424648	0	41b7bde1c5b8515c
4	bal	8	64	32000	rs_rayon	4	0.587017	0	41b7bde1c5b8515c
4	bal	8	64	32000	rs_rayon	8	0.594095	0	41b7bde1c5b8515c
4	bal	8	64	32000	rs_cut	2	0.415192	0	41b7bde1c5b8515c
4	bal	8	64	32000	rs_cut	4	0.398310	0	41b7bde1c5b8515c
4	bal	8	64	32000	rs_cut	8	0.502400	0	41b7bde1c5b8515c
4	bal	8	192	11500	wf_seq	0	0.782711	0	41d434bad9dda9b2
4	bal	8	192	11500	wf_par	1	0.697406	0	41d434bad9dda9b2
4	bal	8	192	11500	wf_par	2	0.434125	0	41d434bad9dda9b2
4	bal	8	192	11500	wf_par	4	0.680561	0	41d434bad9dda9b2
4	bal	8	192	11500	wf_par	8	1.099700	0	41d434bad9dda9b2
4	bal	8	192	11500	rs_seq	0	0.790305	0	41d434bad9dda9b2
4	bal	8	192	11500	rs_rayon	2	0.450968	0	41d434bad9dda9b2
4	bal	8	192	11500	rs_rayon	4	0.519641	0	41d434bad9dda9b2
4	bal	8	192	11500	rs_rayon	8	0.459038	0	41d434bad9dda9b2
4	bal	8	192	11500	rs_cut	2	0.500154	0	41d434bad9dda9b2
4	bal	8	192	11500	rs_cut	4	0.447846	0	41d434bad9dda9b2
4	bal	8	192	11500	rs_cut	8	0.384971	0	41d434bad9dda9b2
4	bal	10	16	25000	wf_seq	0	0.893035	0	41a97eb56fcb8a7e
4	bal	10	16	25000	wf_par	1	0.783968	0	41a97eb56fcb8a7e
4	bal	10	16	25000	wf_par	2	1.236141	0	41a97eb56fcb8a7e
4	bal	10	16	25000	wf_par	4	2.249198	0	41a97eb56fcb8a7e
4	bal	10	16	25000	wf_par	8	3.145740	0	41a97eb56fcb8a7e
4	bal	10	16	25000	rs_seq	0	0.703522	0	41a97eb56fcb8a7e
4	bal	10	16	25000	rs_rayon	2	0.598674	0	41a97eb56fcb8a7e
4	bal	10	16	25000	rs_rayon	4	0.621950	0	41a97eb56fcb8a7e
4	bal	10	16	25000	rs_rayon	8	0.980239	0	41a97eb56fcb8a7e
4	bal	10	16	25000	rs_cut	2	0.545069	0	41a97eb56fcb8a7e
4	bal	10	16	25000	rs_cut	4	0.443982	0	41a97eb56fcb8a7e
4	bal	10	16	25000	rs_cut	8	0.389798	0	41a97eb56fcb8a7e
4	bal	10	64	8000	wf_seq	0	0.685571	0	41d7c539f8109d29
4	bal	10	64	8000	wf_par	1	0.618797	0	41d7c539f8109d29
4	bal	10	64	8000	wf_par	2	0.450329	0	41d7c539f8109d29
4	bal	10	64	8000	wf_par	4	0.698214	0	41d7c539f8109d29
4	bal	10	64	8000	wf_par	8	1.009540	0	41d7c539f8109d29
4	bal	10	64	8000	rs_seq	0	0.628804	0	41d7c539f8109d29
4	bal	10	64	8000	rs_rayon	2	0.352024	0	41d7c539f8109d29
4	bal	10	64	8000	rs_rayon	4	0.308531	0	41d7c539f8109d29
4	bal	10	64	8000	rs_rayon	8	0.298563	0	41d7c539f8109d29
4	bal	10	64	8000	rs_cut	2	0.427195	0	41d7c539f8109d29
4	bal	10	64	8000	rs_cut	4	0.290295	0	41d7c539f8109d29
4	bal	10	64	8000	rs_cut	8	0.236552	0	41d7c539f8109d29
4	bal	10	192	2850	wf_seq	0	0.793226	0	41f43bcaafe3d6ba
4	bal	10	192	2850	wf_par	1	0.701805	0	41f43bcaafe3d6ba
4	bal	10	192	2850	wf_par	2	0.383630	0	41f43bcaafe3d6ba
4	bal	10	192	2850	wf_par	4	0.477034	0	41f43bcaafe3d6ba
4	bal	10	192	2850	wf_par	8	0.533047	0	41f43bcaafe3d6ba
4	bal	10	192	2850	rs_seq	0	0.746343	0	41f43bcaafe3d6ba
4	bal	10	192	2850	rs_rayon	2	0.403457	0	41f43bcaafe3d6ba
4	bal	10	192	2850	rs_rayon	4	0.496026	0	41f43bcaafe3d6ba
4	bal	10	192	2850	rs_rayon	8	0.259953	0	41f43bcaafe3d6ba
4	bal	10	192	2850	rs_cut	2	0.612841	0	41f43bcaafe3d6ba
4	bal	10	192	2850	rs_cut	4	0.337477	0	41f43bcaafe3d6ba
4	bal	10	192	2850	rs_cut	8	0.273839	0	41f43bcaafe3d6ba
4	bal	12	16	6300	wf_seq	0	0.840317	0	41c980c678512691
4	bal	12	16	6300	wf_par	1	0.784383	0	41c980c678512691
4	bal	12	16	6300	wf_par	2	0.841970	0	41c980c678512691
4	bal	12	16	6300	wf_par	4	1.281315	0	41c980c678512691
4	bal	12	16	6300	wf_par	8	2.030913	0	41c980c678512691
4	bal	12	16	6300	rs_seq	0	0.736277	0	41c980c678512691
4	bal	12	16	6300	rs_rayon	2	0.515028	0	41c980c678512691
4	bal	12	16	6300	rs_rayon	4	0.449450	0	41c980c678512691
4	bal	12	16	6300	rs_rayon	8	0.727170	0	41c980c678512691
4	bal	12	16	6300	rs_cut	2	1.012696	0	41c980c678512691
4	bal	12	16	6300	rs_cut	4	0.652362	0	41c980c678512691
4	bal	12	16	6300	rs_cut	8	0.408095	0	41c980c678512691
4	bal	12	64	2000	wf_seq	0	0.877659	0	41f7c761152494df
4	bal	12	64	2000	wf_par	1	0.928219	0	41f7c761152494df
4	bal	12	64	2000	wf_par	2	0.480123	0	41f7c761152494df
4	bal	12	64	2000	wf_par	4	0.523504	0	41f7c761152494df
4	bal	12	64	2000	wf_par	8	0.765243	0	41f7c761152494df
4	bal	12	64	2000	rs_seq	0	0.701879	0	41f7c761152494df
4	bal	12	64	2000	rs_rayon	2	0.399229	0	41f7c761152494df
4	bal	12	64	2000	rs_rayon	4	0.324417	0	41f7c761152494df
4	bal	12	64	2000	rs_rayon	8	0.280522	0	41f7c761152494df
4	bal	12	64	2000	rs_cut	2	0.434198	0	41f7c761152494df
4	bal	12	64	2000	rs_cut	4	0.326480	0	41f7c761152494df
4	bal	12	64	2000	rs_cut	8	0.266919	0	41f7c761152494df
4	bal	12	192	700	wf_seq	0	0.894467	0	42143db997dbfda3
4	bal	12	192	700	wf_par	1	1.141663	0	42143db997dbfda3
4	bal	12	192	700	wf_par	2	0.793128	0	42143db997dbfda3
4	bal	12	192	700	wf_par	4	0.506011	0	42143db997dbfda3
4	bal	12	192	700	wf_par	8	0.549211	0	42143db997dbfda3
4	bal	12	192	700	rs_seq	0	0.802822	0	42143db997dbfda3
4	bal	12	192	700	rs_rayon	2	0.393919	0	42143db997dbfda3
4	bal	12	192	700	rs_rayon	4	0.247037	0	42143db997dbfda3
4	bal	12	192	700	rs_rayon	8	0.184347	0	42143db997dbfda3
4	bal	12	192	700	rs_cut	2	0.426790	0	42143db997dbfda3
4	bal	12	192	700	rs_cut	4	0.265210	0	42143db997dbfda3
4	bal	12	192	700	rs_cut	8	0.195224	0	42143db997dbfda3
4	skew	16	16	14000	wf_seq	0	0.842653	0	41b6e2d19d086103
4	skew	16	16	14000	wf_par	1	0.710803	0	41b6e2d19d086103
4	skew	16	16	14000	wf_par	2	1.380923	0	41b6e2d19d086103
4	skew	16	16	14000	wf_par	4	2.500662	0	41b6e2d19d086103
4	skew	16	16	14000	wf_par	8	3.792624	0	41b6e2d19d086103
4	skew	16	16	14000	rs_seq	0	0.780842	0	41b6e2d19d086103
4	skew	16	16	14000	rs_rayon	2	0.693374	0	41b6e2d19d086103
4	skew	16	16	14000	rs_rayon	4	0.573605	0	41b6e2d19d086103
4	skew	16	16	14000	rs_rayon	8	0.521147	0	41b6e2d19d086103
4	skew	16	16	14000	rs_cut	2	0.513204	0	41b6e2d19d086103
4	skew	16	16	14000	rs_cut	4	0.455187	0	41b6e2d19d086103
4	skew	16	16	14000	rs_cut	8	0.447284	0	41b6e2d19d086103
4	skew	16	64	4500	wf_seq	0	0.794010	0	41e556a6323abc33
4	skew	16	64	4500	wf_par	1	0.642475	0	41e556a6323abc33
4	skew	16	64	4500	wf_par	2	0.691935	0	41e556a6323abc33
4	skew	16	64	4500	wf_par	4	0.975006	0	41e556a6323abc33
4	skew	16	64	4500	wf_par	8	1.366166	0	41e556a6323abc33
4	skew	16	64	4500	rs_seq	0	0.775364	0	41e556a6323abc33
4	skew	16	64	4500	rs_rayon	2	0.400162	0	41e556a6323abc33
4	skew	16	64	4500	rs_rayon	4	0.323953	0	41e556a6323abc33
4	skew	16	64	4500	rs_rayon	8	0.324706	0	41e556a6323abc33
4	skew	16	64	4500	rs_cut	2	0.459599	0	41e556a6323abc33
4	skew	16	64	4500	rs_cut	4	0.307656	0	41e556a6323abc33
4	skew	16	64	4500	rs_cut	8	0.333748	0	41e556a6323abc33
4	skew	16	192	1600	wf_seq	0	1.082284	0	420229e929506cdd
4	skew	16	192	1600	wf_par	1	0.829824	0	420229e929506cdd
4	skew	16	192	1600	wf_par	2	0.660488	0	420229e929506cdd
4	skew	16	192	1600	wf_par	4	0.600956	0	420229e929506cdd
4	skew	16	192	1600	wf_par	8	0.693181	0	420229e929506cdd
4	skew	16	192	1600	rs_seq	0	0.778136	0	420229e929506cdd
4	skew	16	192	1600	rs_rayon	2	0.422999	0	420229e929506cdd
4	skew	16	192	1600	rs_rayon	4	0.299157	0	420229e929506cdd
4	skew	16	192	1600	rs_rayon	8	0.217254	0	420229e929506cdd
4	skew	16	192	1600	rs_cut	2	0.487452	0	420229e929506cdd
4	skew	16	192	1600	rs_cut	4	0.377359	0	420229e929506cdd
4	skew	16	192	1600	rs_cut	8	0.330689	0	420229e929506cdd
5	bal	8	16	100000	wf_seq	0	0.827396	0	418978c4dfc3adcb
5	bal	8	16	100000	wf_par	1	0.804105	0	418978c4dfc3adcb
5	bal	8	16	100000	wf_par	2	1.719267	0	418978c4dfc3adcb
5	bal	8	16	100000	wf_par	4	3.177431	0	418978c4dfc3adcb
5	bal	8	16	100000	wf_par	8	5.707424	0	418978c4dfc3adcb
5	bal	8	16	100000	rs_seq	0	0.734465	0	418978c4dfc3adcb
5	bal	8	16	100000	rs_rayon	2	0.569639	0	418978c4dfc3adcb
5	bal	8	16	100000	rs_rayon	4	1.122743	0	418978c4dfc3adcb
5	bal	8	16	100000	rs_rayon	8	1.406034	0	418978c4dfc3adcb
5	bal	8	16	100000	rs_cut	2	0.577538	0	418978c4dfc3adcb
5	bal	8	16	100000	rs_cut	4	0.867146	0	418978c4dfc3adcb
5	bal	8	16	100000	rs_cut	8	1.232766	0	418978c4dfc3adcb
5	bal	8	64	32000	wf_seq	0	0.781727	0	41b7bde1c5b8515c
5	bal	8	64	32000	wf_par	1	0.682292	0	41b7bde1c5b8515c
5	bal	8	64	32000	wf_par	2	0.549357	0	41b7bde1c5b8515c
5	bal	8	64	32000	wf_par	4	0.833519	0	41b7bde1c5b8515c
5	bal	8	64	32000	wf_par	8	2.039854	0	41b7bde1c5b8515c
5	bal	8	64	32000	rs_seq	0	0.671148	0	41b7bde1c5b8515c
5	bal	8	64	32000	rs_rayon	2	0.438285	0	41b7bde1c5b8515c
5	bal	8	64	32000	rs_rayon	4	0.608302	0	41b7bde1c5b8515c
5	bal	8	64	32000	rs_rayon	8	0.912700	0	41b7bde1c5b8515c
5	bal	8	64	32000	rs_cut	2	0.648466	0	41b7bde1c5b8515c
5	bal	8	64	32000	rs_cut	4	0.611929	0	41b7bde1c5b8515c
5	bal	8	64	32000	rs_cut	8	0.565570	0	41b7bde1c5b8515c
5	bal	8	192	11500	wf_seq	0	0.838610	0	41d434bad9dda9b2
5	bal	8	192	11500	wf_par	1	0.716729	0	41d434bad9dda9b2
5	bal	8	192	11500	wf_par	2	0.473195	0	41d434bad9dda9b2
5	bal	8	192	11500	wf_par	4	0.869058	0	41d434bad9dda9b2
5	bal	8	192	11500	wf_par	8	1.153963	0	41d434bad9dda9b2
5	bal	8	192	11500	rs_seq	0	0.844288	0	41d434bad9dda9b2
5	bal	8	192	11500	rs_rayon	2	0.429817	0	41d434bad9dda9b2
5	bal	8	192	11500	rs_rayon	4	0.435044	0	41d434bad9dda9b2
5	bal	8	192	11500	rs_rayon	8	0.401354	0	41d434bad9dda9b2
5	bal	8	192	11500	rs_cut	2	0.519024	0	41d434bad9dda9b2
5	bal	8	192	11500	rs_cut	4	0.339385	0	41d434bad9dda9b2
5	bal	8	192	11500	rs_cut	8	0.297864	0	41d434bad9dda9b2
5	bal	10	16	25000	wf_seq	0	0.778410	0	41a97eb56fcb8a7e
5	bal	10	16	25000	wf_par	1	0.693234	0	41a97eb56fcb8a7e
5	bal	10	16	25000	wf_par	2	0.848651	0	41a97eb56fcb8a7e
5	bal	10	16	25000	wf_par	4	1.910354	0	41a97eb56fcb8a7e
5	bal	10	16	25000	wf_par	8	4.189312	0	41a97eb56fcb8a7e
5	bal	10	16	25000	rs_seq	0	1.193186	0	41a97eb56fcb8a7e
5	bal	10	16	25000	rs_rayon	2	0.733545	0	41a97eb56fcb8a7e
5	bal	10	16	25000	rs_rayon	4	0.670272	0	41a97eb56fcb8a7e
5	bal	10	16	25000	rs_rayon	8	0.676429	0	41a97eb56fcb8a7e
5	bal	10	16	25000	rs_cut	2	0.498387	0	41a97eb56fcb8a7e
5	bal	10	16	25000	rs_cut	4	0.405651	0	41a97eb56fcb8a7e
5	bal	10	16	25000	rs_cut	8	0.394933	0	41a97eb56fcb8a7e
5	bal	10	64	8000	wf_seq	0	0.709626	0	41d7c539f8109d29
5	bal	10	64	8000	wf_par	1	0.619285	0	41d7c539f8109d29
5	bal	10	64	8000	wf_par	2	0.384246	0	41d7c539f8109d29
5	bal	10	64	8000	wf_par	4	0.612154	0	41d7c539f8109d29
5	bal	10	64	8000	wf_par	8	1.065152	0	41d7c539f8109d29
5	bal	10	64	8000	rs_seq	0	0.641707	0	41d7c539f8109d29
5	bal	10	64	8000	rs_rayon	2	0.363171	0	41d7c539f8109d29
5	bal	10	64	8000	rs_rayon	4	0.347611	0	41d7c539f8109d29
5	bal	10	64	8000	rs_rayon	8	0.445842	0	41d7c539f8109d29
5	bal	10	64	8000	rs_cut	2	0.437083	0	41d7c539f8109d29
5	bal	10	64	8000	rs_cut	4	0.379090	0	41d7c539f8109d29
5	bal	10	64	8000	rs_cut	8	0.254798	0	41d7c539f8109d29
5	bal	10	192	2850	wf_seq	0	0.915148	0	41f43bcaafe3d6ba
5	bal	10	192	2850	wf_par	1	1.058625	0	41f43bcaafe3d6ba
5	bal	10	192	2850	wf_par	2	0.682761	0	41f43bcaafe3d6ba
5	bal	10	192	2850	wf_par	4	0.702127	0	41f43bcaafe3d6ba
5	bal	10	192	2850	wf_par	8	0.658549	0	41f43bcaafe3d6ba
5	bal	10	192	2850	rs_seq	0	0.849794	0	41f43bcaafe3d6ba
5	bal	10	192	2850	rs_rayon	2	0.465177	0	41f43bcaafe3d6ba
5	bal	10	192	2850	rs_rayon	4	0.389720	0	41f43bcaafe3d6ba
5	bal	10	192	2850	rs_rayon	8	0.235159	0	41f43bcaafe3d6ba
5	bal	10	192	2850	rs_cut	2	0.461889	0	41f43bcaafe3d6ba
5	bal	10	192	2850	rs_cut	4	0.288008	0	41f43bcaafe3d6ba
5	bal	10	192	2850	rs_cut	8	0.565222	0	41f43bcaafe3d6ba
5	bal	12	16	6300	wf_seq	0	0.924349	0	41c980c678512691
5	bal	12	16	6300	wf_par	1	0.761918	0	41c980c678512691
5	bal	12	16	6300	wf_par	2	0.838067	0	41c980c678512691
5	bal	12	16	6300	wf_par	4	1.343123	0	41c980c678512691
5	bal	12	16	6300	wf_par	8	2.125807	0	41c980c678512691
5	bal	12	16	6300	rs_seq	0	0.809355	0	41c980c678512691
5	bal	12	16	6300	rs_rayon	2	0.552420	0	41c980c678512691
5	bal	12	16	6300	rs_rayon	4	0.679075	0	41c980c678512691
5	bal	12	16	6300	rs_rayon	8	0.493056	0	41c980c678512691
5	bal	12	16	6300	rs_cut	2	0.505753	0	41c980c678512691
5	bal	12	16	6300	rs_cut	4	0.392207	0	41c980c678512691
5	bal	12	16	6300	rs_cut	8	0.324261	0	41c980c678512691
5	bal	12	64	2000	wf_seq	0	0.744496	0	41f7c761152494df
5	bal	12	64	2000	wf_par	1	0.634965	0	41f7c761152494df
5	bal	12	64	2000	wf_par	2	0.351510	0	41f7c761152494df
5	bal	12	64	2000	wf_par	4	0.452069	0	41f7c761152494df
5	bal	12	64	2000	wf_par	8	0.797199	0	41f7c761152494df
5	bal	12	64	2000	rs_seq	0	0.686528	0	41f7c761152494df
5	bal	12	64	2000	rs_rayon	2	0.387566	0	41f7c761152494df
5	bal	12	64	2000	rs_rayon	4	0.269813	0	41f7c761152494df
5	bal	12	64	2000	rs_rayon	8	0.231411	0	41f7c761152494df
5	bal	12	64	2000	rs_cut	2	0.416591	0	41f7c761152494df
5	bal	12	64	2000	rs_cut	4	0.354794	0	41f7c761152494df
5	bal	12	64	2000	rs_cut	8	0.335955	0	41f7c761152494df
5	bal	12	192	700	wf_seq	0	1.077387	0	42143db997dbfda3
5	bal	12	192	700	wf_par	1	0.908026	0	42143db997dbfda3
5	bal	12	192	700	wf_par	2	0.487890	0	42143db997dbfda3
5	bal	12	192	700	wf_par	4	0.512908	0	42143db997dbfda3
5	bal	12	192	700	wf_par	8	0.449209	0	42143db997dbfda3
5	bal	12	192	700	rs_seq	0	0.811923	0	42143db997dbfda3
5	bal	12	192	700	rs_rayon	2	0.402295	0	42143db997dbfda3
5	bal	12	192	700	rs_rayon	4	0.285754	0	42143db997dbfda3
5	bal	12	192	700	rs_rayon	8	0.192681	0	42143db997dbfda3
5	bal	12	192	700	rs_cut	2	0.454203	0	42143db997dbfda3
5	bal	12	192	700	rs_cut	4	0.306819	0	42143db997dbfda3
5	bal	12	192	700	rs_cut	8	0.224753	0	42143db997dbfda3
5	skew	16	16	14000	wf_seq	0	0.874105	0	41b6e2d19d086103
5	skew	16	16	14000	wf_par	1	0.797115	0	41b6e2d19d086103
5	skew	16	16	14000	wf_par	2	1.200312	0	41b6e2d19d086103
5	skew	16	16	14000	wf_par	4	2.295529	0	41b6e2d19d086103
5	skew	16	16	14000	wf_par	8	3.645439	0	41b6e2d19d086103
5	skew	16	16	14000	rs_seq	0	0.763534	0	41b6e2d19d086103
5	skew	16	16	14000	rs_rayon	2	0.517768	0	41b6e2d19d086103
5	skew	16	16	14000	rs_rayon	4	0.474843	0	41b6e2d19d086103
5	skew	16	16	14000	rs_rayon	8	0.508647	0	41b6e2d19d086103
5	skew	16	16	14000	rs_cut	2	0.533365	0	41b6e2d19d086103
5	skew	16	16	14000	rs_cut	4	0.425070	0	41b6e2d19d086103
5	skew	16	16	14000	rs_cut	8	0.492086	0	41b6e2d19d086103
5	skew	16	64	4500	wf_seq	0	0.849084	0	41e556a6323abc33
5	skew	16	64	4500	wf_par	1	0.615474	0	41e556a6323abc33
5	skew	16	64	4500	wf_par	2	0.533413	0	41e556a6323abc33
5	skew	16	64	4500	wf_par	4	0.938359	0	41e556a6323abc33
5	skew	16	64	4500	wf_par	8	1.245623	0	41e556a6323abc33
5	skew	16	64	4500	rs_seq	0	0.723637	0	41e556a6323abc33
5	skew	16	64	4500	rs_rayon	2	0.378856	0	41e556a6323abc33
5	skew	16	64	4500	rs_rayon	4	0.300787	0	41e556a6323abc33
5	skew	16	64	4500	rs_rayon	8	0.287469	0	41e556a6323abc33
5	skew	16	64	4500	rs_cut	2	0.421459	0	41e556a6323abc33
5	skew	16	64	4500	rs_cut	4	0.272688	0	41e556a6323abc33
5	skew	16	64	4500	rs_cut	8	0.338169	0	41e556a6323abc33
5	skew	16	192	1600	wf_seq	0	1.157213	0	420229e929506cdd
5	skew	16	192	1600	wf_par	1	0.733892	0	420229e929506cdd
5	skew	16	192	1600	wf_par	2	0.631352	0	420229e929506cdd
5	skew	16	192	1600	wf_par	4	0.611310	0	420229e929506cdd
5	skew	16	192	1600	wf_par	8	0.688193	0	420229e929506cdd
5	skew	16	192	1600	rs_seq	0	0.760800	0	420229e929506cdd
5	skew	16	192	1600	rs_rayon	2	0.430471	0	420229e929506cdd
5	skew	16	192	1600	rs_rayon	4	0.285585	0	420229e929506cdd
5	skew	16	192	1600	rs_rayon	8	0.206229	0	420229e929506cdd
5	skew	16	192	1600	rs_cut	2	0.464088	0	420229e929506cdd
5	skew	16	192	1600	rs_cut	4	0.336061	0	420229e929506cdd
5	skew	16	192	1600	rs_cut	8	0.321854	0	420229e929506cdd
6	bal	8	16	100000	wf_seq	0	0.771251	0	418978c4dfc3adcb
6	bal	8	16	100000	wf_par	1	0.716939	0	418978c4dfc3adcb
6	bal	8	16	100000	wf_par	2	1.266638	0	418978c4dfc3adcb
6	bal	8	16	100000	wf_par	4	2.728082	0	418978c4dfc3adcb
6	bal	8	16	100000	wf_par	8	5.485520	0	418978c4dfc3adcb
6	bal	8	16	100000	rs_seq	0	0.730871	0	418978c4dfc3adcb
6	bal	8	16	100000	rs_rayon	2	0.631637	0	418978c4dfc3adcb
6	bal	8	16	100000	rs_rayon	4	1.075813	0	418978c4dfc3adcb
6	bal	8	16	100000	rs_rayon	8	1.454063	0	418978c4dfc3adcb
6	bal	8	16	100000	rs_cut	2	0.539084	0	418978c4dfc3adcb
6	bal	8	16	100000	rs_cut	4	0.804844	0	418978c4dfc3adcb
6	bal	8	16	100000	rs_cut	8	0.929369	0	418978c4dfc3adcb
6	bal	8	64	32000	wf_seq	0	0.657782	0	41b7bde1c5b8515c
6	bal	8	64	32000	wf_par	1	0.609393	0	41b7bde1c5b8515c
6	bal	8	64	32000	wf_par	2	0.564064	0	41b7bde1c5b8515c
