tier,payload,capacity,load,workload,variant,phase,rep,ops,builds,ns_per_op,checksum,minor_faults,major_faults,invol_cs,table_bytes,entry_bytes,query_bytes,seconds
L1,128,128,0.875,mix,c_box,measure,4,1048576,0,3.578940392,7850961908012130068,0,0,1,1152,17920,1024,0.003752791
L1,128,128,0.875,mix,d_folded,measure,4,1048576,0,3.540754318,7850961908012130068,0,0,0,17536,0,1024,0.003712750
L1,128,128,0.875,mix,e_proved,measure,4,1048576,0,3.621101379,7850961908012130068,0,0,0,18560,0,1024,0.003797000
L1,128,128,0.875,mix,a_raw,measure,4,1048576,0,3.585219383,7850961908012130068,0,0,0,17536,0,1024,0.003759375
L1,128,128,0.875,mix,b_tag,measure,5,1048576,0,3.595988274,12335667082633144808,0,0,0,18560,0,1024,0.003770667
L1,128,128,0.875,mix,a_raw,measure,5,1048576,0,3.550767899,12335667082633144808,0,0,0,17536,0,1024,0.003723250
L1,128,128,0.875,mix,e_proved,measure,5,1048576,0,3.639142036,12335667082633144808,0,0,0,18560,0,1024,0.003815917
L1,128,128,0.875,mix,d_folded,measure,5,1048576,0,3.540674210,12335667082633144808,0,0,0,17536,0,1024,0.003712666
L1,128,128,0.875,mix,c_box,measure,5,1048576,0,3.519931793,12335667082633144808,0,0,0,1152,17920,1024,0.003690916
L1,128,128,0.875,mix,d_folded,measure,6,1048576,0,3.585060120,18173822053480995543,0,0,1,17536,0,1024,0.003759208
L1,128,128,0.875,mix,e_proved,measure,6,1048576,0,3.602544785,18173822053480995543,0,0,0,18560,0,1024,0.003777542
L1,128,128,0.875,mix,a_raw,measure,6,1048576,0,3.546118736,18173822053480995543,0,0,0,17536,0,1024,0.003718375
L1,128,128,0.875,mix,b_tag,measure,6,1048576,0,3.631155014,18173822053480995543,0,0,2,18560,0,1024,0.003807542
L1,128,128,0.875,mix,c_box,measure,6,1048576,0,3.544688225,18173822053480995543,0,0,1,1152,17920,1024,0.003716875
L1,128,128,0.875,mix,d_folded,measure,7,1048576,0,3.551959991,8720813277301065081,0,0,0,17536,0,1024,0.003724500
L1,128,128,0.875,mix,c_box,measure,7,1048576,0,3.515481949,8720813277301065081,0,0,0,1152,17920,1024,0.003686250
L1,128,128,0.875,mix,b_tag,measure,7,1048576,0,3.598490715,8720813277301065081,0,0,0,18560,0,1024,0.003773291
L1,128,128,0.875,mix,a_raw,measure,7,1048576,0,3.544807434,8720813277301065081,0,0,0,17536,0,1024,0.003717000
L1,128,128,0.875,mix,e_proved,measure,7,1048576,0,3.601511002,8720813277301065081,0,0,0,18560,0,1024,0.003776458
L1,128,128,0.875,mix,a_raw,measure,8,1048576,0,3.552158356,5348253435605220205,0,0,0,17536,0,1024,0.003724708
L1,128,128,0.875,mix,b_tag,measure,8,1048576,0,3.607114792,5348253435605220205,0,0,0,18560,0,1024,0.003782334
L1,128,128,0.875,mix,c_box,measure,8,1048576,0,3.563324928,5348253435605220205,0,0,0,1152,17920,1024,0.003736417
L1,128,128,0.875,mix,d_folded,measure,8,1048576,0,3.582636833,5348253435605220205,0,0,0,17536,0,1024,0.003756667
L1,128,128,0.875,mix,e_proved,measure,8,1048576,0,3.700654030,5348253435605220205,0,0,1,18560,0,1024,0.003880417
L1,128,128,0.875,mix,a_raw,measure,9,1048576,0,3.546157837,5324469212894821308,0,0,0,17536,0,1024,0.003718416
L1,128,128,0.875,mix,e_proved,measure,9,1048576,0,3.610054016,5324469212894821308,0,0,0,18560,0,1024,0.003785416
L1,128,128,0.875,mix,d_folded,measure,9,1048576,0,3.548900604,5324469212894821308,0,0,0,17536,0,1024,0.003721292
L1,128,128,0.875,mix,c_box,measure,9,1048576,0,3.517349243,5324469212894821308,0,0,0,1152,17920,1024,0.003688208
L1,128,128,0.875,mix,b_tag,measure,9,1048576,0,3.650426865,5324469212894821308,0,0,2,18560,0,1024,0.003827750
L1,128,128,0.875,mix,c_box,measure,10,1048576,0,3.538569450,11718539079611105745,0,0,1,1152,17920,1024,0.003710459
L1,128,128,0.875,mix,d_folded,measure,10,1048576,0,3.564317703,11718539079611105745,0,0,0,17536,0,1024,0.003737458
L1,128,128,0.875,mix,e_proved,measure,10,1048576,0,3.609418869,11718539079611105745,0,0,0,18560,0,1024,0.003784750
L1,128,128,0.875,mix,a_raw,measure,10,1048576,0,3.545245171,11718539079611105745,0,0,0,17536,0,1024,0.003717459
L1,128,128,0.875,mix,b_tag,measure,10,1048576,0,3.591974258,11718539079611105745,0,0,0,18560,0,1024,0.003766458
L1,128,128,0.875,mix,c_box,measure,11,1048576,0,3.553588867,6559044427599838761,0,0,0,1152,17920,1024,0.003726208
L1,128,128,0.875,mix,b_tag,measure,11,1048576,0,3.668427467,6559044427599838761,0,0,1,18560,0,1024,0.003846625
L1,128,128,0.875,mix,a_raw,measure,11,1048576,0,3.570119858,6559044427599838761,0,0,0,17536,0,1024,0.003743542
L1,128,128,0.875,mix,e_proved,measure,11,1048576,0,3.617485046,6559044427599838761,0,0,0,18560,0,1024,0.003793208
L1,128,128,0.875,mix,d_folded,measure,11,1048576,0,3.584702492,6559044427599838761,0,0,1,17536,0,1024,0.003758833
L1,128,128,0.875,dependent,a_raw,warmup,0,1048576,0,19.204814911,14261239139115877602,0,0,1,17536,0,1024,0.020137708
L1,128,128,0.875,dependent,b_tag,warmup,0,1048576,0,19.145211220,14261239139115877602,0,0,1,18560,0,1024,0.020075209
L1,128,128,0.875,dependent,c_box,warmup,0,1048576,0,18.656214714,14261239139115877602,0,0,0,1152,17920,1024,0.019562459
L1,128,128,0.875,dependent,d_folded,warmup,0,1048576,0,19.354343414,14261239139115877602,0,0,2,17536,0,1024,0.020294500
L1,128,128,0.875,dependent,e_proved,warmup,0,1048576,0,19.030690193,14261239139115877602,0,0,0,18560,0,1024,0.019955125
L1,128,128,0.875,dependent,a_raw,warmup,1,1048576,0,19.150177956,5596669881667124501,0,0,0,17536,0,1024,0.020080417
L1,128,128,0.875,dependent,e_proved,warmup,1,1048576,0,19.038677216,5596669881667124501,0,0,0,18560,0,1024,0.019963500
L1,128,128,0.875,dependent,d_folded,warmup,1,1048576,0,19.142309189,5596669881667124501,0,0,0,17536,0,1024,0.020072166
L1,128,128,0.875,dependent,c_box,warmup,1,1048576,0,18.724679947,5596669881667124501,0,0,1,1152,17920,1024,0.019634250
L1,128,128,0.875,dependent,b_tag,warmup,1,1048576,0,19.138613701,5596669881667124501,0,0,0,18560,0,1024,0.020068291
L1,128,128,0.875,dependent,c_box,measure,0,1048576,0,18.617829323,8839118226517903481,0,0,0,1152,17920,1024,0.019522209
L1,128,128,0.875,dependent,d_folded,measure,0,1048576,0,19.140362740,8839118226517903481,0,0,0,17536,0,1024,0.020070125
L1,128,128,0.875,dependent,e_proved,measure,0,1048576,0,19.104640007,8839118226517903481,0,0,1,18560,0,1024,0.020032667
L1,128,128,0.875,dependent,a_raw,measure,0,1048576,0,19.139051437,8839118226517903481,0,0,1,17536,0,1024,0.020068750
L1,128,128,0.875,dependent,b_tag,measure,0,1048576,0,19.122838974,8839118226517903481,0,0,0,18560,0,1024,0.020051750
L1,128,128,0.875,dependent,c_box,measure,1,1048576,0,18.596092224,4517785424149268107,0,0,0,1152,17920,1024,0.019499416
L1,128,128,0.875,dependent,b_tag,measure,1,1048576,0,19.159356117,4517785424149268107,0,0,0,18560,0,1024,0.020090041
L1,128,128,0.875,dependent,a_raw,measure,1,1048576,0,19.308289528,4517785424149268107,0,0,0,17536,0,1024,0.020246209
L1,128,128,0.875,dependent,e_proved,measure,1,1048576,0,19.125223160,4517785424149268107,0,0,1,18560,0,1024,0.020054250
L1,128,128,0.875,dependent,d_folded,measure,1,1048576,0,19.163012505,4517785424149268107,0,0,0,17536,0,1024,0.020093875
L1,128,128,0.875,dependent,e_proved,measure,2,1048576,0,19.061048508,2897600240743109215,0,0,0,18560,0,1024,0.019986958
L1,128,128,0.875,dependent,a_raw,measure,2,1048576,0,19.141474724,2897600240743109215,0,0,0,17536,0,1024,0.020071291
L1,128,128,0.875,dependent,b_tag,measure,2,1048576,0,19.127528191,2897600240743109215,0,0,0,18560,0,1024,0.020056667
L1,128,128,0.875,dependent,c_box,measure,2,1048576,0,18.682281494,2897600240743109215,0,0,1,1152,17920,1024,0.019589792
L1,128,128,0.875,dependent,d_folded,measure,2,1048576,0,19.167740822,2897600240743109215,0,0,0,17536,0,1024,0.020098833
L1,128,128,0.875,dependent,e_proved,measure,3,1048576,0,19.131341934,17763970279366092561,0,0,0,18560,0,1024,0.020060666
L1,128,128,0.875,dependent,d_folded,measure,3,1048576,0,19.123354912,17763970279366092561,0,0,0,17536,0,1024,0.020052291
L1,128,128,0.875,dependent,c_box,measure,3,1048576,0,18.678982735,17763970279366092561,0,0,0,1152,17920,1024,0.019586333
L1,128,128,0.875,dependent,b_tag,measure,3,1048576,0,19.462466240,17763970279366092561,0,0,1,18560,0,1024,0.020407875
L1,128,128,0.875,dependent,a_raw,measure,3,1048576,0,19.194722176,17763970279366092561,0,0,1,17536,0,1024,0.020127125
L1,128,128,0.875,dependent,b_tag,measure,4,1048576,0,19.177198410,7847508693964101935,0,0,0,18560,0,1024,0.020108750
L1,128,128,0.875,dependent,c_box,measure,4,1048576,0,18.660744667,7847508693964101935,0,0,0,1152,17920,1024,0.019567209
L1,128,128,0.875,dependent,d_folded,measure,4,1048576,0,19.337375641,7847508693964101935,0,0,1,17536,0,1024,0.020276708
L1,128,128,0.875,dependent,e_proved,measure,4,1048576,0,19.136628151,7847508693964101935,0,0,1,18560,0,1024,0.020066209
L1,128,128,0.875,dependent,a_raw,measure,4,1048576,0,19.772091866,7847508693964101935,0,0,2,17536,0,1024,0.020732541
L1,128,128,0.875,dependent,b_tag,measure,5,1048576,0,20.124077797,17747217304186213295,0,0,1,18560,0,1024,0.021101625
L1,128,128,0.875,dependent,a_raw,measure,5,1048576,0,19.926071167,17747217304186213295,0,0,2,17536,0,1024,0.020894000
L1,128,128,0.875,dependent,e_proved,measure,5,1048576,0,19.176125526,17747217304186213295,0,0,0,18560,0,1024,0.020107625
L1,128,128,0.875,dependent,d_folded,measure,5,1048576,0,19.222457886,17747217304186213295,0,0,1,17536,0,1024,0.020156208
L1,128,128,0.875,dependent,c_box,measure,5,1048576,0,18.757501602,17747217304186213295,0,0,1,1152,17920,1024,0.019668666
L1,128,128,0.875,dependent,d_folded,measure,6,1048576,0,19.274631500,11785135200012780567,0,0,2,17536,0,1024,0.020210916
L1,128,128,0.875,dependent,e_proved,measure,6,1048576,0,19.190390587,11785135200012780567,0,0,2,18560,0,1024,0.020122583
L1,128,128,0.875,dependent,a_raw,measure,6,1048576,0,19.175489426,11785135200012780567,0,0,0,17536,0,1024,0.020106958
L1,128,128,0.875,dependent,b_tag,measure,6,1048576,0,19.128203392,11785135200012780567,0,0,0,18560,0,1024,0.020057375
L1,128,128,0.875,dependent,c_box,measure,6,1048576,0,18.996278763,11785135200012780567,0,0,0,1152,17920,1024,0.019919042
L1,128,128,0.875,dependent,d_folded,measure,7,1048576,0,19.630868912,11224047923890838929,0,0,1,17536,0,1024,0.020584458
L1,128,128,0.875,dependent,c_box,measure,7,1048576,0,18.796086311,11224047923890838929,0,0,2,1152,17920,1024,0.019709125
L1,128,128,0.875,dependent,b_tag,measure,7,1048576,0,19.209464073,11224047923890838929,0,0,1,18560,0,1024,0.020142583
L1,128,128,0.875,dependent,a_raw,measure,7,1048576,0,19.191384315,11224047923890838929,0,0,1,17536,0,1024,0.020123625
L1,128,128,0.875,dependent,e_proved,measure,7,1048576,0,19.170324326,11224047923890838929,0,0,1,18560,0,1024,0.020101542
L1,128,128,0.875,dependent,a_raw,measure,8,1048576,0,19.162138939,381384726411419001,0,0,0,17536,0,1024,0.020092959
L1,128,128,0.875,dependent,b_tag,measure,8,1048576,0,19.168019295,381384726411419001,0,0,1,18560,0,1024,0.020099125
L1,128,128,0.875,dependent,c_box,measure,8,1048576,0,18.680453300,381384726411419001,0,0,0,1152,17920,1024,0.019587875
L1,128,128,0.875,dependent,d_folded,measure,8,1048576,0,19.280354500,381384726411419001,0,0,1,17536,0,1024,0.020216917
L1,128,128,0.875,dependent,e_proved,measure,8,1048576,0,19.226391792,381384726411419001,0,0,1,18560,0,1024,0.020160333
L1,128,128,0.875,dependent,a_raw,measure,9,1048576,0,19.369165421,6296820344420347396,0,0,0,17536,0,1024,0.020310042
L1,128,128,0.875,dependent,e_proved,measure,9,1048576,0,19.442638397,6296820344420347396,0,0,0,18560,0,1024,0.020387084
L1,128,128,0.875,dependent,d_folded,measure,9,1048576,0,19.158959389,6296820344420347396,0,0,0,17536,0,1024,0.020089625
L1,128,128,0.875,dependent,c_box,measure,9,1048576,0,18.725316048,6296820344420347396,0,0,1,1152,17920,1024,0.019634917
L1,128,128,0.875,dependent,b_tag,measure,9,1048576,0,19.149701118,6296820344420347396,0,0,0,18560,0,1024,0.020079917
L1,128,128,0.875,dependent,c_box,measure,10,1048576,0,18.616557121,9452498814289041476,0,0,0,1152,17920,1024,0.019520875
L1,128,128,0.875,dependent,d_folded,measure,10,1048576,0,19.142746925,9452498814289041476,0,0,1,17536,0,1024,0.020072625
L1,128,128,0.875,dependent,e_proved,measure,10,1048576,0,19.078731537,9452498814289041476,0,0,0,18560,0,1024,0.020005500
L1,128,128,0.875,dependent,a_raw,measure,10,1048576,0,19.151410103,9452498814289041476,0,0,0,17536,0,1024,0.020081709
L1,128,128,0.875,dependent,b_tag,measure,10,1048576,0,19.119461060,9452498814289041476,0,0,1,18560,0,1024,0.020048208
L1,128,128,0.875,dependent,c_box,measure,11,1048576,0,18.624265671,572406557300005108,0,0,0,1152,17920,1024,0.019528958
L1,128,128,0.875,dependent,b_tag,measure,11,1048576,0,19.339323044,572406557300005108,0,0,0,18560,0,1024,0.020278750
L1,128,128,0.875,dependent,a_raw,measure,11,1048576,0,19.110679626,572406557300005108,0,0,0,17536,0,1024,0.020039000
L1,128,128,0.875,dependent,e_proved,measure,11,1048576,0,19.065697670,572406557300005108,0,0,0,18560,0,1024,0.019991833
L1,128,128,0.875,dependent,d_folded,measure,11,1048576,0,19.160866737,572406557300005108,0,0,0,17536,0,1024,0.020091625
L1,128,128,0.875,insert,a_raw,warmup,0,262220,1873,3.856059797,4812424033814030524,0,0,0,17536,0,0,0.001011136
L1,128,128,0.875,insert,b_tag,warmup,0,262220,1873,3.876084967,4812424033814030524,0,0,0,18560,0,0,0.001016387
L1,128,128,0.875,insert,c_box,warmup,0,262220,1873,9.787361757,4812424033814030524,0,0,0,1152,17920,0,0.002566442
L1,128,128,0.875,insert,d_folded,warmup,0,262220,1873,3.858752193,4812424033814030524,0,0,0,17536,0,0,0.001011842
L1,128,128,0.875,insert,e_proved,warmup,0,262220,1873,3.874567157,4812424033814030524,0,0,0,18560,0,0,0.001015989
L1,128,128,0.875,insert,a_raw,warmup,1,262220,1873,3.821573488,4812424033814030524,0,0,0,17536,0,0,0.001002093
L1,128,128,0.875,insert,e_proved,warmup,1,262220,1873,3.863831897,4812424033814030524,0,0,0,18560,0,0,0.001013174
L1,128,128,0.875,insert,d_folded,warmup,1,262220,1873,3.836377851,4812424033814030524,0,0,0,17536,0,0,0.001005975
L1,128,128,0.875,insert,c_box,warmup,1,262220,1873,9.778365495,4812424033814030524,0,0,0,1152,17920,0,0.002564083
L1,128,128,0.875,insert,b_tag,warmup,1,262220,1873,3.874643429,4812424033814030524,0,0,0,18560,0,0,0.001016009
L1,128,128,0.875,insert,c_box,measure,0,262220,1873,9.772317138,4812424033814030524,0,0,0,1152,17920,0,0.002562497
L1,128,128,0.875,insert,d_folded,measure,0,262220,1873,3.821165434,4812424033814030524,0,0,0,17536,0,0,0.001001986
L1,128,128,0.875,insert,e_proved,measure,0,262220,1873,3.874445122,4812424033814030524,0,0,0,18560,0,0,0.001015957
L1,128,128,0.875,insert,a_raw,measure,0,262220,1873,3.819109908,4812424033814030524,0,0,0,17536,0,0,0.001001447
L1,128,128,0.875,insert,b_tag,measure,0,262220,1873,3.876374800,4812424033814030524,0,0,0,18560,0,0,0.001016463
L1,128,128,0.875,insert,c_box,measure,1,262220,1873,9.798180917,4812424033814030524,0,0,0,1152,17920,0,0.002569279
L1,128,128,0.875,insert,b_tag,measure,1,262220,1873,3.897391503,4812424033814030524,0,0,0,18560,0,0,0.001021974
L1,128,128,0.875,insert,a_raw,measure,1,262220,1873,3.824853177,4812424033814030524,0,0,0,17536,0,0,0.001002953
L1,128,128,0.875,insert,e_proved,measure,1,262220,1873,3.874883685,4812424033814030524,0,0,0,18560,0,0,0.001016072
L1,128,128,0.875,insert,d_folded,measure,1,262220,1873,3.892998246,4812424033814030524,0,0,0,17536,0,0,0.001020822
L1,128,128,0.875,insert,e_proved,measure,2,262220,1873,3.864644192,4812424033814030524,0,0,0,18560,0,0,0.001013387
L1,128,128,0.875,insert,a_raw,measure,2,262220,1873,3.817740828,4812424033814030524,0,0,0,17536,0,0,0.001001088
L1,128,128,0.875,insert,b_tag,measure,2,262220,1873,3.890477462,4812424033814030524,0,0,0,18560,0,0,0.001020161
L1,128,128,0.875,insert,c_box,measure,2,262220,1873,9.798604225,4812424033814030524,0,0,0,1152,17920,0,0.002569390
L1,128,128,0.875,insert,d_folded,measure,2,262220,1873,3.814873007,4812424033814030524,0,0,0,17536,0,0,0.001000336
L1,128,128,0.875,insert,e_proved,measure,3,262220,1873,3.869506521,4812424033814030524,0,0,0,18560,0,0,0.001014662
L1,128,128,0.875,insert,d_folded,measure,3,262220,1873,3.842033407,4812424033814030524,0,0,0,17536,0,0,0.001007458
L1,128,128,0.875,insert,c_box,measure,3,262220,1873,9.774079018,4812424033814030524,0,0,0,1152,17920,0,0.002562959
L1,128,128,0.875,insert,b_tag,measure,3,262220,1873,3.869178552,4812424033814030524,0,0,0,18560,0,0,0.001014576
L1,128,128,0.875,insert,a_raw,measure,3,262220,1873,3.843516894,4812424033814030524,0,0,0,17536,0,0,0.001007847
L1,128,128,0.875,insert,b_tag,measure,4,262220,1873,3.867836168,4812424033814030524,0,0,0,18560,0,0,0.001014224
L1,128,128,0.875,insert,c_box,measure,4,262220,1873,9.824456563,4812424033814030524,0,0,1,1152,17920,0,0.002576169
L1,128,128,0.875,insert,d_folded,measure,4,262220,1873,3.820368393,4812424033814030524,0,0,0,17536,0,0,0.001001777
L1,128,128,0.875,insert,e_proved,measure,4,262220,1873,3.873701472,4812424033814030524,0,0,0,18560,0,0,0.001015762
L1,128,128,0.875,insert,a_raw,measure,4,262220,1873,3.856925482,4812424033814030524,0,0,0,17536,0,0,0.001011363
L1,128,128,0.875,insert,b_tag,measure,5,262220,1873,3.876351918,4812424033814030524,0,0,0,18560,0,0,0.001016457
L1,128,128,0.875,insert,a_raw,measure,5,262220,1873,3.826527343,4812424033814030524,0,0,0,17536,0,0,0.001003392
L1,128,128,0.875,insert,e_proved,measure,5,262220,1873,3.869567539,4812424033814030524,0,0,0,18560,0,0,0.001014678
L1,128,128,0.875,insert,d_folded,measure,5,262220,1873,3.834970635,4812424033814030524,0,0,0,17536,0,0,0.001005606
L1,128,128,0.875,insert,c_box,measure,5,262220,1873,9.775631149,4812424033814030524,0,0,0,1152,17920,0,0.002563366
L1,128,128,0.875,insert,d_folded,measure,6,262220,1873,3.826428190,4812424033814030524,0,0,0,17536,0,0,0.001003366
L1,128,128,0.875,insert,e_proved,measure,6,262220,1873,3.863275113,4812424033814030524,0,0,0,18560,0,0,0.001013028
L1,128,128,0.875,insert,a_raw,measure,6,262220,1873,3.859583556,4812424033814030524,0,0,0,17536,0,0,0.001012060
L1,128,128,0.875,insert,b_tag,measure,6,262220,1873,3.890999924,4812424033814030524,0,0,0,18560,0,0,0.001020298
L1,128,128,0.875,insert,c_box,measure,6,262220,1873,9.823705286,4812424033814030524,0,0,0,1152,17920,0,0.002575972
L1,128,128,0.875,insert,d_folded,measure,7,262220,1873,3.820284494,4812424033814030524,0,0,0,17536,0,0,0.001001755
L1,128,128,0.875,insert,c_box,measure,7,262220,1873,9.866215392,4812424033814030524,0,0,0,1152,17920,0,0.002587119
L1,128,128,0.875,insert,b_tag,measure,7,262220,1873,3.871211197,4812424033814030524,0,0,0,18560,0,0,0.001015109
L1,128,128,0.875,insert,a_raw,measure,7,262220,1873,3.824513767,4812424033814030524,0,0,0,17536,0,0,0.001002864
L1,128,128,0.875,insert,e_proved,measure,7,262220,1873,3.861272977,4812424033814030524,0,0,0,18560,0,0,0.001012503
L1,128,128,0.875,insert,a_raw,measure,8,262220,1873,3.822378156,4812424033814030524,0,0,0,17536,0,0,0.001002304
L1,128,128,0.875,insert,b_tag,measure,8,262220,1873,3.867794219,4812424033814030524,0,0,0,18560,0,0,0.001014213
L1,128,128,0.875,insert,c_box,measure,8,262220,1873,9.886679124,4812424033814030524,0,0,0,1152,17920,0,0.002592485
L1,128,128,0.875,insert,d_folded,measure,8,262220,1873,3.816043780,4812424033814030524,0,0,0,17536,0,0,0.001000643
L1,128,128,0.875,insert,e_proved,measure,8,262220,1873,3.862840363,4812424033814030524,0,0,0,18560,0,0,0.001012914
L1,128,128,0.875,insert,a_raw,measure,9,262220,1873,3.818678972,4812424033814030524,0,0,0,17536,0,0,0.001001334
L1,128,128,0.875,insert,e_proved,measure,9,262220,1873,3.870757379,4812424033814030524,0,0,0,18560,0,0,0.001014990
L1,128,128,0.875,insert,d_folded,measure,9,262220,1873,4.013172146,4812424033814030524,0,0,0,17536,0,0,0.001052334
L1,128,128,0.875,insert,c_box,measure,9,262220,1873,9.881546030,4812424033814030524,0,0,0,1152,17920,0,0.002591139
L1,128,128,0.875,insert,b_tag,measure,9,262220,1873,3.874628175,4812424033814030524,0,0,0,18560,0,0,0.001016005
L1,128,128,0.875,insert,c_box,measure,10,262220,1873,10.003214858,4812424033814030524,0,0,0,1152,17920,0,0.002623043
L1,128,128,0.875,insert,d_folded,measure,10,262220,1873,3.821161620,4812424033814030524,0,0,0,17536,0,0,0.001001985
L1,128,128,0.875,insert,e_proved,measure,10,262220,1873,3.866364122,4812424033814030524,0,0,0,18560,0,0,0.001013838
L1,128,128,0.875,insert,a_raw,measure,10,262220,1873,3.825551064,4812424033814030524,0,0,0,17536,0,0,0.001003136
L1,128,128,0.875,insert,b_tag,measure,10,262220,1873,3.881099840,4812424033814030524,0,0,0,18560,0,0,0.001017702
L1,128,128,0.875,insert,c_box,measure,11,262220,1873,10.176946839,4812424033814030524,0,0,0,1152,17920,0,0.002668599
L1,128,128,0.875,insert,b_tag,measure,11,262220,1873,3.887788880,4812424033814030524,0,0,0,18560,0,0,0.001019456
L1,128,128,0.875,insert,a_raw,measure,11,262220,1873,3.851033483,4812424033814030524,0,0,1,17536,0,0,0.001009818
L1,128,128,0.875,insert,e_proved,measure,11,262220,1873,3.864827244,4812424033814030524,0,0,0,18560,0,0,0.001013435
L1,128,128,0.875,insert,d_folded,measure,11,262220,1873,3.817527267,4812424033814030524,0,0,0,17536,0,0,0.001001032
L2,8,16384,0.500,hit,a_raw,warmup,0,1048576,0,5.605062485,7264260447870926949,0,0,0,278528,0,131072,0.005877334
L2,8,16384,0.500,hit,b_tag,warmup,0,1048576,0,5.077441216,7264260447870926949,0,0,0,409600,0,131072,0.005324083
L2,8,16384,0.500,hit,c_box,warmup,0,1048576,0,5.531867027,7264260447870926949,0,0,0,147456,131072,131072,0.005800583
L2,8,16384,0.500,hit,d_folded,warmup,0,1048576,0,5.204677582,7264260447870926949,0,0,0,278528,0,131072,0.005457500
L2,8,16384,0.500,hit,e_proved,warmup,0,1048576,0,5.735118866,7264260447870926949,0,0,0,409600,0,131072,0.006013708
L2,8,16384,0.500,hit,a_raw,warmup,1,1048576,0,5.299806595,16829944014624280842,0,0,0,278528,0,131072,0.005557250
L2,8,16384,0.500,hit,e_proved,warmup,1,1048576,0,5.563299179,16829944014624280842,0,0,0,409600,0,131072,0.005833542
L2,8,16384,0.500,hit,d_folded,warmup,1,1048576,0,5.085507393,16829944014624280842,0,0,0,278528,0,131072,0.005332541
L2,8,16384,0.500,hit,c_box,warmup,1,1048576,0,5.489905357,16829944014624280842,0,0,1,147456,131072,131072,0.005756583
L2,8,16384,0.500,hit,b_tag,warmup,1,1048576,0,5.561351776,16829944014624280842,0,0,0,409600,0,131072,0.005831500
L2,8,16384,0.500,hit,c_box,measure,0,1048576,0,5.061427116,3174649142821219696,0,0,0,147456,131072,131072,0.005307291
L2,8,16384,0.500,hit,d_folded,measure,0,1048576,0,5.388538361,3174649142821219696,0,0,0,278528,0,131072,0.005650292
L2,8,16384,0.500,hit,e_proved,measure,0,1048576,0,5.319674492,3174649142821219696,0,0,0,409600,0,131072,0.005578083
L2,8,16384,0.500,hit,a_raw,measure,0,1048576,0,5.903284073,3174649142821219696,0,0,0,278528,0,131072,0.006190042
L2,8,16384,0.500,hit,b_tag,measure,0,1048576,0,5.202451706,3174649142821219696,0,0,0,409600,0,131072,0.005455166
L2,8,16384,0.500,hit,c_box,measure,1,1048576,0,5.563020706,9653942245666679956,0,0,0,147456,131072,131072,0.005833250
L2,8,16384,0.500,hit,b_tag,measure,1,1048576,0,5.128224373,9653942245666679956,0,0,0,409600,0,131072,0.005377333
L2,8,16384,0.500,hit,a_raw,measure,1,1048576,0,6.083488464,9653942245666679956,0,0,3,278528,0,131072,0.006379000
L2,8,16384,0.500,hit,e_proved,measure,1,1048576,0,5.299130440,9653942245666679956,0,0,1,409600,0,131072,0.005556541
L2,8,16384,0.500,hit,d_folded,measure,1,1048576,0,5.688865662,9653942245666679956,0,0,0,278528,0,131072,0.005965208
L2,8,16384,0.500,hit,e_proved,measure,2,1048576,0,5.496421814,9575393067179180124,0,0,1,409600,0,131072,0.005763416
L2,8,16384,0.500,hit,a_raw,measure,2,1048576,0,5.431572914,9575393067179180124,0,0,0,278528,0,131072,0.005695417
L2,8,16384,0.500,hit,b_tag,measure,2,1048576,0,5.821784019,9575393067179180124,0,0,1,409600,0,131072,0.006104583
L2,8,16384,0.500,hit,c_box,measure,2,1048576,0,5.174478531,9575393067179180124,0,0,0,147456,131072,131072,0.005425834
L2,8,16384,0.500,hit,d_folded,measure,2,1048576,0,5.333384514,9575393067179180124,0,0,0,278528,0,131072,0.005592459
L2,8,16384,0.500,hit,e_proved,measure,3,1048576,0,5.667924881,16369115602917750508,0,0,1,409600,0,131072,0.005943250
L2,8,16384,0.500,hit,d_folded,measure,3,1048576,0,4.964789391,16369115602917750508,0,0,0,278528,0,131072,0.005205959
L2,8,16384,0.500,hit,c_box,measure,3,1048576,0,5.502064705,16369115602917750508,0,0,0,147456,131072,131072,0.005769333
L2,8,16384,0.500,hit,b_tag,measure,3,1048576,0,5.734363556,16369115602917750508,0,0,0,409600,0,131072,0.006012916
L2,8,16384,0.500,hit,a_raw,measure,3,1048576,0,5.408803940,16369115602917750508,0,0,1,278528,0,131072,0.005671542
L2,8,16384,0.500,hit,b_tag,measure,4,1048576,0,5.481163025,2374505714339584660,0,0,0,409600,0,131072,0.005747416
L2,8,16384,0.500,hit,c_box,measure,4,1048576,0,5.468766212,2374505714339584660,0,0,0,147456,131072,131072,0.005734417
L2,8,16384,0.500,hit,d_folded,measure,4,1048576,0,4.972457886,2374505714339584660,0,0,0,278528,0,131072,0.005214000
L2,8,16384,0.500,hit,e_proved,measure,4,1048576,0,5.536754608,2374505714339584660,0,0,1,409600,0,131072,0.005805708
L2,8,16384,0.500,hit,a_raw,measure,4,1048576,0,5.699236870,2374505714339584660,0,0,0,278528,0,131072,0.005976083
L2,8,16384,0.500,hit,b_tag,measure,5,1048576,0,5.660017014,16660749909571726440,0,0,0,409600,0,131072,0.005934958
L2,8,16384,0.500,hit,a_raw,measure,5,1048576,0,5.835692406,16660749909571726440,0,0,1,278528,0,131072,0.006119167
