sample,256,1,c_destination,4,1,8192,32563000,6044297927545061376
sample,256,1,c_append_value,4,1,512,20919000,15620019066339540992
sample,256,1,whitefoot,4,1,8192,32851000,6044297927545061376
sample,256,1,c_destination,4,2,8192,32603000,1478763120379559936
sample,256,1,c_append_value,4,2,512,21206000,17640516150105391104
sample,256,1,whitefoot,4,2,8192,33101000,1478763120379559936
sample,256,1,c_value,4,2,8192,34589000,1478763120379559936
sample,256,1,c_append_value,4,3,512,23360000,1214269160161689600
sample,256,1,whitefoot,4,3,8192,36732000,15359972386923610112
sample,256,1,c_value,4,3,8192,36306000,15359972386923610112
sample,256,1,c_destination,4,3,8192,36251000,15359972386923610112
sample,256,1,whitefoot,4,4,8192,36556000,10794437579758108672
sample,256,1,c_value,4,4,8192,36282000,10794437579758108672
sample,256,1,c_destination,4,4,8192,36311000,10794437579758108672
sample,256,1,c_append_value,4,4,512,23197000,3234766243927539712
sample,256,1,c_value,4,5,8192,36237000,6228902772592607232
sample,256,1,c_destination,4,5,8192,36705000,6228902772592607232
sample,256,1,c_append_value,4,5,512,22017000,5255263327693389824
sample,256,1,whitefoot,4,5,8192,32972000,6228902772592607232
sample,256,1,c_destination,4,6,8192,32691000,1663367965427105792
sample,256,1,c_append_value,4,6,512,20773000,7275760411459239936
sample,256,1,whitefoot,4,6,8192,33371000,1663367965427105792
sample,256,1,c_value,4,6,8192,32824000,1663367965427105792
sample,4096,1,whitefoot,0,0,1024,22383000,5903266351276883968
sample,4096,1,c_value,0,0,1024,36084000,5903266351276883968
sample,4096,1,c_destination,0,0,1024,36171000,5903266351276883968
sample,4096,1,c_append_value,0,0,4,38380000,5909878383685296128
sample,4096,1,c_value,0,1,1024,36120000,1761282092594888704
sample,4096,1,c_destination,0,1,1024,36442000,1761282092594888704
sample,4096,1,c_append_value,0,1,4,38892000,16125877111060586496
sample,4096,1,whitefoot,0,1,1024,22585000,1761282092594888704
sample,4096,1,c_destination,0,2,1024,36221000,16066041907622445056
sample,4096,1,c_append_value,0,2,4,42459000,7895131764726325248
sample,4096,1,whitefoot,0,2,1024,25328000,16066041907622445056
sample,4096,1,c_value,0,2,1024,40415000,16066041907622445056
sample,4096,1,c_append_value,0,3,4,43141000,18111130492101615616
sample,4096,1,whitefoot,0,3,1024,24998000,11924057648940449792
sample,4096,1,c_value,0,3,1024,40423000,11924057648940449792
sample,4096,1,c_destination,0,3,1024,42450000,11924057648940449792
sample,4096,1,whitefoot,0,4,1024,27654000,7782073390258454528
sample,4096,1,c_value,0,4,1024,44605000,7782073390258454528
