sample,256,1,c_destination,4,1,16384,24318000,16937095267728490496
sample,256,1,c_append_value,4,1,2048,31439000,9703438946502770688
sample,256,1,whitefoot,4,1,16384,24919000,16937095267728490496
sample,256,1,c_destination,4,2,16384,24248000,7806025653397487616
sample,256,1,c_append_value,4,2,2048,31311000,17785427281566171136
sample,256,1,whitefoot,4,2,16384,25172000,7806025653397487616
sample,256,1,c_value,4,2,16384,24261000,7806025653397487616
sample,256,1,c_append_value,4,3,2048,31379000,7420671542920019968
sample,256,1,whitefoot,4,3,16384,24861000,17121700112776036352
sample,256,1,c_value,4,3,16384,24252000,17121700112776036352
sample,256,1,c_destination,4,3,16384,23861000,17121700112776036352
sample,256,1,whitefoot,4,4,16384,24802000,7990630498445033472
sample,256,1,c_value,4,4,16384,24422000,7990630498445033472
sample,256,1,c_destination,4,4,16384,24278000,7990630498445033472
sample,256,1,c_append_value,4,4,2048,31030000,15502659877983420416
sample,256,1,c_value,4,5,16384,24176000,17306304957823582208
sample,256,1,c_destination,4,5,16384,24168000,17306304957823582208
sample,256,1,c_append_value,4,5,2048,31519000,5137904139337269248
sample,256,1,whitefoot,4,5,16384,24937000,17306304957823582208
sample,256,1,c_destination,4,6,16384,24429000,8175235343492579328
sample,256,1,c_append_value,4,6,2048,31264000,13219892474400669696
sample,256,1,whitefoot,4,6,16384,25211000,8175235343492579328
sample,256,1,c_value,4,6,16384,24116000,8175235343492579328
sample,4096,1,whitefoot,0,0,4096,37268000,6961952599855595520
sample,4096,1,c_value,0,0,2048,26981000,2882432543775260672
sample,4096,1,c_destination,0,0,2048,26912000,2882432543775260672
sample,4096,1,c_append_value,0,0,8,28809000,16424832690371739648
sample,4096,1,c_value,0,1,2048,26806000,13045208100120821760
sample,4096,1,c_destination,0,1,2048,26845000,13045208100120821760
sample,4096,1,c_append_value,0,1,8,29051000,18410086071412768768
sample,4096,1,whitefoot,0,1,4096,37132000,8840759638837166080
sample,4096,1,c_destination,0,2,2048,27197000,4761239582756831232
sample,4096,1,c_append_value,0,2,8,29024000,1948595378744246272
sample,4096,1,whitefoot,0,2,4096,37173000,10719566677818736640
sample,4096,1,c_value,0,2,2048,27147000,4761239582756831232
sample,4096,1,c_append_value,0,3,8,28801000,3933848759785275392
sample,4096,1,whitefoot,0,3,4096,37170000,12598373716800307200
sample,4096,1,c_value,0,3,2048,27024000,14924015139102392320
sample,4096,1,c_destination,0,3,2048,27009000,14924015139102392320
sample,4096,1,whitefoot,0,4,4096,37484000,14477180755781877760
sample,4096,1,c_value,0,4,2048,28473000,6640046621738401792
sample,4096,1,c_destination,0,4,2048,26812000,6640046621738401792
sample,4096,1,c_append_value,0,4,8,28945000,5919102140826304512
sample,4096,1,c_value,0,5,2048,27109000,16802822178083962880
sample,4096,1,c_destination,0,5,2048,27183000,16802822178083962880
sample,4096,1,c_append_value,0,5,8,28662000,7904355521867333632
sample,4096,1,whitefoot,0,5,4096,37182000,16355987794763448320
