bundle	round	compiler	seconds	exit	llvm_sha256	sources_identical
tests/programs/containers/hashmap.wf	4	base	0.065165	0	6ac473835c624ddace722598f8501e21febe3f46e03e2419af15746e776786f8	True
tests/programs/containers/hashmap.wf	4	candidate	0.061548	0	6ac473835c624ddace722598f8501e21febe3f46e03e2419af15746e776786f8	True
tests/programs/containers/large_result.wf	0	base	0.035293	0	0c6828e78ab21d7420db19ba2dc038116e91e0358ff027fed9020f110ab31494	True
tests/programs/containers/large_result.wf	0	candidate	0.033523	0	0c6828e78ab21d7420db19ba2dc038116e91e0358ff027fed9020f110ab31494	True
tests/programs/containers/large_result.wf	1	candidate	0.034719	0	0c6828e78ab21d7420db19ba2dc038116e91e0358ff027fed9020f110ab31494	True
tests/programs/containers/large_result.wf	1	base	0.058022	0	0c6828e78ab21d7420db19ba2dc038116e91e0358ff027fed9020f110ab31494	True
tests/programs/containers/large_result.wf	2	base	0.045133	0	0c6828e78ab21d7420db19ba2dc038116e91e0358ff027fed9020f110ab31494	True
tests/programs/containers/large_result.wf	2	candidate	0.035514	0	0c6828e78ab21d7420db19ba2dc038116e91e0358ff027fed9020f110ab31494	True
tests/programs/containers/large_result.wf	3	candidate	0.034429	0	0c6828e78ab21d7420db19ba2dc038116e91e0358ff027fed9020f110ab31494	True
tests/programs/containers/large_result.wf	3	base	0.033928	0	0c6828e78ab21d7420db19ba2dc038116e91e0358ff027fed9020f110ab31494	True
tests/programs/containers/large_result.wf	4	base	0.033646	0	0c6828e78ab21d7420db19ba2dc038116e91e0358ff027fed9020f110ab31494	True
tests/programs/containers/large_result.wf	4	candidate	0.034355	0	0c6828e78ab21d7420db19ba2dc038116e91e0358ff027fed9020f110ab31494	True
tests/programs/containers/ordered-runtime-gap.wf	0	base	0.027908	0	e6c9d6b70f9ccc59c1f6f43e93b0554ac8bd25fbd932d0c0307a62d8ba042f1e	True
tests/programs/containers/ordered-runtime-gap.wf	0	candidate	0.030944	0	e6c9d6b70f9ccc59c1f6f43e93b0554ac8bd25fbd932d0c0307a62d8ba042f1e	True
tests/programs/containers/ordered-runtime-gap.wf	1	candidate	0.034648	0	e6c9d6b70f9ccc59c1f6f43e93b0554ac8bd25fbd932d0c0307a62d8ba042f1e	True
tests/programs/containers/ordered-runtime-gap.wf	1	base	0.028734	0	e6c9d6b70f9ccc59c1f6f43e93b0554ac8bd25fbd932d0c0307a62d8ba042f1e	True
tests/programs/containers/ordered-runtime-gap.wf	2	base	0.028231	0	e6c9d6b70f9ccc59c1f6f43e93b0554ac8bd25fbd932d0c0307a62d8ba042f1e	True
tests/programs/containers/ordered-runtime-gap.wf	2	candidate	0.027759	0	e6c9d6b70f9ccc59c1f6f43e93b0554ac8bd25fbd932d0c0307a62d8ba042f1e	True
tests/programs/containers/ordered-runtime-gap.wf	3	candidate	0.027679	0	e6c9d6b70f9ccc59c1f6f43e93b0554ac8bd25fbd932d0c0307a62d8ba042f1e	True
tests/programs/containers/ordered-runtime-gap.wf	3	base	0.027515	0	e6c9d6b70f9ccc59c1f6f43e93b0554ac8bd25fbd932d0c0307a62d8ba042f1e	True
tests/programs/containers/ordered-runtime-gap.wf	4	base	0.027616	0	e6c9d6b70f9ccc59c1f6f43e93b0554ac8bd25fbd932d0c0307a62d8ba042f1e	True
tests/programs/containers/ordered-runtime-gap.wf	4	candidate	0.027342	0	e6c9d6b70f9ccc59c1f6f43e93b0554ac8bd25fbd932d0c0307a62d8ba042f1e	True
tests/programs/containers/ordered.wf	0	base	0.033643	0	73eb03f48cdebe0bfd2f5de7ff4c989db568dba7b37237f29b173f95d65a952f	True
tests/programs/containers/ordered.wf	0	candidate	0.031215	0	73eb03f48cdebe0bfd2f5de7ff4c989db568dba7b37237f29b173f95d65a952f	True
tests/programs/containers/ordered.wf	1	candidate	0.031682	0	73eb03f48cdebe0bfd2f5de7ff4c989db568dba7b37237f29b173f95d65a952f	True
tests/programs/containers/ordered.wf	1	base	0.032246	0	73eb03f48cdebe0bfd2f5de7ff4c989db568dba7b37237f29b173f95d65a952f	True
tests/programs/containers/ordered.wf	2	base	0.033575	0	73eb03f48cdebe0bfd2f5de7ff4c989db568dba7b37237f29b173f95d65a952f	True
tests/programs/containers/ordered.wf	2	candidate	0.032782	0	73eb03f48cdebe0bfd2f5de7ff4c989db568dba7b37237f29b173f95d65a952f	True
tests/programs/containers/ordered.wf	3	candidate	0.031373	0	73eb03f48cdebe0bfd2f5de7ff4c989db568dba7b37237f29b173f95d65a952f	True
tests/programs/containers/ordered.wf	3	base	0.032856	0	73eb03f48cdebe0bfd2f5de7ff4c989db568dba7b37237f29b173f95d65a952f	True
tests/programs/containers/ordered.wf	4	base	0.054825	0	73eb03f48cdebe0bfd2f5de7ff4c989db568dba7b37237f29b173f95d65a952f	True
tests/programs/containers/ordered.wf	4	candidate	0.032213	0	73eb03f48cdebe0bfd2f5de7ff4c989db568dba7b37237f29b173f95d65a952f	True
tests/programs/containers/owning-behavior.wf	0	base	0.298746	0	41bb16a136df9074511712ae409972a94fae09f70cf80272a4018c0029c01fc4	True
tests/programs/containers/owning-behavior.wf	0	candidate	0.318142	0	41bb16a136df9074511712ae409972a94fae09f70cf80272a4018c0029c01fc4	True
tests/programs/containers/owning-behavior.wf	1	candidate	0.322446	0	41bb16a136df9074511712ae409972a94fae09f70cf80272a4018c0029c01fc4	True
tests/programs/containers/owning-behavior.wf	1	base	0.303957	0	41bb16a136df9074511712ae409972a94fae09f70cf80272a4018c0029c01fc4	True
tests/programs/containers/owning-behavior.wf	2	base	0.324760	0	41bb16a136df9074511712ae409972a94fae09f70cf80272a4018c0029c01fc4	True
tests/programs/containers/owning-behavior.wf	2	candidate	0.296024	0	41bb16a136df9074511712ae409972a94fae09f70cf80272a4018c0029c01fc4	True
tests/programs/containers/owning-behavior.wf	3	candidate	0.313815	0	41bb16a136df9074511712ae409972a94fae09f70cf80272a4018c0029c01fc4	True
tests/programs/containers/owning-behavior.wf	3	base	0.310425	0	41bb16a136df9074511712ae409972a94fae09f70cf80272a4018c0029c01fc4	True
tests/programs/containers/owning-behavior.wf	4	base	0.290912	0	41bb16a136df9074511712ae409972a94fae09f70cf80272a4018c0029c01fc4	True
tests/programs/containers/owning-behavior.wf	4	candidate	0.288494	0	41bb16a136df9074511712ae409972a94fae09f70cf80272a4018c0029c01fc4	True
tests/programs/containers/owning-growth.wf	0	base	0.141581	0	269685763882213379e80113311f665b5c4c159cbb24b285fd29bf4f805152f5	True
tests/programs/containers/owning-growth.wf	0	candidate	0.162433	0	269685763882213379e80113311f665b5c4c159cbb24b285fd29bf4f805152f5	True
tests/programs/containers/owning-growth.wf	1	candidate	0.138915	0	269685763882213379e80113311f665b5c4c159cbb24b285fd29bf4f805152f5	True
tests/programs/containers/owning-growth.wf	1	base	0.151031	0	269685763882213379e80113311f665b5c4c159cbb24b285fd29bf4f805152f5	True
tests/programs/containers/owning-growth.wf	2	base	0.139124	0	269685763882213379e80113311f665b5c4c159cbb24b285fd29bf4f805152f5	True
tests/programs/containers/owning-growth.wf	2	candidate	0.136218	0	269685763882213379e80113311f665b5c4c159cbb24b285fd29bf4f805152f5	True
tests/programs/containers/owning-growth.wf	3	candidate	0.190679	0	269685763882213379e80113311f665b5c4c159cbb24b285fd29bf4f805152f5	True
tests/programs/containers/owning-growth.wf	3	base	0.168934	0	269685763882213379e80113311f665b5c4c159cbb24b285fd29bf4f805152f5	True
tests/programs/containers/owning-growth.wf	4	base	0.191149	0	269685763882213379e80113311f665b5c4c159cbb24b285fd29bf4f805152f5	True
tests/programs/containers/owning-growth.wf	4	candidate	0.133140	0	269685763882213379e80113311f665b5c4c159cbb24b285fd29bf4f805152f5	True
tests/programs/containers/owning-map.wf	0	base	0.151420	0	707467bc26f8c8429683ceb7279e4b51b51422e4b644ba0ea13149670e20e45c	True
tests/programs/containers/owning-map.wf	0	candidate	0.140086	0	707467bc26f8c8429683ceb7279e4b51b51422e4b644ba0ea13149670e20e45c	True
tests/programs/containers/owning-map.wf	1	candidate	0.139167	0	707467bc26f8c8429683ceb7279e4b51b51422e4b644ba0ea13149670e20e45c	True
tests/programs/containers/owning-map.wf	1	base	0.145402	0	707467bc26f8c8429683ceb7279e4b51b51422e4b644ba0ea13149670e20e45c	True
tests/programs/containers/owning-map.wf	2	base	0.145220	0	707467bc26f8c8429683ceb7279e4b51b51422e4b644ba0ea13149670e20e45c	True
tests/programs/containers/owning-map.wf	2	candidate	0.138426	0	707467bc26f8c8429683ceb7279e4b51b51422e4b644ba0ea13149670e20e45c	True
tests/programs/containers/owning-map.wf	3	candidate	0.139678	0	707467bc26f8c8429683ceb7279e4b51b51422e4b644ba0ea13149670e20e45c	True
tests/programs/containers/owning-map.wf	3	base	0.144346	0	707467bc26f8c8429683ceb7279e4b51b51422e4b644ba0ea13149670e20e45c	True
tests/programs/containers/owning-map.wf	4	base	0.143666	0	707467bc26f8c8429683ceb7279e4b51b51422e4b644ba0ea13149670e20e45c	True
tests/programs/containers/owning-map.wf	4	candidate	0.151357	0	707467bc26f8c8429683ceb7279e4b51b51422e4b644ba0ea13149670e20e45c	True
tests/programs/containers/packed-page.wf	0	base	0.062500	0	53e54cfca0fe17fa7f2e21950948a9cf5ff0c2a8b8848be7d4a48c0f3002708c	True
tests/programs/containers/packed-page.wf	0	candidate	0.065724	0	53e54cfca0fe17fa7f2e21950948a9cf5ff0c2a8b8848be7d4a48c0f3002708c	True
tests/programs/containers/packed-page.wf	1	candidate	0.084549	0	53e54cfca0fe17fa7f2e21950948a9cf5ff0c2a8b8848be7d4a48c0f3002708c	True
tests/programs/containers/packed-page.wf	1	base	0.094184	0	53e54cfca0fe17fa7f2e21950948a9cf5ff0c2a8b8848be7d4a48c0f3002708c	True
tests/programs/containers/packed-page.wf	2	base	0.064713	0	53e54cfca0fe17fa7f2e21950948a9cf5ff0c2a8b8848be7d4a48c0f3002708c	True
tests/programs/containers/packed-page.wf	2	candidate	0.062534	0	53e54cfca0fe17fa7f2e21950948a9cf5ff0c2a8b8848be7d4a48c0f3002708c	True
tests/programs/containers/packed-page.wf	3	candidate	0.069315	0	53e54cfca0fe17fa7f2e21950948a9cf5ff0c2a8b8848be7d4a48c0f3002708c	True
tests/programs/containers/packed-page.wf	3	base	0.065149	0	53e54cfca0fe17fa7f2e21950948a9cf5ff0c2a8b8848be7d4a48c0f3002708c	True
tests/programs/containers/packed-page.wf	4	base	0.065624	0	53e54cfca0fe17fa7f2e21950948a9cf5ff0c2a8b8848be7d4a48c0f3002708c	True
tests/programs/containers/packed-page.wf	4	candidate	0.064352	0	53e54cfca0fe17fa7f2e21950948a9cf5ff0c2a8b8848be7d4a48c0f3002708c	True
tests/programs/containers/priority.wf	0	base	0.056622	0	b4b962bd09eea4a698e95262c377a4059a8cad04d661ab232def1f0053258dbe	True
tests/programs/containers/priority.wf	0	candidate	0.057399	0	b4b962bd09eea4a698e95262c377a4059a8cad04d661ab232def1f0053258dbe	True
tests/programs/containers/priority.wf	1	candidate	0.060863	0	b4b962bd09eea4a698e95262c377a4059a8cad04d661ab232def1f0053258dbe	True
tests/programs/containers/priority.wf	1	base	0.059159	0	b4b962bd09eea4a698e95262c377a4059a8cad04d661ab232def1f0053258dbe	True
tests/programs/containers/priority.wf	2	base	0.059142	0	b4b962bd09eea4a698e95262c377a4059a8cad04d661ab232def1f0053258dbe	True
tests/programs/containers/priority.wf	2	candidate	0.057203	0	b4b962bd09eea4a698e95262c377a4059a8cad04d661ab232def1f0053258dbe	True
tests/programs/containers/priority.wf	3	candidate	0.057677	0	b4b962bd09eea4a698e95262c377a4059a8cad04d661ab232def1f0053258dbe	True
tests/programs/containers/priority.wf	3	base	0.080735	0	b4b962bd09eea4a698e95262c377a4059a8cad04d661ab232def1f0053258dbe	True
tests/programs/containers/priority.wf	4	base	0.058363	0	b4b962bd09eea4a698e95262c377a4059a8cad04d661ab232def1f0053258dbe	True
tests/programs/containers/priority.wf	4	candidate	0.057892	0	b4b962bd09eea4a698e95262c377a4059a8cad04d661ab232def1f0053258dbe	True
tests/programs/containers/shared-option-view.wf	0	base	0.030349	0	27326db5a7345b25d51fd2fb9d7877e8c5095139ec9eb5904a9fc0c64dda4827	True
tests/programs/containers/shared-option-view.wf	0	candidate	0.030011	0	27326db5a7345b25d51fd2fb9d7877e8c5095139ec9eb5904a9fc0c64dda4827	True
tests/programs/containers/shared-option-view.wf	1	candidate	0.030821	0	27326db5a7345b25d51fd2fb9d7877e8c5095139ec9eb5904a9fc0c64dda4827	True
tests/programs/containers/shared-option-view.wf	1	base	0.030884	0	27326db5a7345b25d51fd2fb9d7877e8c5095139ec9eb5904a9fc0c64dda4827	True
tests/programs/containers/shared-option-view.wf	2	base	0.030634	0	27326db5a7345b25d51fd2fb9d7877e8c5095139ec9eb5904a9fc0c64dda4827	True
tests/programs/containers/shared-option-view.wf	2	candidate	0.030703	0	27326db5a7345b25d51fd2fb9d7877e8c5095139ec9eb5904a9fc0c64dda4827	True
tests/programs/containers/shared-option-view.wf	3	candidate	0.029822	0	27326db5a7345b25d51fd2fb9d7877e8c5095139ec9eb5904a9fc0c64dda4827	True
tests/programs/containers/shared-option-view.wf	3	base	0.033480	0	27326db5a7345b25d51fd2fb9d7877e8c5095139ec9eb5904a9fc0c64dda4827	True
tests/programs/containers/shared-option-view.wf	4	base	0.030148	0	27326db5a7345b25d51fd2fb9d7877e8c5095139ec9eb5904a9fc0c64dda4827	True
tests/programs/containers/shared-option-view.wf	4	candidate	0.030590	0	27326db5a7345b25d51fd2fb9d7877e8c5095139ec9eb5904a9fc0c64dda4827	True
tests/programs/dir_walk.wf	0	base	0.633667	0	941f34c31ce1efdf1208adde0af6849b0afdb573b663562a7e24d780bde5b5c7	False
tests/programs/dir_walk.wf	0	candidate	0.443114	0	6f6b624c5b1ecd975db414646293077da08ae28d099e12f2cd191fab3ea9506e	False
tests/programs/dir_walk.wf	1	candidate	0.450861	0	6f6b624c5b1ecd975db414646293077da08ae28d099e12f2cd191fab3ea9506e	False
tests/programs/dir_walk.wf	1	base	0.689214	0	941f34c31ce1efdf1208adde0af6849b0afdb573b663562a7e24d780bde5b5c7	False
tests/programs/dir_walk.wf	2	base	0.638938	0	941f34c31ce1efdf1208adde0af6849b0afdb573b663562a7e24d780bde5b5c7	False
tests/programs/dir_walk.wf	2	candidate	0.434077	0	6f6b624c5b1ecd975db414646293077da08ae28d099e12f2cd191fab3ea9506e	False
tests/programs/dir_walk.wf	3	candidate	0.404230	0	6f6b624c5b1ecd975db414646293077da08ae28d099e12f2cd191fab3ea9506e	False
tests/programs/dir_walk.wf	3	base	0.678489	0	941f34c31ce1efdf1208adde0af6849b0afdb573b663562a7e24d780bde5b5c7	False
tests/programs/dir_walk.wf	4	base	0.631630	0	941f34c31ce1efdf1208adde0af6849b0afdb573b663562a7e24d780bde5b5c7	False
tests/programs/dir_walk.wf	4	candidate	0.496133	0	6f6b624c5b1ecd975db414646293077da08ae28d099e12f2cd191fab3ea9506e	False
tests/programs/feedback_controller.wf	0	base	0.053418	0	4f1843fadb2752120367245a32ae33f68b497f4a8696481ba76b5f2e02cb3672	True
tests/programs/feedback_controller.wf	0	candidate	0.035988	0	4f1843fadb2752120367245a32ae33f68b497f4a8696481ba76b5f2e02cb3672	True
tests/programs/feedback_controller.wf	1	candidate	0.033567	0	4f1843fadb2752120367245a32ae33f68b497f4a8696481ba76b5f2e02cb3672	True
tests/programs/feedback_controller.wf	1	base	0.032377	0	4f1843fadb2752120367245a32ae33f68b497f4a8696481ba76b5f2e02cb3672	True
tests/programs/feedback_controller.wf	2	base	0.032328	0	4f1843fadb2752120367245a32ae33f68b497f4a8696481ba76b5f2e02cb3672	True
tests/programs/feedback_controller.wf	2	candidate	0.035209	0	4f1843fadb2752120367245a32ae33f68b497f4a8696481ba76b5f2e02cb3672	True
tests/programs/feedback_controller.wf	3	candidate	0.034890	0	4f1843fadb2752120367245a32ae33f68b497f4a8696481ba76b5f2e02cb3672	True
tests/programs/feedback_controller.wf	3	base	0.034446	0	4f1843fadb2752120367245a32ae33f68b497f4a8696481ba76b5f2e02cb3672	True
tests/programs/feedback_controller.wf	4	base	0.036448	0	4f1843fadb2752120367245a32ae33f68b497f4a8696481ba76b5f2e02cb3672	True
tests/programs/feedback_controller.wf	4	candidate	0.040896	0	4f1843fadb2752120367245a32ae33f68b497f4a8696481ba76b5f2e02cb3672	True
tests/programs/fir_filter.wf	0	base	0.087069	0	219cf5d9631c8def92b738ca07140398854175e7ecff586db0e7c26834da73f3	True
tests/programs/fir_filter.wf	0	candidate	0.088801	0	219cf5d9631c8def92b738ca07140398854175e7ecff586db0e7c26834da73f3	True
tests/programs/fir_filter.wf	1	candidate	0.085591	0	219cf5d9631c8def92b738ca07140398854175e7ecff586db0e7c26834da73f3	True
tests/programs/fir_filter.wf	1	base	0.092606	0	219cf5d9631c8def92b738ca07140398854175e7ecff586db0e7c26834da73f3	True
tests/programs/fir_filter.wf	2	base	0.079352	0	219cf5d9631c8def92b738ca07140398854175e7ecff586db0e7c26834da73f3	True
tests/programs/fir_filter.wf	2	candidate	0.079982	0	219cf5d9631c8def92b738ca07140398854175e7ecff586db0e7c26834da73f3	True
tests/programs/fir_filter.wf	3	candidate	0.079765	0	219cf5d9631c8def92b738ca07140398854175e7ecff586db0e7c26834da73f3	True
tests/programs/fir_filter.wf	3	base	0.078561	0	219cf5d9631c8def92b738ca07140398854175e7ecff586db0e7c26834da73f3	True
tests/programs/fir_filter.wf	4	base	0.078925	0	219cf5d9631c8def92b738ca07140398854175e7ecff586db0e7c26834da73f3	True
tests/programs/fir_filter.wf	4	candidate	0.079721	0	219cf5d9631c8def92b738ca07140398854175e7ecff586db0e7c26834da73f3	True
tests/programs/fixed_run_library.wf	0	base	0.263269	0	5a3f70da726df5e0a3e25cd706a67833faad6d98708136e5f4dde2d8ba360793	True
tests/programs/fixed_run_library.wf	0	candidate	0.253873	0	5a3f70da726df5e0a3e25cd706a67833faad6d98708136e5f4dde2d8ba360793	True
tests/programs/fixed_run_library.wf	1	candidate	0.259586	0	5a3f70da726df5e0a3e25cd706a67833faad6d98708136e5f4dde2d8ba360793	True
tests/programs/fixed_run_library.wf	1	base	0.260124	0	5a3f70da726df5e0a3e25cd706a67833faad6d98708136e5f4dde2d8ba360793	True
tests/programs/fixed_run_library.wf	2	base	0.267541	0	5a3f70da726df5e0a3e25cd706a67833faad6d98708136e5f4dde2d8ba360793	True
tests/programs/fixed_run_library.wf	2	candidate	0.244805	0	5a3f70da726df5e0a3e25cd706a67833faad6d98708136e5f4dde2d8ba360793	True
tests/programs/fixed_run_library.wf	3	candidate	0.250820	0	5a3f70da726df5e0a3e25cd706a67833faad6d98708136e5f4dde2d8ba360793	True
tests/programs/fixed_run_library.wf	3	base	0.298821	0	5a3f70da726df5e0a3e25cd706a67833faad6d98708136e5f4dde2d8ba360793	True
tests/programs/fixed_run_library.wf	4	base	0.287509	0	5a3f70da726df5e0a3e25cd706a67833faad6d98708136e5f4dde2d8ba360793	True
tests/programs/fixed_run_library.wf	4	candidate	0.320306	0	5a3f70da726df5e0a3e25cd706a67833faad6d98708136e5f4dde2d8ba360793	True
tests/programs/generic_instances.wf	0	base	0.075873	0	b60a6054814dc71ea31c9860f6a8ecf9a2b9c46c57d748dd623192b0f5383002	True
tests/programs/generic_instances.wf	0	candidate	0.088148	0	b60a6054814dc71ea31c9860f6a8ecf9a2b9c46c57d748dd623192b0f5383002	True
tests/programs/generic_instances.wf	1	candidate	0.073127	0	b60a6054814dc71ea31c9860f6a8ecf9a2b9c46c57d748dd623192b0f5383002	True
tests/programs/generic_instances.wf	1	base	0.080222	0	b60a6054814dc71ea31c9860f6a8ecf9a2b9c46c57d748dd623192b0f5383002	True
tests/programs/generic_instances.wf	2	base	0.054391	0	b60a6054814dc71ea31c9860f6a8ecf9a2b9c46c57d748dd623192b0f5383002	True
tests/programs/generic_instances.wf	2	candidate	0.058647	0	b60a6054814dc71ea31c9860f6a8ecf9a2b9c46c57d748dd623192b0f5383002	True
tests/programs/generic_instances.wf	3	candidate	0.057011	0	b60a6054814dc71ea31c9860f6a8ecf9a2b9c46c57d748dd623192b0f5383002	True
tests/programs/generic_instances.wf	3	base	0.059849	0	b60a6054814dc71ea31c9860f6a8ecf9a2b9c46c57d748dd623192b0f5383002	True
tests/programs/generic_instances.wf	4	base	0.061498	0	b60a6054814dc71ea31c9860f6a8ecf9a2b9c46c57d748dd623192b0f5383002	True
tests/programs/generic_instances.wf	4	candidate	0.058623	0	b60a6054814dc71ea31c9860f6a8ecf9a2b9c46c57d748dd623192b0f5383002	True
tests/programs/generic_nominals.wf	0	base	0.091067	0	957b46246e49505deaa37c44da74cde54ed8449f690bec4a1fe3177fc700a248	True
tests/programs/generic_nominals.wf	0	candidate	0.074948	0	957b46246e49505deaa37c44da74cde54ed8449f690bec4a1fe3177fc700a248	True
tests/programs/generic_nominals.wf	1	candidate	0.080235	0	957b46246e49505deaa37c44da74cde54ed8449f690bec4a1fe3177fc700a248	True
tests/programs/generic_nominals.wf	1	base	0.072718	0	957b46246e49505deaa37c44da74cde54ed8449f690bec4a1fe3177fc700a248	True
tests/programs/generic_nominals.wf	2	base	0.091089	0	957b46246e49505deaa37c44da74cde54ed8449f690bec4a1fe3177fc700a248	True
tests/programs/generic_nominals.wf	2	candidate	0.083757	0	957b46246e49505deaa37c44da74cde54ed8449f690bec4a1fe3177fc700a248	True
tests/programs/generic_nominals.wf	3	candidate	0.074889	0	957b46246e49505deaa37c44da74cde54ed8449f690bec4a1fe3177fc700a248	True
tests/programs/generic_nominals.wf	3	base	0.073283	0	957b46246e49505deaa37c44da74cde54ed8449f690bec4a1fe3177fc700a248	True
tests/programs/generic_nominals.wf	4	base	0.071381	0	957b46246e49505deaa37c44da74cde54ed8449f690bec4a1fe3177fc700a248	True
tests/programs/generic_nominals.wf	4	candidate	0.120609	0	957b46246e49505deaa37c44da74cde54ed8449f690bec4a1fe3177fc700a248	True
tests/programs/geometry_vectors.wf	0	base	0.042671	0	2ed904d38f0a78ba88d4136ef26cb51e64a321b75ad6ecfc82bbc98d37a1bb4a	True
tests/programs/geometry_vectors.wf	0	candidate	0.032209	0	2ed904d38f0a78ba88d4136ef26cb51e64a321b75ad6ecfc82bbc98d37a1bb4a	True
tests/programs/geometry_vectors.wf	1	candidate	0.046587	0	2ed904d38f0a78ba88d4136ef26cb51e64a321b75ad6ecfc82bbc98d37a1bb4a	True
tests/programs/geometry_vectors.wf	1	base	0.031929	0	2ed904d38f0a78ba88d4136ef26cb51e64a321b75ad6ecfc82bbc98d37a1bb4a	True
tests/programs/geometry_vectors.wf	2	base	0.031828	0	2ed904d38f0a78ba88d4136ef26cb51e64a321b75ad6ecfc82bbc98d37a1bb4a	True
tests/programs/geometry_vectors.wf	2	candidate	0.031614	0	2ed904d38f0a78ba88d4136ef26cb51e64a321b75ad6ecfc82bbc98d37a1bb4a	True
tests/programs/geometry_vectors.wf	3	candidate	0.031873	0	2ed904d38f0a78ba88d4136ef26cb51e64a321b75ad6ecfc82bbc98d37a1bb4a	True
tests/programs/geometry_vectors.wf	3	base	0.032750	0	2ed904d38f0a78ba88d4136ef26cb51e64a321b75ad6ecfc82bbc98d37a1bb4a	True
tests/programs/geometry_vectors.wf	4	base	0.033290	0	2ed904d38f0a78ba88d4136ef26cb51e64a321b75ad6ecfc82bbc98d37a1bb4a	True
tests/programs/geometry_vectors.wf	4	candidate	0.032494	0	2ed904d38f0a78ba88d4136ef26cb51e64a321b75ad6ecfc82bbc98d37a1bb4a	True
tests/programs/grayscale_pixels.wf	0	base	0.038588	0	ab0137712861c9bdb92eca88e56402ce5d07f5b4c7a586ec74fe064c6172a245	True
tests/programs/grayscale_pixels.wf	0	candidate	0.034614	0	ab0137712861c9bdb92eca88e56402ce5d07f5b4c7a586ec74fe064c6172a245	True
tests/programs/grayscale_pixels.wf	1	candidate	0.034973	0	ab0137712861c9bdb92eca88e56402ce5d07f5b4c7a586ec74fe064c6172a245	True
tests/programs/grayscale_pixels.wf	1	base	0.035846	0	ab0137712861c9bdb92eca88e56402ce5d07f5b4c7a586ec74fe064c6172a245	True
tests/programs/grayscale_pixels.wf	2	base	0.035628	0	ab0137712861c9bdb92eca88e56402ce5d07f5b4c7a586ec74fe064c6172a245	True
tests/programs/grayscale_pixels.wf	2	candidate	0.035843	0	ab0137712861c9bdb92eca88e56402ce5d07f5b4c7a586ec74fe064c6172a245	True
tests/programs/grayscale_pixels.wf	3	candidate	0.035814	0	ab0137712861c9bdb92eca88e56402ce5d07f5b4c7a586ec74fe064c6172a245	True
tests/programs/grayscale_pixels.wf	3	base	0.034844	0	ab0137712861c9bdb92eca88e56402ce5d07f5b4c7a586ec74fe064c6172a245	True
tests/programs/grayscale_pixels.wf	4	base	0.035480	0	ab0137712861c9bdb92eca88e56402ce5d07f5b4c7a586ec74fe064c6172a245	True
tests/programs/grayscale_pixels.wf	4	candidate	0.038995	0	ab0137712861c9bdb92eca88e56402ce5d07f5b4c7a586ec74fe064c6172a245	True
tests/programs/growable_vec.wf	0	base	0.069603	0	d37648b3649055293e2587ff43165daf3de3a854b9f416ed7f13ae3cd30a1fd5	True
tests/programs/growable_vec.wf	0	candidate	0.088607	0	d37648b3649055293e2587ff43165daf3de3a854b9f416ed7f13ae3cd30a1fd5	True
tests/programs/growable_vec.wf	1	candidate	0.068824	0	d37648b3649055293e2587ff43165daf3de3a854b9f416ed7f13ae3cd30a1fd5	True
tests/programs/growable_vec.wf	1	base	0.066167	0	d37648b3649055293e2587ff43165daf3de3a854b9f416ed7f13ae3cd30a1fd5	True
tests/programs/growable_vec.wf	2	base	0.068844	0	d37648b3649055293e2587ff43165daf3de3a854b9f416ed7f13ae3cd30a1fd5	True
tests/programs/growable_vec.wf	2	candidate	0.074577	0	d37648b3649055293e2587ff43165daf3de3a854b9f416ed7f13ae3cd30a1fd5	True
tests/programs/growable_vec.wf	3	candidate	0.071351	0	d37648b3649055293e2587ff43165daf3de3a854b9f416ed7f13ae3cd30a1fd5	True
tests/programs/growable_vec.wf	3	base	0.073556	0	d37648b3649055293e2587ff43165daf3de3a854b9f416ed7f13ae3cd30a1fd5	True
tests/programs/growable_vec.wf	4	base	0.070624	0	d37648b3649055293e2587ff43165daf3de3a854b9f416ed7f13ae3cd30a1fd5	True
tests/programs/growable_vec.wf	4	candidate	0.075170	0	d37648b3649055293e2587ff43165daf3de3a854b9f416ed7f13ae3cd30a1fd5	True
tests/programs/heap_run.wf	0	base	0.032928	0	1b4a29a4d7df9ae3d39b49a4b421d70c8d0eaa79f4cdbe03b3e7f4bd0cacd762	True
tests/programs/heap_run.wf	0	candidate	0.030216	0	1b4a29a4d7df9ae3d39b49a4b421d70c8d0eaa79f4cdbe03b3e7f4bd0cacd762	True
tests/programs/heap_run.wf	1	candidate	0.038555	0	1b4a29a4d7df9ae3d39b49a4b421d70c8d0eaa79f4cdbe03b3e7f4bd0cacd762	True
tests/programs/heap_run.wf	1	base	0.029715	0	1b4a29a4d7df9ae3d39b49a4b421d70c8d0eaa79f4cdbe03b3e7f4bd0cacd762	True
tests/programs/heap_run.wf	2	base	0.029770	0	1b4a29a4d7df9ae3d39b49a4b421d70c8d0eaa79f4cdbe03b3e7f4bd0cacd762	True
tests/programs/heap_run.wf	2	candidate	0.034271	0	1b4a29a4d7df9ae3d39b49a4b421d70c8d0eaa79f4cdbe03b3e7f4bd0cacd762	True
tests/programs/heap_run.wf	3	candidate	0.028919	0	1b4a29a4d7df9ae3d39b49a4b421d70c8d0eaa79f4cdbe03b3e7f4bd0cacd762	True
